mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Adipor2,PT,kidney,150,174,0.641811074732188,0.086,0.153,0.0976977271801622,0.18824684017641,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Pik3cb,PT,kidney,150,174,-0.799682215817408,0.029,0.06,0.110524957518207,0.20371853258667,,,,PIK3CB,-0.0993069744440654,0.160710406845698,FALSE,FALSE,FALSE
Map3k7,PT,kidney,150,174,-0.284275697441763,0.086,0.153,0.110884770901605,0.20371853258667,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Creb1,PT,kidney,150,174,0.37056500424822,0.08,0.133,0.120705231783623,0.21672075706605,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Fasn,PT,kidney,150,174,0.573039340347497,0.034,0.073,0.127187555511788,0.223284819676251,,,,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Lipe,PT,kidney,150,174,-0.39694645293189,0.034,0.067,0.131857513586163,0.226450947245802,,,,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Rps6kb2,PT,kidney,150,174,-0.0414512947770862,0.034,0.073,0.141594830436732,0.23799982137238,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Ppp2r2a,PT,kidney,150,174,0.821135239076373,0.103,0.153,0.145546105056411,0.239544631238676,,,,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Eef2,PT,kidney,150,174,-0.0883669674233905,0.69,0.88,0.152603900936222,0.246034860693093,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Creb3l2,PT,kidney,150,174,0.285596153809698,0.046,0.08,0.168993723384484,0.267010082947485,,,,CREB3L2,0.109043372225875,0.405380258924797,FALSE,FALSE,FALSE
Pfkp,PT,kidney,150,174,1.47495343200094,0.075,0.033,0.179542140350476,0.278114295837011,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Ppp2r5d,PT,kidney,150,174,-0.474400761574874,0.04,0.073,0.211505236493037,0.321325263133653,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Rab10,PT,kidney,150,174,0.487789245120024,0.299,0.407,0.233331901050969,0.347796607226915,,,,RAB10,,,FALSE,FALSE,FALSE
Sirt1,PT,kidney,150,174,0.950348134567988,0.063,0.033,0.251148104062118,0.353999046528044,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Ppp2r2d,PT,kidney,150,174,0.52968889550334,0.167,0.227,0.255469558875561,0.353999046528044,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Stk11,PT,kidney,150,174,0.419954147861112,0.172,0.247,0.255595502474745,0.353999046528044,,,,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Foxo1,PT,kidney,150,174,0.641289962747103,0.115,0.16,0.259760287917369,0.353999046528044,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Pik3r1,PT,kidney,150,174,1.09034847941142,0.109,0.153,0.259898034159829,0.353999046528044,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Creb3,PT,kidney,150,174,0.128773054739748,0.069,0.107,0.268813105930661,0.359936192686817,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Prkaa1,PT,kidney,150,174,0.749330319677308,0.034,0.06,0.287624364956518,0.376053349231944,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Irs2,PT,kidney,150,174,0.517451817574248,0.075,0.113,0.290370307634792,0.376053349231944,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Ppp2r3c,PT,kidney,150,174,0.89554795257836,0.098,0.14,0.312975623761394,0.398791520599195,,,,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Tsc2,PT,kidney,150,174,-0.32706730698239,0.057,0.087,0.322257320864034,0.40410044997236,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Pdpk1,PT,kidney,150,174,0.664405566482168,0.132,0.18,0.328927955770623,0.406020445404362,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Hmgcr,PT,kidney,150,174,3.00554161813596,0.052,0.027,0.383724359157619,0.46637268266849,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Cab39,PT,kidney,150,174,0.419594582416214,0.201,0.26,0.421426806408561,0.501832245499798,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Prkab1,PT,kidney,150,174,1.35366141941895,0.086,0.12,0.4257271692381,0.501832245499798,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Crtc2,PT,kidney,150,174,0.710504647732189,0.063,0.087,0.431956869544129,0.501832245499798,,,,CRTC2,,,FALSE,FALSE,FALSE
Igf1r,PT,kidney,150,174,1.48036248728944,0.144,0.113,0.473330656980241,0.541929302919407,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Pik3r2,PT,kidney,150,174,0.806203917416048,0.057,0.073,0.492759860237714,0.556114699411134,,,,PIK3R2,0.268794809673499,0.00604856153799963,TRUE,FALSE,FALSE
Akt1,PT,kidney,150,174,1.03819941623803,0.098,0.133,0.509367491212326,0.566761011348926,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Cd36,PT,kidney,150,174,0.283131863708953,0.115,0.147,0.54841869181726,0.601737175743938,,,,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Ccnd1,PT,kidney,150,174,0.583362100210816,0.443,0.5,0.558768288451871,0.604694449146545,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Stradb,PT,kidney,150,174,0.879343706207775,0.126,0.153,0.591196255730141,0.63114194868488,,,,STRADB,,,FALSE,FALSE,FALSE
G6pc3,PT,kidney,150,174,0.845404373957263,0.052,0.06,0.600065405331429,0.632068893615772,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Fbp2,PT,kidney,150,174,0.394470974686247,0.178,0.213,0.667517843687157,0.693867232253755,,,,FBP2,-0.0184269849428555,0.801721741437421,FALSE,FALSE,FALSE
Prkag3,PT,kidney,150,174,0.322370762849808,0.052,0.06,0.771329376873867,0.791363906143318,,,,PRKAG3,,,FALSE,FALSE,FALSE
Tsc1,PT,kidney,150,174,0.714515209749347,0.063,0.073,0.924440333357962,0.936292132503577,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Foxo3,PT,kidney,150,174,0.587192683705341,0.132,0.14,0.9363196341957,0.9363196341957,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Rheb,T_cell,kidney,41,304,-0.957761006208079,0.155,0.463,3.86669389592964e-05,0.0021266816427613,,,,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Ccnd1,T_cell,kidney,41,304,-2.91367575307378,0.01,0.122,0.000157045284217175,0.00402772831512123,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Mlycd,T_cell,kidney,41,304,-2.0646119836361,0.01,0.098,0.000219694271733885,0.00402772831512123,,,,MLYCD,0.272131424826275,0.0291126278511173,TRUE,FALSE,FALSE
Cab39l,T_cell,kidney,41,304,-0.952282865139723,0.046,0.195,0.000420109608340501,0.00577650711468188,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Cab39,T_cell,kidney,41,304,-0.740995092899224,0.181,0.463,0.000556709450481856,0.00612380395530042,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Crtc2,T_cell,kidney,41,304,-2.50945373097436,0.033,0.146,0.00120026440756485,0.0110024237360112,,,,CRTC2,,,FALSE,FALSE,FALSE
Rab2a,T_cell,kidney,41,304,-0.401849005170078,0.23,0.488,0.00835069484867945,0.0656126023824814,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Cd36,T_cell,kidney,41,304,-3.14256299001007,0.01,0.073,0.010323569535366,0.0656155255085452,,,,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Prkaa1,T_cell,kidney,41,304,-2.66031173788436,0.007,0.073,0.0107370859923074,0.0656155255085452,,,,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Ppp2r2a,T_cell,kidney,41,304,-0.0281174404082119,0.128,0.317,0.0126290587605197,0.0661316004848111,,,,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Pfkp,T_cell,kidney,41,304,-0.880486461201807,0.115,0.268,0.0132263200969622,0.0661316004848111,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Tbc1d1,T_cell,kidney,41,304,-0.328971603801139,0.128,0.293,0.0190357051717887,0.087246982037365,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Ppp2ca,T_cell,kidney,41,304,-0.292604819060782,0.181,0.366,0.0244633967034402,0.0978873307035723,,,,PPP2CA,,,FALSE,FALSE,FALSE
Tsc2,T_cell,kidney,41,304,-2.10557061799535,0.016,0.073,0.024916775088182,0.0978873307035723,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Rab10,T_cell,kidney,41,304,-0.474994546654852,0.184,0.366,0.0278568708820893,0.102141859900994,,,,RAB10,,,FALSE,FALSE,FALSE
Prkab1,T_cell,kidney,41,304,-0.6475196646755,0.03,0.098,0.0367747687804436,0.118653633872291,,,,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Irs2,T_cell,kidney,41,304,-0.478954540306056,0.03,0.098,0.0372330460960013,0.118653633872291,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Pfkl,T_cell,kidney,41,304,-0.441718689654229,0.069,0.171,0.0388320983582042,0.118653633872291,,,,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Rab14,T_cell,kidney,41,304,-0.471140852059784,0.28,0.463,0.0446261779871104,0.129181041541636,,,,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Ppp2r5d,T_cell,kidney,41,304,-1.31996881833643,0.02,0.073,0.0485495368593588,0.133511226363237,,,,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Akt2,T_cell,kidney,41,304,-0.406498908548307,0.033,0.098,0.0567202347530469,0.14855299578179,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Foxo3,T_cell,kidney,41,304,-0.646123880151475,0.082,0.171,0.0844698881674036,0.211174720418509,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Pik3cd,T_cell,kidney,41,304,-0.463309389297407,0.171,0.293,0.110063372572896,0.238760959157684,,,,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Creb1,T_cell,kidney,41,304,-0.418382299304399,0.099,0.195,0.117630559945297,0.238760959157684,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Cpt1a,T_cell,kidney,41,304,-0.492342076942072,0.023,0.073,0.120237678425239,0.238760959157684,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Igf1r,T_cell,kidney,41,304,-0.715907724950127,0.026,0.073,0.120237678425239,0.238760959157684,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Ppp2r1a,T_cell,kidney,41,304,-0.459392627431468,0.105,0.195,0.120472404523455,0.238760959157684,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Strada,T_cell,kidney,41,304,-0.697502298835087,0.026,0.073,0.121551033753003,0.238760959157684,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Prkag1,T_cell,kidney,41,304,-0.17062979323125,0.056,0.122,0.129915463154161,0.246391395637201,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Ppp2r5a,T_cell,kidney,41,304,0.0753575993038233,0.253,0.439,0.135211575894532,0.247887889139975,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Eif4ebp1,T_cell,kidney,41,304,-0.224679885725434,0.043,0.098,0.147072883753203,0.255905893950908,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Eef2,T_cell,kidney,41,304,-0.224404881973273,0.74,0.927,0.148890701935074,0.255905893950908,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Rps6kb1,T_cell,kidney,41,304,-0.182197706026979,0.092,0.171,0.15983534809281,0.26639224682135,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Ppp2cb,T_cell,kidney,41,304,-0.43220687287534,0.03,0.073,0.167755050150425,0.268887035850965,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Pfkfb3,T_cell,kidney,41,304,0.085862363084714,0.03,0.073,0.172665759709515,0.268887035850965,,,,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
Map3k7,T_cell,kidney,41,304,-0.38592533674908,0.03,0.073,0.17599878710245,0.268887035850965,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Pdpk1,T_cell,kidney,41,304,-0.713778339265631,0.079,0.146,0.188565531477235,0.280300114358053,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Rab11b,T_cell,kidney,41,304,0.133628443031188,0.145,0.244,0.213713958995022,0.309322835387532,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Sirt1,T_cell,kidney,41,304,-0.338800773920175,0.066,0.122,0.229903486917551,0.324222866165777,,,,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,FALSE,FALSE
Mtor,T_cell,kidney,41,304,0.585218847344397,0.049,0.098,0.245040923583557,0.336931269927391,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Pik3r1,T_cell,kidney,41,304,0.0991586458443232,0.237,0.341,0.322903181480239,0.433162804424711,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Rptor,T_cell,kidney,41,304,-0.99843463697602,0.059,0.098,0.335539771534151,0.43939731986615,,,,RPTOR,,,FALSE,FALSE,FALSE
Rps6kb2,T_cell,kidney,41,304,0.123422547006776,0.039,0.073,0.358494415937451,0.458539369222321,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Adipor2,T_cell,kidney,41,304,-0.30170961636083,0.115,0.171,0.385517579071336,0.48189697383917,,,,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Foxo1,T_cell,kidney,41,304,0.724917002260485,0.132,0.171,0.452278268744602,0.542507010877027,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Akt1,T_cell,kidney,41,304,0.307521794195119,0.079,0.122,0.453733136369877,0.542507010877027,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Ppp2r5e,T_cell,kidney,41,304,0.0689247558067621,0.082,0.122,0.504449302913287,0.569582854040211,,,,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Hmgcr,T_cell,kidney,41,304,0.103040589811989,0.086,0.122,0.50659895503402,0.569582854040211,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Elavl1,T_cell,kidney,41,304,1.15754466200562,0.102,0.073,0.50744654269037,0.569582854040211,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Stk11,T_cell,kidney,41,304,0.433636122523587,0.125,0.171,0.569593084267765,0.626552392694542,,,,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Ppp2r2d,T_cell,kidney,41,304,1.18720831817486,0.095,0.073,0.597013510706764,0.643838099781804,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Rab8a,T_cell,kidney,41,304,0.662048887026532,0.224,0.293,0.775521825763365,0.820263469557406,,,,RAB8A,,,FALSE,FALSE,FALSE
Adipor1,T_cell,kidney,41,304,1.20224084012328,0.099,0.122,0.795268352029525,0.825278478521205,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Ppp2r5c,T_cell,kidney,41,304,0.696796499294344,0.164,0.195,0.894800688084813,0.911371071197494,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Pik3ca,T_cell,kidney,41,304,1.20791324392199,0.089,0.098,0.982810291205151,0.982810291205151,,,,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,FALSE,FALSE
Srebf1,Tubular_epithelium_other,kidney,12,22,-2.20140165463343,0.045,0.333,0.0327846067280182,0.853827548849025,,,,SREBF1,0.435480157850608,0.0261960327030443,TRUE,FALSE,FALSE
Rab11b,Tubular_epithelium_other,kidney,12,22,-1.00826282818367,0.318,0.75,0.0509177844968834,0.853827548849025,,,,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Pck2,Tubular_epithelium_other,kidney,12,22,0.183422163641123,0.136,0.25,0.0539394785295096,0.853827548849025,,,,PCK2,0.0144772473306067,0.912081693834765,FALSE,FALSE,FALSE
Ppp2r2b,Tubular_epithelium_other,kidney,12,22,-0.254802142921474,0.091,0.417,0.0558505707169657,0.853827548849025,,,,PPP2R2B,-0.262770074648551,0.0978848374373925,FALSE,FALSE,FALSE
Pdpk1,Tubular_epithelium_other,kidney,12,22,-0.91720507195336,0.136,0.5,0.0739227679664952,0.853827548849025,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Rps6kb2,Tubular_epithelium_other,kidney,12,22,2.80648930547198,0.227,0,0.0844708030373149,0.853827548849025,,,,RPS6KB2,0.257949387042562,0.0194903632172992,TRUE,FALSE,FALSE
Fasn,Tubular_epithelium_other,kidney,12,22,-1.43152487060768,0.045,0.25,0.107441025025376,0.853827548849025,,,,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Ppp2r5b,Tubular_epithelium_other,kidney,12,22,-1.71197653781362,0.045,0.25,0.107441025025376,0.853827548849025,,,,PPP2R5B,0.137412769860998,0.0300031487878973,TRUE,FALSE,FALSE
Elavl1,Tubular_epithelium_other,kidney,12,22,-0.677702114731562,0.273,0.583,0.122251448421093,0.853827548849025,,,,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Cpt1a,Tubular_epithelium_other,kidney,12,22,1.38284073617955,0.364,0.167,0.158671944321493,0.853827548849025,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Map3k7,Tubular_epithelium_other,kidney,12,22,-0.680301898106454,0.136,0.417,0.159947353246564,0.853827548849025,,,,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Rab2a,Tubular_epithelium_other,kidney,12,22,0.749431449105195,0.682,0.583,0.165402521054341,0.853827548849025,,,,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Pik3r2,Tubular_epithelium_other,kidney,12,22,-1.08793262142174,0.182,0.417,0.185864782819695,0.853827548849025,,,,PIK3R2,0.268794809673499,0.00604856153799963,TRUE,FALSE,FALSE
Akt3,Tubular_epithelium_other,kidney,12,22,-2.4930228111871,0,0.167,0.187845919052756,0.853827548849025,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Ppp2cb,Tubular_epithelium_other,kidney,12,22,1.41845526692568,0.409,0.25,0.190850626093419,0.853827548849025,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Rptor,Tubular_epithelium_other,kidney,12,22,-1.20878617925255,0.136,0.333,0.19349958316824,0.853827548849025,,,,RPTOR,,,FALSE,FALSE,FALSE
Fbp1,Tubular_epithelium_other,kidney,12,22,-2.96047136483217,0,0.083,0.196197662912661,0.853827548849025,,,,FBP1,0.619906449388021,0.00253757287048046,TRUE,FALSE,FALSE
Gys1,Tubular_epithelium_other,kidney,12,22,-2.06396965769521,0,0.083,0.196197662912661,0.853827548849025,,,,GYS1,-0.0716337209718613,0.296115180093984,FALSE,FALSE,FALSE
Pik3cd,Tubular_epithelium_other,kidney,12,22,-1.92360495736441,0,0.083,0.196197662912661,0.853827548849025,,,,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Strada,Tubular_epithelium_other,kidney,12,22,-2.01304391871779,0,0.083,0.196197662912661,0.853827548849025,,,,STRADA,0.0482638423255332,0.441561159337292,FALSE,FALSE,FALSE
Creb3,Tubular_epithelium_other,kidney,12,22,-1.6368968536194,0.091,0.25,0.208597019596757,0.853827548849025,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Lipe,Tubular_epithelium_other,kidney,12,22,-2.62985892159991,0,0.167,0.226927611138455,0.853827548849025,,,,LIPE,0.0340270585471342,0.616554915631368,FALSE,FALSE,FALSE
Tsc2,Tubular_epithelium_other,kidney,12,22,-1.25542084479103,0.091,0.25,0.230548402202052,0.853827548849025,,,,TSC2,0.360866737018733,0.0271776682330935,TRUE,FALSE,FALSE
Pik3r1,Tubular_epithelium_other,kidney,12,22,0.830881612285639,0.5,0.5,0.240068295874129,0.853827548849025,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Creb1,Tubular_epithelium_other,kidney,12,22,-0.702912916633002,0.091,0.25,0.254093811499961,0.853827548849025,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
G6pc,Tubular_epithelium_other,kidney,12,22,-2.88168205435388,0.045,0.167,0.25634173897569,0.853827548849025,,,,G6PC1,-0.412080288509612,0.0750142815257835,FALSE,FALSE,FALSE
Stk11,Tubular_epithelium_other,kidney,12,22,-0.621968626699254,0.227,0.5,0.268861813342073,0.853827548849025,,,,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Ccnd1,Tubular_epithelium_other,kidney,12,22,1.99668758021324,0.318,0.167,0.275351288043109,0.853827548849025,,,,CCND1,0.8031084765255,0.00074921048132828,TRUE,FALSE,FALSE
Eef2k,Tubular_epithelium_other,kidney,12,22,-1.13017327759265,0.045,0.167,0.288304163824983,0.853827548849025,,,,EEF2K,,,FALSE,FALSE,FALSE
Adipor1,Tubular_epithelium_other,kidney,12,22,-0.347152457946969,0.273,0.583,0.293866671606061,0.853827548849025,,,,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Ppp2r5c,Tubular_epithelium_other,kidney,12,22,-0.836920980856048,0.136,0.333,0.2958677532157,0.853827548849025,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Crtc2,Tubular_epithelium_other,kidney,12,22,-1.90996132117995,0.091,0.25,0.302896677525004,0.853827548849025,,,,CRTC2,,,FALSE,FALSE,FALSE
Tsc1,Tubular_epithelium_other,kidney,12,22,1.07164371475759,0.091,0,0.309629770461734,0.853827548849025,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Akt1,Tubular_epithelium_other,kidney,12,22,0.102421275573307,0.227,0.25,0.347313909191968,0.929575462837326,,,,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Mtor,Tubular_epithelium_other,kidney,12,22,1.13605720161318,0.273,0.167,0.370011553671009,0.935550150647631,,,,MTOR,0.0609980192311536,0.346097047602718,FALSE,FALSE,FALSE
Cab39l,Tubular_epithelium_other,kidney,12,22,-0.948598821947419,0.136,0.25,0.385628819727407,0.935550150647631,,,,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
G6pc3,Tubular_epithelium_other,kidney,12,22,0.0506105921616309,0.182,0.333,0.396440826291336,0.935550150647631,,,,G6PC3,0.0114334505189842,0.862668473837378,FALSE,FALSE,FALSE
Eef2,Tubular_epithelium_other,kidney,12,22,-0.152795558260454,0.955,1,0.397061334006748,0.935550150647631,,,,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Ppp2r2d,Tubular_epithelium_other,kidney,12,22,0.752921512777415,0.364,0.25,0.422457274962656,0.935550150647631,,,,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Akt2,Tubular_epithelium_other,kidney,12,22,-0.117749787349254,0.182,0.333,0.423978508474581,0.935550150647631,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Ppargc1a,Tubular_epithelium_other,kidney,12,22,-0.407033219334889,0.182,0.333,0.423978508474581,0.935550150647631,,,,PPARGC1A,-0.612471761557638,0.000603487342297342,TRUE,FALSE,FALSE
Ppp2r3a,Tubular_epithelium_other,kidney,12,22,1.11975865123332,0.455,0.417,0.439346736456183,0.935550150647631,,,,PPP2R3A,-0.0812689650985154,0.428087382487469,FALSE,FALSE,FALSE
Creb3l2,Tubular_epithelium_other,kidney,12,22,-0.284100918523859,0.545,0.667,0.447128677231055,0.935550150647631,,,,CREB3L2,0.109043372225875,0.405380258924797,FALSE,FALSE,FALSE
Foxo1,Tubular_epithelium_other,kidney,12,22,0.178660090914714,0.136,0.167,0.452353918994459,0.935550150647631,,,,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Igf1r,Tubular_epithelium_other,kidney,12,22,-0.12184704436199,0.5,0.917,0.474702866893316,0.958119841975311,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Stradb,Tubular_epithelium_other,kidney,12,22,-1.00867033661515,0.091,0.167,0.498966388176273,0.958119841975311,,,,STRADB,,,FALSE,FALSE,FALSE
Cab39,Tubular_epithelium_other,kidney,12,22,-0.37182493698626,0.364,0.5,0.505320895940214,0.958119841975311,,,,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Foxo3,Tubular_epithelium_other,kidney,12,22,-0.580546237549843,0.227,0.333,0.530893715115967,0.958119841975311,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Igf1,Tubular_epithelium_other,kidney,12,22,-0.746912617433889,0.091,0.083,0.544429675855434,0.958119841975311,,,,IGF1,-0.750196331507432,0.0163841211440685,TRUE,FALSE,FALSE
Ppp2r5a,Tubular_epithelium_other,kidney,12,22,0.0138001309592777,0.318,0.583,0.544791795332313,0.958119841975311,,,,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Ppp2r3d,Tubular_epithelium_other,kidney,12,22,-0.0549183651245688,0.136,0.25,0.550870923377245,0.958119841975311,,,,PPP2R3B,0.276953635505095,0.00063525508853722,TRUE,FALSE,FALSE
Ppp2r2a,Tubular_epithelium_other,kidney,12,22,-0.272562816762991,0.227,0.417,0.558303018604281,0.958119841975311,,,,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Hmgcr,Tubular_epithelium_other,kidney,12,22,-0.555770344179891,0.136,0.25,0.592362265803165,0.958119841975311,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
