mouse,cell_type,tissue,n_ctl,n_stz,cell_log2FC,pct_STZ,pct_Control,cell_p,cell_BH,pb_logFC,pb_P,pb_FDR,human,human_logFC,human_P,human_DE,cell_concordant,pb_concordant
Akt2,NK_cell,liver,191,405,0.0245795605912669,0.116,0.136,0.540348471772275,0.783441840568739,0.132488660474111,0.707741741295637,0.93376846031375,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Eef2k,NK_cell,liver,191,405,-0.178057717514669,0.094,0.11,0.549139775587662,0.783441840568739,,,,EEF2K,,,FALSE,FALSE,FALSE
Ppp2r5e,NK_cell,liver,191,405,0.259104496970507,0.136,0.12,0.557718750593628,0.783441840568739,0.454289239801371,0.190932858080924,0.661840521619709,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Eif4ebp1,NK_cell,liver,191,405,0.457968981464849,0.067,0.058,0.567319953515294,0.783441840568739,,,,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Akt1,NK_cell,liver,191,405,0.435848660778943,0.136,0.126,0.639184623508707,0.854144969730252,0.412545824760754,0.323036180419468,0.77400153740514,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Rab2a,NK_cell,liver,191,405,0.152831530200917,0.44,0.414,0.657777079297698,0.854144969730252,0.192457324237658,0.39973460048509,0.828732890562624,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Rab8a,NK_cell,liver,191,405,0.255015974287359,0.368,0.377,0.662698683411402,0.854144969730252,0.165076962224087,0.498826115774856,0.866145604710524,RAB8A,,,FALSE,FALSE,FALSE
Crtc2,NK_cell,liver,191,405,-0.13253887398679,0.054,0.063,0.677896688903746,0.854739303400375,,,,CRTC2,,,FALSE,FALSE,FALSE
Eef2,NK_cell,liver,191,405,0.033571788402583,0.869,0.869,0.704181829097454,0.86369085627265,-0.0289655026211529,0.851536716298368,0.963755068859078,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Elavl1,NK_cell,liver,191,405,0.0302972505004115,0.215,0.236,0.714778639673917,0.86369085627265,0.131346415153392,0.609007082153335,0.904908828284334,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Creb1,NK_cell,liver,191,405,-0.117163930632089,0.2,0.215,0.787380114952451,0.922595628496236,-0.0440953820665882,0.884429081130459,0.969243665064473,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Adipor2,NK_cell,liver,191,405,0.131422026714877,0.222,0.241,0.795341059048479,0.922595628496236,0.132786208472092,0.605627032000136,0.903145425866776,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Pik3r1,NK_cell,liver,191,405,0.160124744669991,0.573,0.644,0.834949545289188,0.949550463270057,0.161130880674435,0.318194566249968,0.773984179187317,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Fasn,NK_cell,liver,191,405,-0.193957081981966,0.084,0.089,0.852464010243163,0.950825242194297,,,,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Tsc1,NK_cell,liver,191,405,-0.0593505731885498,0.047,0.052,0.886056892363469,0.963060995621789,,,,TSC1,-0.202386421851348,0.034493511696181,TRUE,FALSE,FALSE
Cpt1a,NK_cell,liver,191,405,0.149535247323847,0.054,0.058,0.896642995923734,0.963060995621789,,,,CPT1A,0.227443438987381,0.0910342838314238,FALSE,FALSE,FALSE
Akt3,NK_cell,liver,191,405,0.240446785810068,0.057,0.058,0.916307867410362,0.966288296541836,,,,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Irs2,NK_cell,liver,191,405,0.0480356784640652,0.086,0.089,0.933120629369758,0.966446366132964,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Pdpk1,NK_cell,liver,191,405,-0.0817709377030969,0.168,0.168,0.96501694385913,0.98194706568122,0.248643347880589,0.432344528605943,0.839429701156645,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Ppp2r5c,NK_cell,liver,191,405,-0.00261021776498871,0.235,0.236,0.987411045985182,0.987411045985182,0.016769192416644,0.945967748316102,0.989782605635861,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Stk11,Neutrophil,liver,204,368,-1.21729769900117,0.13,0.304,7.92554150765489e-07,2.85319494275576e-05,-1.1599772050015,0.0216273803625566,0.645833299862795,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Akt1,Neutrophil,liver,204,368,-1.1260555759339,0.084,0.181,0.000727227713082946,0.013090098835493,-1.06027685282045,0.0218088947427505,0.645833299862795,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Irs2,Neutrophil,liver,204,368,-1.24135286857339,0.046,0.108,0.0103915617589819,0.124698741107782,,,,IRS2,-0.584420274513232,0.00290962468594569,TRUE,FALSE,FALSE
Rab11b,Neutrophil,liver,204,368,-0.397434131588681,0.122,0.201,0.0208406430480387,0.174694389310408,-0.403387284421371,0.248482782748311,0.865789481397049,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Ulk1,Neutrophil,liver,204,368,-0.279811840362113,0.06,0.118,0.0242631096264455,0.174694389310408,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Ppp2ca,Neutrophil,liver,204,368,-0.252211393722998,0.258,0.353,0.0391460082238004,0.234876049342802,-0.219857277492805,0.442043405895783,0.907292644919184,PPP2CA,,,FALSE,FALSE,FALSE
Rab2a,Neutrophil,liver,204,368,-0.0773362021143706,0.242,0.333,0.08969803607121,0.437278104044184,-0.190951589740329,0.557362728311178,0.913021861498451,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Ppp2r2d,Neutrophil,liver,204,368,-0.501172723197049,0.092,0.137,0.120236149749042,0.437278104044184,-0.321723664758995,0.492370180850995,0.913021861498451,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Rab14,Neutrophil,liver,204,368,-0.38167402601863,0.193,0.245,0.139723407653467,0.437278104044184,-0.232050995710096,0.532608534376699,0.913021861498451,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Adipor1,Neutrophil,liver,204,368,0.251371998686266,0.628,0.623,0.148421568566105,0.437278104044184,0.174646322479471,0.44753382934514,0.909316463403493,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Prkag1,Neutrophil,liver,204,368,-0.356618103072278,0.052,0.083,0.153307050288237,0.437278104044184,,,,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Creb3,Neutrophil,liver,204,368,-0.523359072610425,0.03,0.054,0.159212117682928,0.437278104044184,,,,CREB3,0.303800603180914,0.00138677189848469,TRUE,FALSE,FALSE
Eef2,Neutrophil,liver,204,368,-0.361780958656209,0.204,0.284,0.166951555650766,0.437278104044184,-0.236984558350676,0.483407827599418,0.913021861498451,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Pik3r1,Neutrophil,liver,204,368,-0.295455284898578,0.065,0.103,0.170052596017183,0.437278104044184,,,,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Pdpk1,Neutrophil,liver,204,368,-0.80481123676727,0.035,0.054,0.199988734341786,0.468707263146763,,,,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Adipor2,Neutrophil,liver,204,368,-0.157279765953314,0.149,0.196,0.208314339176339,0.468707263146763,-0.237424145385906,0.545188354066071,0.913021861498451,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Akt2,Neutrophil,liver,204,368,-0.277111810176283,0.101,0.137,0.225131928812371,0.476749966896786,,,,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Ppp2r5a,Neutrophil,liver,204,368,0.225849134096261,0.315,0.412,0.251382673199718,0.502765346399435,0.127939436122567,0.624862173412508,0.929687829575767,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,FALSE,FALSE
Cab39,Neutrophil,liver,204,368,-0.184212316983513,0.19,0.23,0.304370163194446,0.576701361842109,-0.240991030908113,0.52154917217296,0.913021861498451,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Pfkp,Neutrophil,liver,204,368,-0.516260456996735,0.084,0.108,0.348138276592887,0.626648897867197,,,,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Rheb,Neutrophil,liver,204,368,0.0906593758435106,0.179,0.221,0.379114309422552,0.641219652960715,0.0407025929012185,0.89867279331837,0.992729378826862,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Eif4ebp1,Neutrophil,liver,204,368,0.295261349129101,0.296,0.27,0.393318957800736,0.641219652960715,0.029312731532024,0.934750906751236,0.992729378826862,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Pfkfb3,Neutrophil,liver,204,368,-0.237633243166068,0.052,0.069,0.418843404964339,0.641219652960715,,,,PFKFB3,-0.655569796012921,0.000127446028528339,TRUE,FALSE,FALSE
Creb1,Neutrophil,liver,204,368,0.75618846932793,0.09,0.074,0.440654232755309,0.641219652960715,,,,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Hmgcr,Neutrophil,liver,204,368,-0.511024565570551,0.041,0.059,0.445291425667163,0.641219652960715,,,,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Rab8a,Neutrophil,liver,204,368,-0.0949604160646624,0.28,0.314,0.545385952441215,0.755149780303221,0.22444057626816,0.47405826269015,0.909316463403493,RAB8A,,,FALSE,FALSE,FALSE
Pik3cd,Neutrophil,liver,204,368,0.530180201616376,0.136,0.127,0.571526588724358,0.762035451632477,0.578602555679383,0.186519739295604,0.826682307742198,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Ppp2r1a,Neutrophil,liver,204,368,0.289095632903753,0.052,0.044,0.690350023222735,0.88759288700066,,,,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Pfkfb4,Neutrophil,liver,204,368,0.387318785572695,0.136,0.152,0.763734399114556,0.904268918041395,0.416074651987153,0.330019897569349,0.883553592220815,PFKFB4,0.131856641195354,0.00500148112903384,TRUE,FALSE,FALSE
Ppp2cb,Neutrophil,liver,204,368,-0.371920930761655,0.057,0.064,0.770834752877579,0.904268918041395,,,,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Rps6kb1,Neutrophil,liver,204,368,0.276311186053152,0.065,0.069,0.778676012757868,0.904268918041395,,,,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Ppp2r5c,Neutrophil,liver,204,368,0.318788201809987,0.111,0.108,0.811425693622289,0.912853905325075,,,,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Tbc1d1,Neutrophil,liver,204,368,0.468135324081915,0.062,0.064,0.877914404601218,0.922418637172014,,,,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Igf1r,Neutrophil,liver,204,368,0.140344746264089,0.299,0.328,0.904261772027337,0.922418637172014,0.17534107666726,0.538427445768819,0.913021861498451,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Foxo3,Neutrophil,liver,204,368,0.705291120769737,0.073,0.074,0.905171281018839,0.922418637172014,,,,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Rab10,Neutrophil,liver,204,368,-0.596735918048536,0.082,0.078,0.922418637172014,0.922418637172014,,,,RAB10,,,FALSE,FALSE,FALSE
Ppp2r5a,T_cell,liver,690,1328,-0.356710739324171,0.305,0.454,9.59380281317019e-08,1.91355177110033e-06,-0.361001714802183,0.0181026318373087,0.360528204591454,PPP2R5A,-0.262441936043039,0.00882731769154429,TRUE,TRUE,TRUE
Ppp2r2d,T_cell,liver,690,1328,-0.684857119797561,0.098,0.187,1.05227559935635e-07,1.91355177110033e-06,-0.623774050757102,0.00907650206187791,0.273733894182906,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
Ppp2cb,T_cell,liver,690,1328,-0.832771208050482,0.046,0.11,1.17156230883694e-07,1.91355177110033e-06,-0.908990373243617,0.00165841123743828,0.160999423261454,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Rheb,T_cell,liver,690,1328,-0.250522468637117,0.193,0.314,1.80863079930069e-07,1.99093711813008e-06,-0.358930387769757,0.0348562425166784,0.444094349101384,RHEB,0.000762141165105317,0.994533538297037,FALSE,FALSE,FALSE
Ppp2ca,T_cell,liver,690,1328,-0.293063304984649,0.287,0.425,2.03156848788784e-07,1.99093711813008e-06,-0.356578265901129,0.0448522788465521,0.473419869331529,PPP2CA,,,FALSE,FALSE,FALSE
Adipor2,T_cell,liver,690,1328,-0.377654627544712,0.118,0.209,8.38625805100942e-07,6.84877740832436e-06,-0.383419887962125,0.0761101793506452,0.558838087118917,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Sirt1,T_cell,liver,690,1328,-0.352695091393866,0.085,0.155,7.31839472764433e-06,5.12287630935103e-05,-0.46955980406433,0.0732972917810638,0.558062277866289,SIRT1,-0.389065828328134,0.0044363570263749,TRUE,TRUE,FALSE
Cab39l,T_cell,liver,690,1328,-0.64591848336708,0.05,0.104,9.22993719757791e-06,5.65333653351647e-05,-0.668917564972961,0.0290731164749693,0.416689503416283,CAB39L,0.0137396623132676,0.857025750656643,FALSE,FALSE,FALSE
Rab14,T_cell,liver,690,1328,-0.176881668246318,0.257,0.383,1.35547237217356e-05,7.37979402627824e-05,-0.279326486614633,0.0690127645692597,0.548046801951896,RAB14,-0.0725879174061108,0.493282542838044,FALSE,FALSE,FALSE
Stk11,T_cell,liver,690,1328,-0.125668683779425,0.138,0.219,4.99464630002802e-05,0.000222544189615149,-0.290993768007424,0.151524884594778,0.66890591125096,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Ulk1,T_cell,liver,690,1328,-0.561842997351766,0.035,0.077,4.99588997095232e-05,0.000222544189615149,-0.690402805475336,0.0702147558905161,0.550799726455307,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Foxo1,T_cell,liver,690,1328,-0.276545842302398,0.188,0.275,6.0946320089177e-05,0.000248864140364139,-0.419541610450252,0.0149880452225076,0.329241771287609,FOXO1,-0.105403033427432,0.24841547187657,FALSE,FALSE,FALSE
Ppp2r2a,T_cell,liver,690,1328,-0.270549349436313,0.2,0.287,7.63649753553323e-05,0.000287837214800868,-0.157292329613752,0.36056524830053,0.818727703744123,PPP2R2A,-0.108782601530249,0.158420652705628,FALSE,FALSE,FALSE
Igf1r,T_cell,liver,690,1328,-1.22064144286092,0.038,0.086,8.45127928376686e-05,0.000289280752771481,-1.19822330687266,0.000376577880187909,0.0990436525332551,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Adipor1,T_cell,liver,690,1328,-0.33296574889385,0.143,0.216,8.85553324810655e-05,0.000289280752771481,-0.267633713055972,0.136797764191105,0.656439163116949,ADIPOR1,0.0985079852008817,0.299828895869015,FALSE,FALSE,FALSE
Pfkl,T_cell,liver,690,1328,-0.472018531878898,0.077,0.128,0.000441801458451579,0.00135301696650796,-0.332893872680174,0.23699447033037,0.761706751945108,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Irs2,T_cell,liver,690,1328,-0.199698024736273,0.08,0.128,0.00113692586343518,0.003277021606372,-0.363733892058514,0.199000786048934,0.715193410365449,IRS2,-0.584420274513232,0.00290962468594569,TRUE,TRUE,FALSE
Rps6kb1,T_cell,liver,690,1328,-0.163601349201091,0.139,0.2,0.00153777539274222,0.00418616634690938,-0.16643709607583,0.43026017937554,0.853114764112855,RPS6KB1,-0.0150524871094566,0.834304342285709,FALSE,FALSE,FALSE
Hmgcr,T_cell,liver,690,1328,-0.00776575195622831,0.121,0.175,0.00225106656124052,0.00580538218425188,-0.139464649673274,0.470130836081971,0.869498902544377,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Ppp2r5e,T_cell,liver,690,1328,-0.0795082838437315,0.105,0.157,0.00250192714847212,0.00612972151375668,-0.195330828545192,0.355806888308076,0.817167173015347,PPP2R5E,-0.0251597625886988,0.835509017894403,FALSE,FALSE,FALSE
Rab10,T_cell,liver,690,1328,-0.0235492670730011,0.241,0.326,0.00293779290058609,0.00685485010136754,-0.0652100558117266,0.679783205877694,0.932660818291548,RAB10,,,FALSE,FALSE,FALSE
Rptor,T_cell,liver,690,1328,-0.34804303820647,0.059,0.094,0.00328997610764634,0.00732767405793957,-0.32427841846469,0.219846880699529,0.743873601645182,RPTOR,,,FALSE,FALSE,FALSE
Ppp2r1a,T_cell,liver,690,1328,-0.0479041428900104,0.108,0.158,0.00345817635658129,0.00735272020604329,-0.133369079861142,0.503986567522581,0.875292278268435,PPP2R1A,0.348763030574157,0.00116430586290843,TRUE,FALSE,FALSE
Eef2,T_cell,liver,690,1328,-0.082980297900368,0.865,0.942,0.00360133234581712,0.00735272020604329,-0.14255013349038,0.308441376533909,0.788062237851525,EEF2,0.448462726762021,0.00104406663485494,TRUE,FALSE,FALSE
Prkaa1,T_cell,liver,690,1328,-0.364751452869377,0.033,0.061,0.00441933719836808,0.00866190090880143,-0.484475229045995,0.198935069447635,0.715193410365449,PRKAA1,-0.0832174939496949,0.203035696208847,FALSE,FALSE,FALSE
Prkag1,T_cell,liver,690,1328,-0.140344486205177,0.081,0.122,0.00666672497679392,0.0125642124562655,-0.26553995015805,0.259407733200818,0.769408712934815,PRKAG1,-0.0911617220470691,0.322923558463888,FALSE,FALSE,FALSE
Pfkp,T_cell,liver,690,1328,-0.12292652938337,0.188,0.249,0.00891544967802756,0.0161798901564204,-0.070331057179818,0.712058767374193,0.944248933379049,PFKP,0.201971206322531,0.00645525341532389,TRUE,FALSE,FALSE
Rab2a,T_cell,liver,690,1328,-0.0425647719018458,0.319,0.413,0.00926996980799941,0.016222447163999,-0.172131571997161,0.278010302218891,0.774036785683306,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Ppp2r5d,T_cell,liver,690,1328,-0.143545900400052,0.034,0.059,0.0101408485794152,0.017134537254874,-0.366001674938291,0.356427327499781,0.817167173015347,PPP2R5D,0.0418634535766595,0.545552937261772,FALSE,FALSE,FALSE
Creb1,T_cell,liver,690,1328,-0.112764928122146,0.141,0.191,0.0115330968308823,0.0188373914904412,-0.110984146312677,0.5746045205471,0.901233347317446,CREB1,-0.0788628754166012,0.27343317375151,FALSE,FALSE,FALSE
Pik3ca,T_cell,liver,690,1328,-0.103431277697983,0.079,0.117,0.0139141987246467,0.0219934108873449,-0.178832955458035,0.442546670994155,0.858928000777664,PIK3CA,-0.194162266153804,0.025007761246042,TRUE,TRUE,FALSE
Map3k7,T_cell,liver,690,1328,0.0551691152572094,0.043,0.07,0.016084682033773,0.0246296693642149,-0.281620276092409,0.368507334036932,0.823138752750073,MAP3K7,-0.0337117987684358,0.660626089455411,FALSE,FALSE,FALSE
Akt2,T_cell,liver,690,1328,-0.0977057706265503,0.077,0.112,0.0177870845432496,0.0264111255339161,-0.257242540895084,0.328400568052004,0.801396256636772,AKT2,0.272775905162288,0.0322680307039496,TRUE,FALSE,FALSE
Crtc2,T_cell,liver,690,1328,-0.323796815587394,0.047,0.074,0.0275210108083915,0.0396626332238584,-0.317763692679624,0.28976455905562,0.778521939134718,CRTC2,,,FALSE,FALSE,FALSE
Tsc1,T_cell,liver,690,1328,-0.0271142616233395,0.051,0.075,0.0333719126208571,0.0467206776691999,-0.178869086269212,0.521532800156505,0.881323400266552,TSC1,-0.202386421851348,0.034493511696181,TRUE,TRUE,FALSE
Elavl1,T_cell,liver,690,1328,0.12275147771354,0.151,0.197,0.0423137317507053,0.0575936904384599,-0.0364284537947192,0.858019963771927,0.978820483241777,ELAVL1,0.00629859637126631,0.929732702059394,FALSE,FALSE,FALSE
Rab11b,T_cell,liver,690,1328,0.115812251541947,0.184,0.232,0.0561661481387572,0.0743821961837595,0.0545498650645954,0.762772510172411,0.959674479846871,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Pik3cd,T_cell,liver,690,1328,0.111808786756138,0.263,0.328,0.0661801844372907,0.0853376062480853,0.0706984944292793,0.657994405880839,0.925523131067416,PIK3CD,0.187312414207718,0.0479971366369964,TRUE,FALSE,FALSE
Ppp2r5c,T_cell,liver,690,1328,0.339108782498913,0.197,0.248,0.0830852191341828,0.104389121476281,0.189777919772722,0.321265424201246,0.797682654315954,PPP2R5C,-0.214695257186268,0.0541914902763123,FALSE,FALSE,FALSE
Akt1,T_cell,liver,690,1328,-0.136800074996295,0.079,0.103,0.134509038457934,0.164773572110969,-0.0210427155138625,0.928029829919391,0.991575568661578,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Prkab1,T_cell,liver,690,1328,0.116829139837557,0.038,0.052,0.147466018442313,0.17623987569935,-0.0372177811936772,0.906958378114277,0.987463818956819,PRKAB1,0.0903291141903828,0.333050873638677,FALSE,FALSE,FALSE
Pik3r1,T_cell,liver,690,1328,0.10730722291864,0.268,0.322,0.174031897688582,0.203037213970013,-0.00513574521647485,0.975184632913401,0.997998282878786,PIK3R1,-0.146984642979826,0.44195620227449,FALSE,FALSE,FALSE
Tbc1d1,T_cell,liver,690,1328,0.208507688628594,0.169,0.201,0.237494100037797,0.270632811670978,-0.00790971283644305,0.966645698631143,0.995948856318015,TBC1D1,0.0427897471858399,0.548382850593194,FALSE,FALSE,FALSE
Akt3,T_cell,liver,690,1328,0.0123333971488182,0.043,0.054,0.253400801520896,0.28219634714827,0.175082950146033,0.602093870996943,0.910806184208632,AKT3,-0.238769261788149,0.072397760239147,FALSE,FALSE,FALSE
Cab39,T_cell,liver,690,1328,0.205285142490407,0.233,0.27,0.389396320336368,0.424009326588489,0.116737440015585,0.474409336387093,0.870917671186015,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Pdpk1,T_cell,liver,690,1328,0.310145408502062,0.139,0.159,0.418962876493304,0.446286542351564,0.114458960737352,0.571202863337979,0.899459229731315,PDPK1,0.153466221786299,0.018028233353959,TRUE,FALSE,FALSE
Rab8a,T_cell,liver,690,1328,0.46490509546159,0.288,0.304,0.452303236051615,0.471550182266577,0.341420540360995,0.0403880015179052,0.456203575354488,RAB8A,,,FALSE,FALSE,FALSE
Foxo3,T_cell,liver,690,1328,0.605195445356893,0.075,0.086,0.49861868760132,0.509006576926347,0.275648735048874,0.369291629730236,0.823291814532359,FOXO3,-0.258505148092882,0.0236771002828433,TRUE,FALSE,FALSE
Fasn,T_cell,liver,690,1328,0.571265872237814,0.057,0.061,0.850682032369394,0.850682032369394,0.489262217794693,0.139641767803935,0.659371267314613,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Hmgcr,cDC,liver,241,490,-0.977759532179108,0.322,0.552,3.11696882500437e-09,2.46240537175346e-07,-0.838137317539442,0.0191612382191929,0.99875188110707,HMGCR,0.322114208989851,0.265480328108024,FALSE,FALSE,FALSE
Fasn,cDC,liver,241,490,-0.94206121872438,0.135,0.274,1.16038235868457e-05,0.000458351031680406,-0.729184369293667,0.0234638059900826,0.99875188110707,FASN,0.69799363467585,0.0102285985406989,TRUE,FALSE,FALSE
Cd36,cDC,liver,241,490,-0.843615264727382,0.165,0.307,2.13100725474653e-05,0.00056116524374992,-0.882738088421542,0.00209131385131542,0.99875188110707,CD36,0.228255319331112,0.102088419969093,FALSE,FALSE,FALSE
Crtc2,cDC,liver,241,490,-0.736242640508599,0.114,0.232,7.62371016287633e-05,0.00132659466190165,-0.610450285381376,0.0554912055674277,0.99875188110707,CRTC2,,,FALSE,FALSE,FALSE
Ppp2ca,cDC,liver,241,490,-0.315347949266434,0.627,0.813,8.39616874621299e-05,0.00132659466190165,-0.17353440822457,0.435072928174018,0.99875188110707,PPP2CA,,,FALSE,FALSE,FALSE
Ppp2cb,cDC,liver,241,490,-0.44102706327218,0.127,0.249,0.00010670602183449,0.00140496262082078,-0.345284381319842,0.226396847827002,0.99875188110707,PPP2CB,-0.154344495591139,0.139208474399713,FALSE,FALSE,FALSE
Acaca,cDC,liver,241,490,-0.9452185110757,0.051,0.133,0.000261166234244131,0.0029474475007552,-0.860065960794443,0.113717872190691,0.99875188110707,ACACA,0.07726357893715,0.585139303512386,FALSE,FALSE,FALSE
Stk11,cDC,liver,241,490,-0.293860330765568,0.251,0.415,0.00033860236970527,0.00334369840083955,-0.263251033878868,0.33769228700617,0.99875188110707,STK11,0.354251480632152,0.0153103974501462,TRUE,FALSE,FALSE
Cab39,cDC,liver,241,490,-0.48415830935736,0.265,0.411,0.000498773016220531,0.00437811869793577,-0.276579105345764,0.284655087422103,0.99875188110707,CAB39,0.0995298512419271,0.262092054253262,FALSE,FALSE,FALSE
Rab11b,cDC,liver,241,490,-0.326724572793958,0.353,0.523,0.000574059111393158,0.00453506698000595,-0.0588563297065037,0.774199479047872,0.99875188110707,RAB11B,-0.128979335643103,0.0848864845380073,FALSE,FALSE,FALSE
Insr,cDC,liver,241,490,-1.19032168425427,0.037,0.095,0.000742442204563828,0.00533208492368567,,,,INSR,0.169374111461339,0.175103061199346,FALSE,FALSE,FALSE
Ulk1,cDC,liver,241,490,-1.22650346345809,0.033,0.091,0.000843550056220797,0.00555337120345358,,,,ULK1,0.471039299127842,6.64395450049281e-05,TRUE,FALSE,FALSE
Akt1,cDC,liver,241,490,-0.0781041661779029,0.365,0.539,0.00109317906518831,0.00664316508845205,-0.107944246333251,0.657980761549768,0.99875188110707,AKT1,0.387089573539082,0.00343401055010987,TRUE,FALSE,FALSE
Pfkl,cDC,liver,241,490,-0.406306468804267,0.165,0.282,0.00131961115070598,0.00744637720755516,-0.197921914833748,0.446683871552222,0.99875188110707,PFKL,0.412788409607824,0.00375888054431156,TRUE,FALSE,FALSE
Adipor2,cDC,liver,241,490,-0.28202228885588,0.29,0.432,0.00173555289455628,0.00914057857799642,-0.150105267882104,0.516314737447742,0.99875188110707,ADIPOR2,0.0715962771728451,0.531210570140672,FALSE,FALSE,FALSE
Rab2a,cDC,liver,241,490,-0.256216037276186,0.555,0.763,0.00194065249559314,0.00958197169699113,-0.173492250887246,0.30770785380237,0.99875188110707,RAB2A,0.120861387341921,0.355798580095796,FALSE,FALSE,FALSE
Eif4ebp1,cDC,liver,241,490,-0.503604595268496,0.231,0.349,0.00252965743604933,0.0117554669086998,-0.36978974853796,0.270325002093398,0.99875188110707,EIF4EBP1,0.0754219943218205,0.37388212514371,FALSE,FALSE,FALSE
Igf1r,cDC,liver,241,490,-1.37815141859352,0.027,0.075,0.00293085540282562,0.012584943609448,,,,IGF1R,-0.148765271716842,0.133449327413096,FALSE,FALSE,FALSE
Ppp2r3c,cDC,liver,241,490,-0.514016706155091,0.157,0.257,0.00302675858961409,0.012584943609448,-0.370382391514902,0.143883237594092,0.99875188110707,PPP2R3C,-0.151989920023,0.276422292168939,FALSE,FALSE,FALSE
Ppp2r2d,cDC,liver,241,490,-0.296266146799783,0.194,0.299,0.00318924024457255,0.0125974989660616,-0.13554267355757,0.636528482646267,0.99875188110707,PPP2R2D,0.119151396427903,0.165293952164548,FALSE,FALSE,FALSE
