tissue,cell_type,axis,gene1,gene2,n_mice,pseudobulk_r,pseudobulk_p,cells_coexpressing,pct_coexpressing,cell_rho,cell_p,both_concordant
liver,LSEC,p53,Phlda3,Serpine1,7,-0.18797950010612,0.686484404400707,0,0,,,FALSE
liver,LSEC,p53,Trp53,Phlda3,7,0.171178684784889,0.713636889572053,13,1.74,0.659340659340659,0.0142255785114567,FALSE
liver,LSEC,p53,Mdm2,Serpine1,7,0.162070685422748,0.728459511716878,0,0,,,FALSE
liver,LSEC,p53,Trp53,Igf1,7,-0.138925771038647,0.76642165579937,0,0,,,FALSE
liver,LSEC,p53,Trp53,Ccnd1,7,-0.133171381239859,0.775920607410192,34,4.56,0.483880825057296,0.00373808583062065,FALSE
liver,LSEC,p53,Ccnd1,Igf1,7,-0.105761670411449,0.821455886780167,0,0,,,FALSE
liver,LSEC,p53,Mdm2,Igf1,7,0.079395352914023,0.865638679855862,0,0,,,FALSE
liver,LSEC,p53,Trp53,Mdm2,7,-0.0493366865487807,0.916345338627474,14,1.88,0.740659340659341,0.00244519764044602,FALSE
liver,LSEC,p53,Ccnd1,Zmat3,7,0.0389128364122148,0.933989520497716,19,2.55,0.670175438596491,0.00169130801821514,FALSE
liver,LSEC,p53,Mdm2,Ccnd1,7,0.0357889701867425,0.939281660182592,26,3.49,0.398974358974359,0.0434820375524984,FALSE
liver,LSEC,p53,Ccnd1,Serpine1,7,-0.0016609390616103,0.997180306163191,2,0.27,,,FALSE
liver,Monocyte,p53,Bax,Igf1,7,0.931162672745409,0.00230042104722129,7,0.76,,,FALSE
liver,Monocyte,p53,Ccnd1,Phlda3,7,0.898815615280099,0.00591944069287209,6,0.65,,,FALSE
liver,Monocyte,p53,Zmat3,Serpine1,7,0.817995294383813,0.02454406068078,0,0,,,FALSE
liver,Monocyte,p53,Mdm2,Serpine1,7,0.695240589953572,0.0828882992080973,5,0.54,,,FALSE
liver,Monocyte,p53,Mdm2,Bax,7,0.690769226880195,0.085732584175658,128,13.91,0.393391778062626,4.35515690367124e-06,FALSE
liver,Monocyte,p53,Zmat3,Phlda3,7,0.649228671552989,0.114581996780508,2,0.22,,,FALSE
liver,Monocyte,p53,Mdm2,Igf1,7,0.64452555521199,0.118122904335602,3,0.33,,,FALSE
liver,Monocyte,p53,Bax,Serpine1,7,0.555949286771269,0.195010433602932,19,2.07,0.442105263157895,0.0580567541676256,FALSE
liver,Monocyte,p53,Ccnd1,Igf1,7,-0.539996893372918,0.210861372096119,0,0,,,FALSE
liver,Monocyte,p53,Mdm2,Ccnd1,7,-0.529266606967536,0.221855386799388,8,0.87,,,FALSE
liver,Monocyte,p53,Trp53,Ccnd1,7,0.525410535705121,0.225870718647261,9,0.98,,,FALSE
liver,Monocyte,p53,Bax,Zmat3,7,0.501017894978561,0.252048748263337,11,1.2,-0.2,0.555445442105586,FALSE
liver,Monocyte,p53,Phlda3,Serpine1,7,0.468806257025237,0.288623705326476,5,0.54,,,FALSE
liver,Monocyte,p53,Cdkn1a,Phlda3,7,-0.459708835127667,0.299354288804434,18,1.96,0.0464396284829721,0.854813951687075,FALSE
liver,Monocyte,p53,Ccnd1,Bax,7,-0.442765178003106,0.319796420637094,30,3.26,0.089210233592881,0.639213473171117,FALSE
liver,Monocyte,p53,Serpine1,Igf1,7,0.433915009686931,0.330705770972903,2,0.22,,,FALSE
liver,Monocyte,p53,Cdkn1a,Ccnd1,7,-0.420657503501027,0.347338927007629,23,2.5,-0.228260869565217,0.294839847187007,FALSE
liver,Monocyte,p53,Trp53,Phlda3,7,0.39959268363589,0.37446643158076,7,0.76,,,FALSE
liver,Monocyte,p53,Ccnd1,Zmat3,7,0.388766481607874,0.388732778190755,1,0.11,,,FALSE
liver,Monocyte,p53,Mdm2,Zmat3,7,0.382491175030209,0.397100328643664,6,0.65,,,FALSE
liver,Monocyte,p53,Mdm2,Cdkn1a,7,0.333667048405331,0.464547943609379,154,16.74,0.261549077108849,0.00105094241652034,FALSE
liver,Monocyte,p53,Trp53,Serpine1,7,0.311424004457289,0.496570256553014,7,0.76,,,FALSE
liver,Monocyte,p53,Trp53,Cdkn1a,7,-0.301494258710411,0.511109222472384,91,9.89,0.0884854276158624,0.404243660657811,FALSE
liver,Monocyte,p53,Trp53,Igf1,7,-0.295247725874686,0.520329527623461,2,0.22,,,FALSE
liver,Monocyte,p53,Zmat3,Igf1,7,0.274000576089543,0.552104907632409,0,0,,,FALSE
liver,Monocyte,p53,Mdm2,Phlda3,7,-0.220649661000292,0.634465127454459,7,0.76,,,FALSE
liver,Monocyte,p53,Ccnd1,Serpine1,7,0.192921771992108,0.67854649285134,3,0.33,,,FALSE
liver,Monocyte,p53,Phlda3,Igf1,7,-0.18618387965967,0.689374115927911,0,0,,,FALSE
liver,Monocyte,p53,Cdkn1a,Zmat3,7,0.161612501449304,0.729206989477624,12,1.3,0.258741258741259,0.416774768899138,FALSE
liver,Monocyte,p53,Trp53,Bax,7,-0.142970521297911,0.759758689623247,87,9.46,0.37036159510097,0.000414021349873798,FALSE
liver,Monocyte,p53,Trp53,Zmat3,7,0.139634150116322,0.765253897095935,6,0.65,,,FALSE
liver,Monocyte,p53,Cdkn1a,Igf1,7,-0.120648687263458,0.796667854365611,8,0.87,,,FALSE
liver,Monocyte,p53,Bax,Phlda3,7,-0.0833018324448483,0.859072568012991,20,2.17,0.511278195488722,0.0212206441332248,FALSE
liver,Monocyte,p53,Cdkn1a,Bax,7,0.0737568107260636,0.87512685587472,335,36.41,0.0638304035445554,0.243974514830477,FALSE
liver,Monocyte,p53,Trp53,Mdm2,7,-0.0699287593059988,0.881575297509214,41,4.46,0.822996515679443,4.02050695339351e-11,FALSE
liver,Monocyte,p53,Cdkn1a,Serpine1,7,0.0112234949022866,0.980947603318355,12,1.3,0.832167832167832,0.00078544167785361,FALSE
liver,NK_cell,p53,Zmat3,Igf1,7,0.925122410935447,0.00282934798665353,1,0.17,,,FALSE
liver,NK_cell,p53,Trp53,Phlda3,7,0.656073915343007,0.109527743486292,4,0.67,,,FALSE
liver,NK_cell,p53,Cdkn1a,Serpine1,7,0.56650290813254,0.184852497365642,2,0.34,,,FALSE
liver,NK_cell,p53,Cdkn1a,Zmat3,7,0.561875835477778,0.189273644691742,2,0.34,,,FALSE
liver,NK_cell,p53,Mdm2,Phlda3,7,-0.466551199543164,0.291267413104871,0,0,,,FALSE
liver,NK_cell,p53,Cdkn1a,Igf1,7,0.461446691684005,0.297291081224825,0,0,,,FALSE
liver,NK_cell,p53,Bax,Serpine1,7,-0.453613738302224,0.306639991243331,3,0.5,,,FALSE
liver,NK_cell,p53,Trp53,Bax,7,0.440052258468209,0.323123838458989,55,9.23,0.547474747474747,1.52085580948005e-05,FALSE
liver,NK_cell,p53,Mdm2,Cdkn1a,7,0.412764722474181,0.357404144903367,21,3.52,0.061038961038961,0.792679653625775,FALSE
liver,NK_cell,p53,Cdkn1a,Bax,7,-0.403949242731911,0.368786955230076,33,5.54,0.428475935828877,0.0128533644838655,FALSE
liver,NK_cell,p53,Trp53,Serpine1,7,-0.39795029201904,0.37661676073184,2,0.34,,,FALSE
liver,NK_cell,p53,Phlda3,Igf1,7,-0.338957828606165,0.457045985860125,0,0,,,FALSE
liver,NK_cell,p53,Mdm2,Serpine1,7,-0.306139797793518,0.504289073173933,1,0.17,,,FALSE
liver,NK_cell,p53,Serpine1,Igf1,7,0.292463864597433,0.524456817197322,0,0,,,FALSE
liver,NK_cell,p53,Cdkn1a,Phlda3,7,-0.264917271276205,0.565876470575961,2,0.34,,,FALSE
liver,NK_cell,p53,Mdm2,Bax,7,0.264491467587562,0.566524709001559,35,5.87,0.629131652661065,5.1611999391895e-05,FALSE
liver,NK_cell,p53,Bax,Zmat3,7,0.234153629149491,0.61329560261524,5,0.84,,,FALSE
liver,NK_cell,p53,Bax,Igf1,7,0.195196514441134,0.674900848294255,0,0,,,FALSE
liver,NK_cell,p53,Zmat3,Serpine1,7,0.19205415028215,0.679938314984736,0,0,,,FALSE
liver,NK_cell,p53,Mdm2,Zmat3,7,0.184437017411569,0.692188243218361,2,0.34,,,FALSE
liver,NK_cell,p53,Trp53,Zmat3,7,0.179946830039402,0.699434626493872,5,0.84,,,FALSE
liver,NK_cell,p53,Trp53,Igf1,7,-0.171352363308233,0.713354920729869,0,0,,,FALSE
liver,NK_cell,p53,Trp53,Mdm2,7,0.138313743626688,0.767430862537397,27,4.53,0.488400488400488,0.00974459644155776,FALSE
liver,NK_cell,p53,Zmat3,Phlda3,7,-0.109485891150374,0.815242993319165,0,0,,,FALSE
liver,NK_cell,p53,Mdm2,Igf1,7,0.0742895953468393,0.874229796534907,1,0.17,,,FALSE
liver,NK_cell,p53,Trp53,Cdkn1a,7,-0.0589012507339098,0.90017949803461,25,4.19,0.214615384615385,0.302913187181062,FALSE
liver,NK_cell,p53,Phlda3,Serpine1,7,-0.0425688525646953,0.927798331478074,0,0,,,FALSE
liver,NK_cell,p53,Bax,Phlda3,7,0.00114811875588872,0.998050894348567,2,0.34,,,FALSE
liver,NK_cell,p53,Trp53,Ccnd1,7,,,0,0,,,FALSE
liver,NK_cell,p53,Mdm2,Ccnd1,7,,,0,0,,,FALSE
liver,NK_cell,p53,Cdkn1a,Ccnd1,7,,,0,0,,,FALSE
liver,NK_cell,p53,Ccnd1,Bax,7,,,0,0,,,FALSE
liver,NK_cell,p53,Ccnd1,Zmat3,7,,,0,0,,,FALSE
liver,NK_cell,p53,Ccnd1,Phlda3,7,,,0,0,,,FALSE
liver,NK_cell,p53,Ccnd1,Serpine1,7,,,0,0,,,FALSE
liver,NK_cell,p53,Ccnd1,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Bax,Serpine1,7,-0.781160972851633,0.0380938707806266,0,0,,,FALSE
liver,Neutrophil,p53,Ccnd1,Zmat3,7,-0.689854600655673,0.0863206548505172,0,0,,,FALSE
liver,Neutrophil,p53,Trp53,Bax,7,-0.610755687441601,0.145170191078196,0,0,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Zmat3,7,-0.605836744455641,0.149345662297044,1,0.17,,,FALSE
liver,Neutrophil,p53,Trp53,Mdm2,7,-0.599544183826252,0.154773699009491,1,0.17,,,FALSE
liver,Neutrophil,p53,Mdm2,Serpine1,7,-0.575831051655124,0.176094469929856,3,0.52,,,FALSE
liver,Neutrophil,p53,Mdm2,Bax,7,0.550795403993055,0.200066514340178,4,0.7,,,FALSE
liver,Neutrophil,p53,Bax,Phlda3,7,-0.503256689247127,0.249590693026801,0,0,,,FALSE
liver,Neutrophil,p53,Phlda3,Serpine1,7,0.481683577147493,0.273733616691108,0,0,,,FALSE
liver,Neutrophil,p53,Trp53,Serpine1,7,0.449028576485167,0.312171263890967,0,0,,,FALSE
liver,Neutrophil,p53,Mdm2,Ccnd1,7,-0.430449554945632,0.335020160208633,1,0.17,,,FALSE
liver,Neutrophil,p53,Ccnd1,Phlda3,7,-0.390044160261496,0.38703788096759,0,0,,,FALSE
liver,Neutrophil,p53,Zmat3,Phlda3,7,0.33108797560505,0.468221185067652,0,0,,,FALSE
liver,Neutrophil,p53,Mdm2,Phlda3,7,0.27252357246851,0.554336802533299,0,0,,,FALSE
liver,Neutrophil,p53,Ccnd1,Bax,7,-0.257392290236163,0.577366840079803,0,0,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Ccnd1,7,0.254009464754701,0.582555776955104,1,0.17,,,FALSE
liver,Neutrophil,p53,Trp53,Zmat3,7,-0.244762018574881,0.596813037245561,0,0,,,FALSE
liver,Neutrophil,p53,Bax,Zmat3,7,0.225387864122292,0.627013917663664,0,0,,,FALSE
liver,Neutrophil,p53,Trp53,Cdkn1a,7,0.220215009795714,0.635149891606413,1,0.17,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Phlda3,7,-0.210044791681347,0.651230566007497,0,0,,,FALSE
liver,Neutrophil,p53,Zmat3,Serpine1,7,0.158227613446976,0.734734321440331,0,0,,,FALSE
liver,Neutrophil,p53,Mdm2,Cdkn1a,7,0.123240864353436,0.792365034884193,7,1.22,,,FALSE
liver,Neutrophil,p53,Trp53,Ccnd1,7,0.0972438856983799,0.835693102953895,0,0,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Serpine1,7,0.0845699308436177,0.856942487985321,1,0.17,,,FALSE
liver,Neutrophil,p53,Trp53,Phlda3,7,-0.0713628602664254,0.879158896019544,0,0,,,FALSE
liver,Neutrophil,p53,Ccnd1,Serpine1,7,-0.0550811518608409,0.906633117327135,0,0,,,FALSE
liver,Neutrophil,p53,Mdm2,Zmat3,7,0.0335945959463088,0.94300022019786,1,0.17,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Bax,7,0.0106767360733456,0.981875642960306,7,1.22,,,FALSE
liver,Neutrophil,p53,Trp53,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Mdm2,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Cdkn1a,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Ccnd1,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Bax,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Zmat3,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Phlda3,Igf1,7,,,0,0,,,FALSE
liver,Neutrophil,p53,Serpine1,Igf1,7,,,0,0,,,FALSE
liver,T_cell,p53,Ccnd1,Igf1,7,1,0,0,0,,,FALSE
liver,T_cell,p53,Mdm2,Igf1,7,0.652657931439026,0.112035218343935,0,0,,,FALSE
liver,T_cell,p53,Mdm2,Ccnd1,7,0.652657931439026,0.112035218343936,1,0.05,,,FALSE
liver,T_cell,p53,Phlda3,Serpine1,7,0.594048325337027,0.159593669212852,1,0.05,,,FALSE
liver,T_cell,p53,Bax,Phlda3,7,0.545465739453853,0.205360445529252,13,0.64,0.32967032967033,0.271335054505236,FALSE
liver,T_cell,p53,Trp53,Serpine1,7,-0.504865117921558,0.247831590342781,8,0.4,,,FALSE
liver,T_cell,p53,Trp53,Mdm2,7,-0.448634790692831,0.312648311978371,63,3.12,0.56576420890937,1.35219194298737e-06,FALSE
liver,T_cell,p53,Cdkn1a,Phlda3,7,-0.447868973838708,0.313576960107888,2,0.1,,,FALSE
liver,T_cell,p53,Mdm2,Serpine1,7,0.42608915215549,0.340482476812801,4,0.2,,,FALSE
liver,T_cell,p53,Cdkn1a,Zmat3,7,-0.406900977545383,0.364959173659486,4,0.2,,,FALSE
liver,T_cell,p53,Ccnd1,Zmat3,7,-0.398525533343563,0.375863044688182,0,0,,,FALSE
liver,T_cell,p53,Zmat3,Igf1,7,-0.398525533343563,0.375863044688182,0,0,,,FALSE
liver,T_cell,p53,Cdkn1a,Bax,7,-0.38575476700486,0.392739719366859,56,2.78,0.396924128503076,0.00245526076063067,FALSE
liver,T_cell,p53,Trp53,Zmat3,7,-0.383159917711769,0.396205230045354,17,0.84,0.86764705882353,6.42647355423363e-06,FALSE
liver,T_cell,p53,Trp53,Cdkn1a,7,-0.340365543809225,0.455057575577262,53,2.63,0.216658603451056,0.119171549016487,FALSE
liver,T_cell,p53,Zmat3,Phlda3,7,-0.302726474594435,0.509297100642763,2,0.1,,,FALSE
liver,T_cell,p53,Bax,Serpine1,7,0.284034683357423,0.537020650325236,15,0.74,0.375,0.168432749846746,FALSE
liver,T_cell,p53,Trp53,Bax,7,-0.272619053736801,0.554192432896734,202,10.01,0.562813774045962,2.84031558109526e-18,FALSE
liver,T_cell,p53,Cdkn1a,Ccnd1,7,0.245644265036695,0.595448315298426,1,0.05,,,FALSE
liver,T_cell,p53,Cdkn1a,Igf1,7,0.245644265036695,0.595448315298426,0,0,,,FALSE
liver,T_cell,p53,Mdm2,Cdkn1a,7,0.228867951023431,0.621557162392849,32,1.59,0.586510263929619,0.000418898995624215,FALSE
liver,T_cell,p53,Zmat3,Serpine1,7,-0.20576435838057,0.658031221788329,1,0.05,,,FALSE
liver,T_cell,p53,Mdm2,Phlda3,7,-0.18526781188055,0.690849512678377,4,0.2,,,FALSE
liver,T_cell,p53,Mdm2,Zmat3,7,0.176342518139275,0.705264531976122,4,0.2,,,FALSE
liver,T_cell,p53,Ccnd1,Serpine1,7,0.174187024389623,0.708756504095021,0,0,,,FALSE
liver,T_cell,p53,Serpine1,Igf1,7,0.174187024389623,0.708756504095021,0,0,,,FALSE
liver,T_cell,p53,Cdkn1a,Serpine1,7,0.16144548863578,0.729479495310517,4,0.2,,,FALSE
liver,T_cell,p53,Ccnd1,Bax,7,-0.138299213708871,0.767454824923748,1,0.05,,,FALSE
liver,T_cell,p53,Bax,Igf1,7,-0.138299213708871,0.767454824923748,0,0,,,FALSE
liver,T_cell,p53,Trp53,Ccnd1,7,0.0623428825953879,0.894368989481838,3,0.15,,,FALSE
liver,T_cell,p53,Trp53,Igf1,7,0.0623428825953879,0.894368989481838,0,0,,,FALSE
liver,T_cell,p53,Mdm2,Bax,7,0.0345473924788997,0.941385518433297,93,4.61,0.52267912028886,7.68938284072378e-08,FALSE
liver,T_cell,p53,Trp53,Phlda3,7,-0.0208316963399275,0.964642686902383,11,0.55,0.836363636363636,0.00133318507995086,FALSE
liver,T_cell,p53,Phlda3,Igf1,7,0.0161218472317188,0.972634258786463,0,0,,,FALSE
liver,T_cell,p53,Ccnd1,Phlda3,7,0.0161218472317188,0.972634258786463,0,0,,,FALSE
liver,T_cell,p53,Bax,Zmat3,7,-0.0151234567774146,0.974328558378084,21,1.04,0.87012987012987,2.96460725868008e-07,FALSE
liver,cDC,p53,Serpine1,Igf1,7,0.885260607336352,0.00804459548920871,2,0.27,,,FALSE
liver,cDC,p53,Phlda3,Igf1,7,0.839128353214705,0.0182456777883572,0,0,,,FALSE
liver,cDC,p53,Phlda3,Serpine1,7,0.836354580445984,0.0190124380062079,1,0.14,,,FALSE
liver,cDC,p53,Trp53,Zmat3,7,-0.795171715595863,0.0325484776741511,11,1.5,0.909090909090909,0.000105593376303609,FALSE
liver,cDC,p53,Cdkn1a,Zmat3,7,0.744740792864591,0.0548000287456319,6,0.82,,,FALSE
liver,cDC,p53,Cdkn1a,Igf1,7,-0.606630091498139,0.148668202840521,2,0.27,,,FALSE
liver,cDC,p53,Ccnd1,Serpine1,7,-0.569448921557244,0.182064102769957,11,1.5,0.236363636363636,0.484091162225397,FALSE
liver,cDC,p53,Trp53,Cdkn1a,7,-0.534064882289287,0.216906439267686,109,14.91,0.311565193216569,0.000974376627894481,FALSE
liver,cDC,p53,Mdm2,Phlda3,7,0.491434842942002,0.262695015223094,3,0.41,,,FALSE
liver,cDC,p53,Mdm2,Cdkn1a,7,-0.473209130445041,0.283492959056435,62,8.48,0.429276522877792,0.000498507750117149,FALSE
liver,cDC,p53,Trp53,Ccnd1,7,-0.4636493663623,0.294685085698716,153,20.93,0.0416835245288444,0.608937388099886,FALSE
liver,cDC,p53,Cdkn1a,Phlda3,7,-0.447507454837613,0.314015762514813,4,0.55,,,FALSE
liver,cDC,p53,Ccnd1,Igf1,7,-0.362757860441375,0.423870259325047,3,0.41,,,FALSE
liver,cDC,p53,Mdm2,Bax,7,0.350579436694339,0.440727823202037,107,14.64,0.0914202864476185,0.349008320098258,FALSE
liver,cDC,p53,Mdm2,Zmat3,7,-0.342078574296381,0.452642262709242,5,0.68,,,FALSE
liver,cDC,p53,Mdm2,Ccnd1,7,-0.340033100860473,0.455526863310256,81,11.08,0.162827461607949,0.146395392460109,FALSE
liver,cDC,p53,Trp53,Igf1,7,0.338172335655402,0.458156901367057,3,0.41,,,FALSE
liver,cDC,p53,Mdm2,Igf1,7,0.334718873203528,0.463052938272952,2,0.27,,,FALSE
liver,cDC,p53,Zmat3,Igf1,7,-0.321030260348983,0.482646317523575,0,0,,,FALSE
liver,cDC,p53,Ccnd1,Bax,7,-0.305620881774631,0.505049316317286,272,37.21,0.0641123135768548,0.292074278496954,FALSE
liver,cDC,p53,Bax,Serpine1,7,0.291137070538469,0.526427782088875,17,2.33,0.0514705882352941,0.844466903040607,FALSE
liver,cDC,p53,Mdm2,Serpine1,7,0.283230814246137,0.538224019632041,7,0.96,,,FALSE
liver,cDC,p53,Trp53,Serpine1,7,0.282878438209241,0.538751798546879,6,0.82,,,FALSE
liver,cDC,p53,Cdkn1a,Serpine1,7,-0.270616443771441,0.557222965183977,8,1.09,,,FALSE
liver,cDC,p53,Ccnd1,Phlda3,7,-0.244930803074175,0.59655187643553,6,0.82,,,FALSE
liver,cDC,p53,Bax,Igf1,7,0.230860461605892,0.618439091514628,4,0.55,,,FALSE
liver,cDC,p53,Trp53,Mdm2,7,0.223586490739054,0.629843792698969,74,10.12,0.342347278785635,0.00283000972456067,FALSE
liver,cDC,p53,Cdkn1a,Ccnd1,7,0.222210406951338,0.632007985190416,175,23.94,-0.00232870577698164,0.975600382006655,FALSE
liver,cDC,p53,Cdkn1a,Bax,7,0.170882161894433,0.714118357353809,187,25.58,0.15923137023892,0.0294982160773127,FALSE
liver,cDC,p53,Trp53,Phlda3,7,0.13093137359284,0.779624328866584,4,0.55,,,FALSE
liver,cDC,p53,Zmat3,Phlda3,7,-0.124258641583526,0.790676740508942,1,0.14,,,FALSE
liver,cDC,p53,Bax,Zmat3,7,0.0937142472489681,0.841603442867983,14,1.92,0.235164835164835,0.418333896198591,FALSE
liver,cDC,p53,Trp53,Bax,7,-0.0430439254550733,0.926994038451673,208,28.45,0.162566905534645,0.0189724342844672,FALSE
liver,cDC,p53,Ccnd1,Zmat3,7,-0.0162605998673343,0.972398797618483,15,2.05,0.125,0.65713566818695,FALSE
liver,cDC,p53,Zmat3,Serpine1,7,-0.0150603045005428,0.974435732386897,0,0,,,FALSE
liver,cDC,p53,Bax,Phlda3,7,0.00135766151630581,0.997695164349622,9,1.23,,,FALSE
liver,pDC,p53,Bax,Igf1,7,0.863471316317562,0.0122740122837721,0,0,,,FALSE
liver,pDC,p53,Trp53,Zmat3,7,0.799932226828069,0.0307742984465048,12,1.6,1,0,FALSE
liver,pDC,p53,Ccnd1,Bax,7,0.731867932017077,0.0615052221074443,336,44.92,0.115049242192374,0.0350281403826753,FALSE
liver,pDC,p53,Ccnd1,Phlda3,7,-0.611065004791641,0.144909614898161,3,0.4,,,FALSE
liver,pDC,p53,Trp53,Ccnd1,7,0.590756012083094,0.162516317307108,232,31.02,0.179136061673436,0.00622009380391427,FALSE
liver,pDC,p53,Trp53,Bax,7,0.562713070146256,0.188469908655467,142,18.98,0.342028663574963,3.09891814903783e-05,FALSE
liver,pDC,p53,Cdkn1a,Zmat3,7,-0.554771246615609,0.19616061885086,1,0.13,,,FALSE
liver,pDC,p53,Cdkn1a,Phlda3,7,0.550309032772566,0.200546872497973,1,0.13,,,FALSE
liver,pDC,p53,Mdm2,Cdkn1a,7,0.544060964381221,0.206766830838788,16,2.14,0.397058823529412,0.127806009088262,FALSE
liver,pDC,p53,Zmat3,Serpine1,7,0.543528756808458,0.207300847170169,1,0.13,,,FALSE
liver,pDC,p53,Trp53,Cdkn1a,7,-0.520662226374485,0.230861632866164,24,3.21,0.332173913043478,0.112772790295697,FALSE
liver,pDC,p53,Cdkn1a,Ccnd1,7,-0.52044495115189,0.23109123280111,52,6.95,0.174421582856655,0.216197465910885,FALSE
liver,pDC,p53,Trp53,Serpine1,7,0.475103108371996,0.281298517363609,3,0.4,,,FALSE
liver,pDC,p53,Mdm2,Zmat3,7,-0.445779528112618,0.316116751786574,6,0.8,,,FALSE
liver,pDC,p53,Trp53,Phlda3,7,-0.434112384320331,0.330460763674909,0,0,,,FALSE
liver,pDC,p53,Serpine1,Igf1,7,0.395879738466306,0.379334813289594,0,0,,,FALSE
liver,pDC,p53,Ccnd1,Igf1,7,0.373176776424202,0.409650621695177,1,0.13,,,FALSE
liver,pDC,p53,Mdm2,Ccnd1,7,-0.356558026471792,0.432420717955296,148,19.79,0.199791217049127,0.014910147764346,FALSE
liver,pDC,p53,Phlda3,Igf1,7,0.345216277984516,0.448230683977156,0,0,,,FALSE
liver,pDC,p53,Ccnd1,Zmat3,7,0.33744821893345,0.459181898970858,23,3.07,0.075098814229249,0.733436535145335,FALSE
liver,pDC,p53,Mdm2,Igf1,7,-0.331590153380325,0.467505126953185,0,0,,,FALSE
liver,pDC,p53,Bax,Zmat3,7,0.305103457221486,0.505807771730058,14,1.87,0.683516483516484,0.00703674363988465,FALSE
liver,pDC,p53,Trp53,Igf1,7,0.300259406817533,0.512927450947667,1,0.13,,,FALSE
liver,pDC,p53,Phlda3,Serpine1,7,0.292438311445277,0.524494752994274,0,0,,,FALSE
liver,pDC,p53,Zmat3,Igf1,7,0.280631753780017,0.542120845532727,0,0,,,FALSE
liver,pDC,p53,Cdkn1a,Igf1,7,0.27144856257889,0.555963078785382,0,0,,,FALSE
liver,pDC,p53,Bax,Serpine1,7,0.229555301951408,0.620481019170398,6,0.8,,,FALSE
liver,pDC,p53,Mdm2,Serpine1,7,-0.194277353132932,0.676373349465856,4,0.53,,,FALSE
liver,pDC,p53,Mdm2,Bax,7,-0.192616076629575,0.679036800855289,91,12.17,0.164962573658226,0.118143186375757,FALSE
liver,pDC,p53,Cdkn1a,Serpine1,7,-0.166021138461263,0.722021915753823,1,0.13,,,FALSE
liver,pDC,p53,Bax,Phlda3,7,-0.144119304697549,0.757868420396444,1,0.13,,,FALSE
liver,pDC,p53,Mdm2,Phlda3,7,-0.129812030039124,0.78147634429372,3,0.4,,,FALSE
liver,pDC,p53,Trp53,Mdm2,7,-0.128820371267909,0.783117784596365,65,8.69,0.374082167832168,0.00214264985872036,FALSE
liver,pDC,p53,Ccnd1,Serpine1,7,-0.121557968343471,0.795158044852102,9,1.2,,,FALSE
liver,pDC,p53,Zmat3,Phlda3,7,0.0305260085229267,0.948201580127564,0,0,,,FALSE
liver,pDC,p53,Cdkn1a,Bax,7,0.0283045477539318,0.951967953109819,33,4.41,0.214572192513369,0.230479849563703,FALSE
