pathway,rel_type,subtype,edge_sign,gene1,lfc1,p1,fdr1,gene2,lfc2,p2,fdr2,coherent,both_FDR,in_intersect,in_pheno,worst_p
hsa04081,PPrel,activation,1,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,1,0.0241401734901125
hsa04081,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,FALSE,FALSE,0,1,0.0241401734901125
hsa04081,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,0,2,0.025007761246042
hsa04081,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CA,-0.194162266153804,0.025007761246042,0.141319286744511,TRUE,FALSE,1,2,0.025007761246042
hsa04081,PPrel,activation,1,GNA12,0.295009263531505,0.000596689041783474,0.0534519239610942,RHOA,0.269478570747899,0.0274377599111723,0.148336760934694,TRUE,FALSE,0,0,0.0274377599111723
hsa04081,PPrel,activation,1,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,RHOA,0.269478570747899,0.0274377599111723,0.148336760934694,TRUE,FALSE,0,0,0.0274377599111723
hsa04081,PPrel,activation,1,DRD1,-0.183832662993155,0.0274584031306894,0.148336760934694,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,FALSE,FALSE,0,0,0.0274584031306894
hsa04081,PPrel,activation,1,DRD1,-0.183832662993155,0.0274584031306894,0.148336760934694,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,FALSE,FALSE,0,0,0.0274584031306894
hsa04081,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,TRUE,FALSE,0,0,0.0275013494997748
hsa04081,PPrel,activation,1,OPRM1,-0.277544603703857,0.0141636575458032,0.114564820695156,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,FALSE,FALSE,0,0,0.0275013494997748
hsa04081,PPrel,activation,1,VIPR2,-0.302359992185875,0.00699055173592073,0.0959757859890401,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,FALSE,FALSE,0,0,0.0275013494997748
hsa04081,PPrel,activation,1,TSHR,-0.136865468508032,0.0321021044641308,0.159778739962476,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,FALSE,FALSE,0,0,0.0321021044641308
hsa04081,PPrel,activation,1,TSHR,-0.136865468508032,0.0321021044641308,0.159778739962476,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,FALSE,FALSE,0,0,0.0321021044641308
hsa04081,PPrel,activation,1,CCKBR,-0.192261963683326,0.0361811887341181,0.168485244441999,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,FALSE,FALSE,0,0,0.0361811887341181
hsa04081,PPrel,activation,1,CCKBR,-0.192261963683326,0.0361811887341181,0.168485244441999,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,FALSE,FALSE,0,0,0.0361811887341181
hsa04081,PPrel,activation,1,CCKBR,-0.192261963683326,0.0361811887341181,0.168485244441999,GNA12,0.295009263531505,0.000596689041783474,0.0534519239610942,FALSE,FALSE,0,0,0.0361811887341181
hsa04081,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,FALSE,FALSE,0,0,0.0372897668361851
hsa04081,PPrel,activation,1,OPRM1,-0.277544603703857,0.0141636575458032,0.114564820695156,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,TRUE,FALSE,0,0,0.0372897668361851
hsa04081,PPrel,activation,1,VIPR2,-0.302359992185875,0.00699055173592073,0.0959757859890401,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,TRUE,FALSE,0,0,0.0372897668361851
hsa04081,PPrel,activation,1,ADRA2C,0.217090379475093,0.038928219238893,0.172866706501494,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,FALSE,FALSE,0,0,0.038928219238893
hsa04081,PPrel,activation,1,ADRA2C,0.217090379475093,0.038928219238893,0.172866706501494,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,TRUE,FALSE,0,0,0.038928219238893
hsa04081,PPrel,activation,1,ADRA2C,0.217090379475093,0.038928219238893,0.172866706501494,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,FALSE,FALSE,0,0,0.038928219238893
hsa04081,PPrel,activation,1,ADRA2C,0.217090379475093,0.038928219238893,0.172866706501494,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,TRUE,FALSE,0,0,0.038928219238893
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,TRUE,FALSE,0,0,0.0390724548556109
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,TRUE,FALSE,0,0,0.0390724548556109
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNAI1,-0.32694715903727,0.000598275794419197,0.0534519239610942,FALSE,FALSE,0,0,0.0390724548556109
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNAI2,0.196720386361129,0.0275013494997748,0.148375915372377,TRUE,FALSE,0,0,0.0390724548556109
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNAI3,-0.230810446287896,0.0372897668361851,0.17038910445446,FALSE,FALSE,0,0,0.0390724548556109
hsa04081,PPrel,activation,1,GIPR,0.109913515922681,0.0404753177396864,0.17555859873647,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,TRUE,FALSE,0,1,0.0404753177396864
hsa04081,PPrel,activation,1,DRD1,-0.183832662993155,0.0274584031306894,0.148336760934694,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,FALSE,FALSE,0,1,0.0464337234857718
hsa04081,PPrel,activation,1,GIPR,0.109913515922681,0.0404753177396864,0.17555859873647,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,TRUE,FALSE,0,2,0.0464337234857718
hsa04081,PPrel,activation,1,AVPR1A,0.577671789787058,0.00549355577808004,0.0898627321524589,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,TRUE,FALSE,0,1,0.0464337234857718
hsa04081,PPrel,activation,1,TSHR,-0.136865468508032,0.0321021044641308,0.159778739962476,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,FALSE,FALSE,0,1,0.0464337234857718
hsa04081,PPrel,activation,1,VIPR2,-0.302359992185875,0.00699055173592073,0.0959757859890401,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,FALSE,FALSE,0,1,0.0464337234857718
hsa04081,PPrel,activation,1,DRD1,-0.183832662993155,0.0274584031306894,0.148336760934694,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PLCB1,-0.272842529245825,0.0241401734901125,0.139290247145778,TRUE,FALSE,0,1,0.0470625083212815
hsa04081,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,PLCB3,0.220882517229287,0.0128324083634766,0.11197248231415,FALSE,FALSE,0,1,0.0470625083212815
hsa04081,PPrel,activation,1,SSTR3,0.318782202522172,0.00154303417409644,0.0659802603220883,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,OPRD1,0.143399056797693,0.0390724548556109,0.172993871868112,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,OPRM1,-0.277544603703857,0.0141636575458032,0.114564820695156,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,ADRA2C,0.217090379475093,0.038928219238893,0.172866706501494,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,CCKBR,-0.192261963683326,0.0361811887341181,0.168485244441999,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,RHOA,0.269478570747899,0.0274377599111723,0.148336760934694,FALSE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,GIPR,0.109913515922681,0.0404753177396864,0.17555859873647,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,1,0.0470625083212815
hsa04081,PPrel,activation,1,AVPR1A,0.577671789787058,0.00549355577808004,0.0898627321524589,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,TSHR,-0.136865468508032,0.0321021044641308,0.159778739962476,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,VIPR2,-0.302359992185875,0.00699055173592073,0.0959757859890401,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0470625083212815
hsa04081,PPrel,activation,1,RAMP1,-0.157827373089532,0.0479693372395881,0.189471760287809,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,FALSE,FALSE,0,1,0.0479693372395881
hsa04081,PPrel,activation,1,RAMP1,-0.157827373089532,0.0479693372395881,0.189471760287809,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,FALSE,FALSE,0,0,0.0479693372395881
hsa04081,PPrel,activation,1,RAMP1,-0.157827373089532,0.0479693372395881,0.189471760287809,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,TRUE,FALSE,0,0,0.0479693372395881
hsa04081,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,0,2,0.0479971366369964
hsa04081,PPrel,activation,1,IRS2,-0.584420274513232,0.00290962468594569,0.0747511303436519,PIK3CD,0.187312414207718,0.0479971366369964,0.189473707246273,FALSE,FALSE,1,2,0.0479971366369964
hsa04081,PPrel,activation,1,GCGR,0.235848538829546,0.0488003155819146,0.190864873618648,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,TRUE,FALSE,0,1,0.0488003155819146
hsa04081,PPrel,activation,1,GCGR,0.235848538829546,0.0488003155819146,0.190864873618648,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,TRUE,FALSE,0,0,0.0488003155819146
hsa04081,PPrel,activation,1,GCGR,0.235848538829546,0.0488003155819146,0.190864873618648,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,0,0.0488003155819146
hsa04081,PPrel,activation,1,GCGR,0.235848538829546,0.0488003155819146,0.190864873618648,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,TRUE,FALSE,0,0,0.0488003155819146
hsa04081,PPrel,activation,1,GHSR,0.109658079209709,0.0489800361473363,0.19125537924198,GNAS,0.225884175594842,0.0464337234857718,0.18679587956037,TRUE,FALSE,0,2,0.0489800361473363
hsa04081,PPrel,activation,1,GHSR,0.109658079209709,0.0489800361473363,0.19125537924198,GNB2,0.544823748155262,0.00606214247893564,0.0921014844642354,TRUE,FALSE,0,1,0.0489800361473363
hsa04081,PPrel,activation,1,GHSR,0.109658079209709,0.0489800361473363,0.19125537924198,GNG4,-0.175791501900058,0.0470625083212815,0.187873407676686,FALSE,FALSE,0,1,0.0489800361473363
hsa04081,PPrel,activation,1,GHSR,0.109658079209709,0.0489800361473363,0.19125537924198,GNA11,0.407887556574168,0.00542201552655704,0.0898627321524589,TRUE,FALSE,0,1,0.0489800361473363
hsa04114,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,PPP3CB,-0.225308662025932,0.00539211956184269,0.0898627321524589,TRUE,FALSE,0,1,0.0108828735078466
hsa04114,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,CAMK2B,0.250072152499838,0.0200466643413923,0.130718227393872,FALSE,FALSE,0,0,0.0200466643413923
hsa04114,PPrel,activation,1,CALM1,-0.534686866605506,0.0108828735078466,0.106358989090563,CAMK2A,-0.164820383523415,0.0273208004500512,0.148136151715585,TRUE,FALSE,0,0,0.0273208004500512
hsa04115,PPrel,inhibition,-1,BCL2L1,0.320592861753887,0.00962537638125497,0.102068207295292,BAX,0.341780465352488,0.0136443501184127,0.113739722456912,FALSE,FALSE,0,1,0.0136443501184127
hsa04115,PPrel,inhibition,-1,IGFBP3,0.231841406981911,0.0347053681375458,0.165337312909947,IGF1,-0.750196331507432,0.0163841211440685,0.121600797588543,TRUE,FALSE,1,1,0.0347053681375458
hsa04141,PPrel,binding/association,1,UBXN8,-0.303678102599764,0.000967295692615527,0.0612722964655719,VCP,0.536874128534357,0.00932624325004082,0.101402872959854,FALSE,FALSE,0,0,0.00932624325004082
hsa04141,PPrel,binding/association,1,NPLOC4,0.236679953110058,0.0109666384338927,0.106741947423223,VCP,0.536874128534357,0.00932624325004082,0.101402872959854,TRUE,FALSE,0,0,0.0109666384338927
hsa04141,PPrel,binding/association,1,UBXN6,0.421233444882694,0.011844053646913,0.109783221954881,VCP,0.536874128534357,0.00932624325004082,0.101402872959854,TRUE,FALSE,0,0,0.011844053646913
hsa04141,PPrel,activation,1,MAP2K7,0.276184268171789,0.0312313203706094,0.157862266418951,MAPK8,-0.219103231894202,0.0122692600501608,0.110731833004267,FALSE,FALSE,0,1,0.0312313203706094
hsa04141,PPrel,activation,1,BAX,0.341780465352488,0.0136443501184127,0.113739722456912,CAPN1,0.21877778901362,0.0479268901910021,0.189471760287809,TRUE,FALSE,0,1,0.0479268901910021
hsa04151,PPrel,activation,1,MET,-0.594530156292599,0.000535321938461894,0.0532228199633379,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,1,0.00226335322613427
hsa04151,PPrel,activation,1,NRTN,0.290304016603285,0.00333032994609391,0.0781778629698752,MET,-0.594530156292599,0.000535321938461894,0.0532228199633379,FALSE,FALSE,0,0,0.00333032994609391
hsa04151,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,CREB3,0.303800603180914,0.00138677189848469,0.0658826713042013,TRUE,FALSE,0,2,0.00343401055010987
hsa04151,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,ATF4,0.362156848089467,0.00106389360075933,0.0629300210083297,TRUE,FALSE,0,1,0.00343401055010987
hsa04151,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,IKBKG,0.331088914750224,0.000167254679098857,0.0422769009190092,TRUE,FALSE,0,1,0.00343401055010987
hsa04151,PPrel,inhibition;phosphorylation,-1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,CDKN1A,0.960105171790021,5.29391439571774e-06,0.0158446857863832,FALSE,FALSE,0,1,0.00343401055010987
hsa04151,PPrel,inhibition;dephosphorylation,-1,PPP2R3B,0.276953635505095,0.00063525508853722,0.0539381129075716,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,1,0.00343401055010987
hsa04151,PPrel,inhibition;dephosphorylation,-1,PPP2R1A,0.348763030574157,0.00116430586290843,0.0636171358842145,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,FALSE,FALSE,0,1,0.00343401055010987
hsa04151,PPrel,activation,1,NRTN,0.290304016603285,0.00333032994609391,0.0781778629698752,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,FALSE,FALSE,0,0,0.00349726913224901
hsa04151,PPrel,activation,1,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,TRUE,FALSE,0,1,0.00349726913224901
hsa04151,PPrel,activation,1,VEGFC,-0.304383874229806,0.00386778818298142,0.0816669490769904,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,TRUE,FALSE,0,1,0.00386778818298142
hsa04151,PPrel,activation,1,VEGFC,-0.304383874229806,0.00386778818298142,0.0816669490769904,MET,-0.594530156292599,0.000535321938461894,0.0532228199633379,TRUE,FALSE,0,1,0.00386778818298142
hsa04151,PPrel,activation,1,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.00604856153799963
hsa04151,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,ATF2,-0.397622017656181,0.00827776949329714,0.0997947821115051,FALSE,FALSE,0,1,0.00827776949329714
hsa04151,PPrel,inhibition;dephosphorylation,-1,PPP2R5A,-0.262441936043039,0.00882731769154429,0.100936625982014,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,1,0.00882731769154429
hsa04151,PPrel,activation,1,NRTN,0.290304016603285,0.00333032994609391,0.0781778629698752,FGFR4,0.378996908602998,0.010950877973237,0.106741947423223,TRUE,FALSE,0,0,0.010950877973237
hsa04151,PPrel,activation,1,VEGFC,-0.304383874229806,0.00386778818298142,0.0816669490769904,FGFR4,0.378996908602998,0.010950877973237,0.106741947423223,FALSE,FALSE,0,1,0.010950877973237
hsa04151,PPrel,activation,1,FGFR4,0.378996908602998,0.010950877973237,0.106741947423223,IRS1,-0.3554897344882,0.00226335322613427,0.0728410344711814,FALSE,FALSE,0,1,0.010950877973237
hsa04151,PPrel,activation,1,FGF5,-0.242486357289115,0.0110669089689079,0.106929420189803,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,TRUE,FALSE,0,0,0.0110669089689079
hsa04151,PPrel,activation,1,FGF5,-0.242486357289115,0.0110669089689079,0.106929420189803,FGFR4,0.378996908602998,0.010950877973237,0.106741947423223,FALSE,FALSE,0,0,0.0110669089689079
hsa04151,PPrel,activation,1,FGF5,-0.242486357289115,0.0110669089689079,0.106929420189803,MET,-0.594530156292599,0.000535321938461894,0.0532228199633379,TRUE,FALSE,0,0,0.0110669089689079
hsa04151,PPrel,activation;phosphorylation,1,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,NOS3,0.287450538090903,0.0150267246293483,0.117122361499061,TRUE,FALSE,0,2,0.0150267246293483
hsa04151,PPrel,activation,1,IGF1,-0.750196331507432,0.0163841211440685,0.121600797588543,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,TRUE,FALSE,1,1,0.0163841211440685
hsa04151,PPrel,activation,1,IGF1,-0.750196331507432,0.0163841211440685,0.121600797588543,FGFR4,0.378996908602998,0.010950877973237,0.106741947423223,FALSE,FALSE,1,1,0.0163841211440685
hsa04151,PPrel,activation,1,IGF1,-0.750196331507432,0.0163841211440685,0.121600797588543,MET,-0.594530156292599,0.000535321938461894,0.0532228199633379,TRUE,FALSE,1,1,0.0163841211440685
hsa04151,PPrel,activation,1,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,FALSE,FALSE,0,2,0.0173365303927831
hsa04151,PPrel,activation,1,STK11,0.354251480632152,0.0153103974501462,0.117879056948494,PRKAA2,0.2883315494399,0.0174833628632484,0.124528023712669,TRUE,FALSE,0,1,0.0174833628632484
hsa04151,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,KRAS,-0.248737657296002,0.0173365303927831,0.124321581462778,TRUE,FALSE,0,2,0.0178555653576005
hsa04151,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,PRKCA,-0.479460401629906,0.00290012427493524,0.0747511303436519,FALSE,FALSE,0,2,0.018028233353959
hsa04151,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,PKN1,0.347231166181054,0.0123469654137616,0.110955127267885,TRUE,FALSE,0,1,0.018028233353959
hsa04151,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,AKT1,0.387089573539082,0.00343401055010987,0.0789152904062191,TRUE,FALSE,0,2,0.018028233353959
hsa04151,PPrel,activation,1,SOS2,-0.242208708988776,0.0178555653576005,0.125376438980172,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,FALSE,FALSE,0,2,0.0186148363045659
hsa04151,PPrel,activation,1,HRAS,0.236375195318022,0.0186148363045659,0.127141536662267,PIK3R2,0.268794809673499,0.00604856153799963,0.0920119170685281,TRUE,FALSE,0,2,0.0186148363045659
hsa04151,PPrel,activation;phosphorylation,1,PDPK1,0.153466221786299,0.018028233353959,0.12592415969288,RPS6KB2,0.257949387042562,0.0194903632172992,0.129212989472378,TRUE,FALSE,0,2,0.0194903632172992
hsa04151,PPrel,activation,1,FLT3LG,0.26653208192006,0.0196582324747158,0.129597114089922,ERBB3,-0.423032713637065,0.00349726913224901,0.0789152904062191,FALSE,FALSE,0,0,0.0196582324747158
