gene,module,GS_T2D,GS_p,MM_red,MM_yellow,MM_tan,MM_greenyellow,kME_own,hub
MVP,turquoise,0.514424531152935,0.00604637831757695,0.744647991638617,-0.86860323465302,-0.74347044919449,-0.285685238618614,0.802915744036451,FALSE
MAB21L4,blue,0.0208492558814196,0.917787935950602,-0.0695899490460383,-0.196702582327777,0.136177522526454,0.165988377288934,0.159386268667838,FALSE
RDH16,red,0.621521402612393,0.000539468601167279,0.84936689948543,-0.565508334771253,-0.69124224799907,-0.52116324213846,0.84936689948543,TRUE
AEBP1,pink,0.228377788839635,0.251896595821409,0.410869739310916,-0.525917843191227,-0.554340583675251,0.120534277659747,0.89371382322654,FALSE
MGMT,turquoise,0.0785622796565759,0.696900364533324,0.325870375712439,-0.208891319094104,-0.00728312745702516,-0.250678640437827,0.753837281176304,FALSE
CX3CR1,brown,-0.241333089734652,0.225248385991609,-0.380852757587179,0.271729938572129,0.102541990984842,0.429637353067865,0.749236894236107,FALSE
EBP,turquoise,0.2027726293038,0.310407062208185,0.265318162936607,-0.002211938524424,0.0231863726235685,-0.155724987540199,0.386650956839744,FALSE
NAV2,blue,-0.17855889287147,0.372871364337197,-0.461055601969753,0.22934723167983,0.414915976095298,0.313473678769423,0.582805805133321,FALSE
EMILIN1,turquoise,0.418676464616251,0.0297401138017209,0.605756177122875,-0.444758126003023,-0.459818153181506,-0.400152663248497,0.886068521262623,FALSE
SLC19A2,yellow,-0.531419149512835,0.00433796598201577,-0.661788567082649,0.896502906827158,0.69306320915981,0.223237345062216,0.896502906827158,TRUE
COL1A2,pink,0.189902499178011,0.342751907767429,0.262943623861082,-0.499037005429964,-0.431366846388606,0.116912676967711,0.797928827478038,FALSE
AP2M1,turquoise,0.411261076136837,0.0330739418737597,0.683228010994906,-0.519952429428639,-0.548600981586769,-0.241153045447375,0.886406154830669,FALSE
LY96,magenta,-0.159065190447297,0.428079765619766,-0.387173730278012,0.417903375737553,0.11558837053599,0.0526809293335728,0.844894623120002,FALSE
PIEZO1,turquoise,0.498053244463462,0.00819821340059946,0.735555037967111,-0.634264866317812,-0.646158062912192,-0.296514071481493,0.884487029748451,FALSE
ASB9,blue,-0.433759489179904,0.0237943475128364,-0.470068230712321,0.365071916541896,0.29444199973519,0.248420274042345,0.39788413953583,FALSE
POSTN,blue,-0.525147528517642,0.00491312579816014,-0.443680574836084,0.610047290203513,0.346375293086952,0.0780222259326391,0.480797438643438,FALSE
FAM171A1,blue,-0.52491012380088,0.00493610997015221,-0.658698123804737,0.694278064389131,0.471649114403689,0.390527059681399,0.620553134752165,FALSE
CFHR4,blue,-0.0223183340964451,0.912016484089613,-0.304253799894522,0.333225479220261,0.10626456065119,0.403161391621832,0.402339612371655,FALSE
IFITM1,turquoise,0.442772449297168,0.0207298655321336,0.2919555442027,-0.47358222102838,-0.50481953390947,-0.169478457613189,0.0899749404892031,FALSE
INSIG1,cyan,0.158240649886908,0.430508939030926,0.303512725504848,0.16331860235541,-0.152790304799423,-0.313121178980857,0.507167326995041,FALSE
GRN,pink,0.341971156322018,0.0808232750630782,0.674929178987718,-0.529681639448004,-0.694343924478721,-0.152630507752829,0.815449078193013,FALSE
KDM8,turquoise,0.635616364861037,0.00036698868734437,0.638235236976281,-0.728372207249132,-0.432963859189169,-0.50590842623038,0.679906389589745,FALSE
TRPV4,turquoise,0.457209716707229,0.0164985304371395,0.625248703386363,-0.610260110861331,-0.654898258215452,-0.421673261994627,0.728170127125412,FALSE
CYFIP2,grey,-0.0771310527667102,0.702171660920545,-0.295816341111009,0.118406798462117,0.232455932169505,-0.103113239606193,,FALSE
GALK1,turquoise,0.316593053239075,0.107633478252108,0.430976028839152,-0.445815459187975,-0.288020737306964,-0.354877046750661,0.694197432540143,FALSE
CPT2,turquoise,0.466784319189228,0.0141061770515166,0.70257907837049,-0.577856315231857,-0.497389248553606,-0.355659981268842,0.90316880199406,FALSE
PFKFB3,blue,-0.644371577177812,0.000286113374714275,-0.718276893356275,0.713263109125387,0.564974201332351,0.483631026114754,0.595531992696354,FALSE
TUT7,yellow,-0.674033976753506,0.000115879767879994,-0.782390478230478,0.770198368931721,0.72837007013136,0.335057222040612,0.770198368931721,TRUE
TMEM63A,turquoise,0.447053234796377,0.0193918410095284,0.639153237304315,-0.687422068095137,-0.416879472020702,-0.411100222607421,0.857590835109192,FALSE
TMEM47,magenta,-0.199632963008175,0.318117149418693,-0.540945108223585,0.505988746488574,0.310977566729678,0.316506880570714,0.776778001807051,FALSE
LYZ,green,0.333018595122997,0.0896259624656075,0.153420566970989,-0.0786172367401418,-0.263643688449743,-0.0424956740335668,0.511602808931965,FALSE
HAMP,turquoise,0.214987871103189,0.281522820511243,0.42373496198381,-0.140238894603649,-0.364105472937145,0.0654843886674677,0.292741696771011,FALSE
PALLD,brown,-0.120291261896116,0.550072241558883,-0.468165235967419,0.243848493629044,0.206375535853687,0.356119973315245,0.843460221696111,FALSE
GNMT,yellow,-0.238861613263119,0.230179936819881,-0.491310802110824,0.575001700787647,0.654959253692754,-0.00233913729464774,0.575001700787647,FALSE
HLA-DPB1,green,0.15787302799083,0.431594402188498,0.209786758424447,-0.052399372498535,-0.360831418894094,0.0115496289706954,0.691398264256958,FALSE
DHRS3,turquoise,0.384024193423432,0.0479738195665499,0.6641308019943,-0.432119978660362,-0.47769301451791,-0.361808436718364,0.934992607185434,FALSE
BCHE,blue,-0.564861093293024,0.00214249012016199,-0.581189822568745,0.650702375672927,0.568186098737971,0.300788863549288,0.706775334474665,FALSE
CYP2B6,cyan,-0.180914123340753,0.366494714113723,0.0239941507997809,0.383530232064263,0.107563059057608,0.0271468085747831,0.681962791607785,FALSE
SGK1,green,0.444788453375242,0.0200906260539985,0.46271323885653,-0.265130976750892,-0.532166721911124,-0.305440170553666,0.645011600993776,FALSE
NEK7,blue,-0.504124939560787,0.00733535235902434,-0.539300033848435,0.707797825164895,0.473707779327002,0.260497441138797,0.824492876645973,FALSE
NADSYN1,turquoise,0.252920447381013,0.203074198448509,0.571622996027527,-0.416951792592577,-0.342808468433171,-0.31637533750471,0.895009982129602,FALSE
CLDN3,turquoise,0.329887503486176,0.092869625221649,0.671270007985367,-0.447724983695482,-0.515140567665183,-0.104541549225831,0.824710150102543,FALSE
LHFPL6,brown,-0.207781818797367,0.298347961655995,-0.298627018472144,0.292408394788092,0.013096204402922,0.435439923307549,0.815308336383058,FALSE
GRAMD2B,blue,-0.368171165135832,0.0588202655449472,-0.527394771887028,0.727952974895925,0.426411043186119,0.184695675709933,0.627115218504339,FALSE
MICAL3,turquoise,0.289323524111925,0.143262551076247,0.400066953704921,-0.446738025179107,-0.310954108598346,-0.26736233139695,0.735464958412866,FALSE
NAMPT,blue,-0.409193024452441,0.0340553199635395,-0.662687335583119,0.691294080383481,0.692491353338998,0.34474872105855,0.675429959359878,FALSE
MAGT1,blue,-0.432956250450819,0.0240844452919445,-0.488105106588632,0.342626179654646,0.344073078236138,0.234147893174158,0.840657129439387,FALSE
PDK4,salmon,-0.120067003975199,0.55082154205731,-0.137485023538208,0.18318155431969,0.277195136031217,-0.208846484540688,0.654209927833367,FALSE
PCOLCE2,yellow,-0.319457269743967,0.104314243995436,-0.195260283715352,0.453430728791083,0.466490013175134,0.0430858546395282,0.453430728791083,FALSE
SULT1E1,yellow,-0.241373930510972,0.225167492430644,-0.51008888487467,0.685521443973384,0.665996467668056,0.0784197524265576,0.685521443973384,FALSE
LY6E,turquoise,0.261062128983037,0.188417109847452,0.38012381663263,-0.448895106677862,-0.302799869291967,-0.0666641008566619,0.738019943108202,FALSE
CALM1,blue,-0.399167778523672,0.0391486491361666,-0.600175928404112,0.582107543972303,0.45785245836439,0.431957382852236,0.906632035435688,FALSE
OAS2,blue,-0.126740697163261,0.5287272713497,-0.407270744450261,0.288917740528131,0.0997862154306666,0.0917565656559803,0.62004437237981,FALSE
ENPP2,blue,-0.12497116625583,0.534544051609021,-0.0134570025133923,-0.0667032053199229,-0.287718890727925,0.136380012004635,0.357253234575724,FALSE
GPD1,turquoise,0.595387410165882,0.0010518204401961,0.586869823138649,-0.444959765524673,-0.278690438445026,-0.524640210724033,0.646514526127738,FALSE
AKR1C3,cyan,0.137297198597449,0.494667322734278,0.238497369350342,-0.00285019065682282,0.00611794342815255,-0.343409135771015,0.836499032666392,FALSE
MDN1,blue,-0.397902455756723,0.0398324567658093,-0.628950607058795,0.543418775176317,0.650351433544196,0.11595694946783,0.432559470464842,FALSE
ELOVL2,turquoise,0.139172171709546,0.488735311884545,0.305313860692818,-0.420618822730875,-0.246372299030276,-0.118657533954886,0.106664111478542,FALSE
SLITRK3,greenyellow,-0.520887056701142,0.00533968930065947,-0.430352670104134,0.502275529252617,0.301350913370839,0.729069825290612,0.729069825290612,TRUE
FGF21,turquoise,0.288684950764065,0.144187621604847,0.474086903781122,-0.446377837680633,-0.389150828428354,-0.466170982768715,0.613146936670217,FALSE
GGT5,green,0.403283743153664,0.0369887453593117,0.477994692902201,-0.465956611303367,-0.643788413542755,-0.261953020418853,0.78393492407572,FALSE
CCNG1,yellow,-0.483759731342172,0.0105706430834302,-0.723712021613684,0.884488795893598,0.727104700675353,0.279994095469562,0.884488795893598,TRUE
TM4SF1,magenta,-0.470571751545782,0.0132427592719059,-0.485742586697352,0.49550493631392,0.268426024768926,0.70981079636547,0.744605363605538,FALSE
ADGRA3,tan,-0.454377207589536,0.0172671104085166,-0.720693409865642,0.725022557679057,0.776234111986227,0.281450866688174,0.776234111986227,TRUE
FMO5,yellow,-0.472425760806212,0.0128363558276216,-0.601209458731196,0.807541013253174,0.525477907338332,0.33227814408892,0.807541013253174,TRUE
TM7SF2,turquoise,0.446895219718971,0.0194399402015506,0.638085022583851,-0.386209155853571,-0.322201301205178,-0.458316314116654,0.762249017774135,FALSE
RAP1A,blue,-0.461975843177213,0.0152689781012178,-0.652093464604401,0.636249628278599,0.504261231063172,0.239305408234447,0.932908941417886,FALSE
BTG1,turquoise,0.157617305273212,0.432350341955681,0.37003982023701,-0.217016208957977,-0.354386894342225,-0.315963014004527,0.681651297917461,FALSE
GSTM5,brown,-0.130691881382077,0.515849172911526,-0.278233658932162,-0.0882200296467548,-0.034979163120433,0.516978209330072,0.697665251804302,FALSE
GJA1,brown,-0.386884703884938,0.0461967465283907,-0.476958502942483,0.32619908231906,0.266629126241337,0.564834939966217,0.783095142492673,FALSE
PLIN2,turquoise,0.58436843925706,0.00137074236166386,0.682864092157282,-0.696166686026332,-0.475934746548832,-0.485202519249772,0.662105758762479,FALSE
FLRT3,blue,-0.194602860628541,0.330712593232924,-0.265778656319657,0.136987915602846,0.274081247091085,0.17807920184591,0.309109427939316,FALSE
JUN,grey,-0.00044368962974365,0.998247543577637,0.0460219676761088,-0.0296235995671283,-0.0716927841757309,-0.338011038488871,,FALSE
SLC25A6,turquoise,0.297787543166804,0.131402061742696,0.568007724117532,-0.358523673150757,-0.445442315095977,-0.235905087138611,0.845145565712944,FALSE
TSC2,turquoise,0.321492927605903,0.102001992500788,0.538114927413148,-0.525569306151535,-0.330159736973341,-0.201451704727401,0.858216560211802,FALSE
ELOVL6,cyan,-0.0759940511980956,0.706368927052772,-0.0557282100596321,0.202185347949651,0.172842180659358,0.00202005479910396,0.822475245431843,FALSE
RHOB,turquoise,0.101272046629788,0.615231333351131,0.239139145216169,-0.0107972148386145,-0.152396650833626,-0.267108485084939,0.367427948782719,FALSE
BBOX1,blue,-0.200017024255843,0.317167743462733,-0.30231525871524,0.538130932112487,0.400760196442667,-0.0769292102434799,0.551283818132494,FALSE
TRIM22,blue,-0.0374805906080513,0.852755168631177,-0.214930936335041,0.15005306241876,0.0436269143749478,-0.0172614452567392,0.413317454749884,FALSE
HLF,blue,-0.259923303003474,0.190421942412388,-0.54048963856632,0.417677717918085,0.655346744956639,0.281871622806156,0.517490184907423,FALSE
TYROBP,green,0.402832772920665,0.0372206473473305,0.597827361588247,-0.426106098712005,-0.693689999726883,-0.312009891711239,0.902271253142802,FALSE
LAMA5,turquoise,0.584379201179568,0.00137039410094016,0.668738076300232,-0.735236471126775,-0.51558884617587,-0.478005984184853,0.680331811964485,FALSE
GPT,turquoise,0.0533244644803868,0.791657659230345,0.296867338441221,-0.107786156715063,-0.0400567051565594,-0.305221334804303,0.780657632870604,FALSE
BBOF1,blue,-0.273058753550561,0.168181325508645,-0.433293107099135,0.431954477514079,0.296647176898244,0.528895755998764,0.829518945832061,FALSE
MGP,brown,-0.218277093967383,0.274048032903166,-0.247774316213977,0.0960559538794905,0.0109971764629737,0.521521724065359,0.791034141092218,FALSE
FAH,turquoise,0.344893840769917,0.0780971067544028,0.722395448916435,-0.502911373677812,-0.415991131349656,-0.42315040783105,0.89047928041172,FALSE
LDB2,brown,-0.279737841571701,0.157603730983226,-0.615937225146694,0.46495433453936,0.31918466743393,0.41357398677119,0.771792261671712,FALSE
HSPA5,red,0.623579446284437,0.000510547462402804,0.882952867767742,-0.689201200758834,-0.687584199985887,-0.378736343188705,0.882952867767742,TRUE
AASS,yellow,-0.410355748133814,0.0335007259615919,-0.421830957999962,0.621879086183653,0.602333301505419,0.181342080928303,0.621879086183653,FALSE
INHBB,turquoise,0.122920754359571,0.541321808060673,0.302281931997298,-0.294209115619988,-0.2973529725793,-0.185657693681089,0.355457911530531,FALSE
ABR,turquoise,0.613980878097686,0.00065801635274022,0.666814112196088,-0.798053307312623,-0.750834634790638,-0.292340421219376,0.647761844004179,FALSE
IFI30,green,0.521153062593954,0.00531216851144971,0.688281381159728,-0.508824739847293,-0.745200300248477,-0.483673790643908,0.860110100846369,FALSE
ZIC1,grey,0.243482075967748,0.221018299582747,0.147106551792223,-0.207840100339864,-0.148347359456814,-0.0829371474857992,,FALSE
PPIF,turquoise,0.400726438248492,0.0383192061316332,0.523949634445958,-0.374314766232293,-0.423097671771456,-0.213514929312801,0.527131720975891,FALSE
CFHR5,blue,-0.353660448927814,0.0703402135493244,-0.448347358718787,0.71629013789319,0.344610113695731,0.304907376754587,0.712699980308521,FALSE
ABCB11,salmon,-0.109322198530927,0.587262970514422,0.0380741315192603,0.208525191323843,0.10562462331969,-0.0156781065464988,0.778511052993592,FALSE
CPEB3,yellow,-0.444314505448352,0.0202394363653543,-0.643168667234016,0.791155687241443,0.610527377535715,0.43963605435573,0.791155687241443,TRUE
SORBS2,turquoise,0.217170402587203,0.276548651352922,0.477186356133067,-0.404240349824021,-0.216035481987752,-0.277577550077326,0.87087138912653,FALSE
CDK2AP2,turquoise,0.450174228620235,0.0184616305459796,0.791642518447103,-0.611222677431265,-0.618630923473085,-0.197301952558816,0.828508518258811,FALSE
CLCN3,blue,-0.488394261703381,0.00974566751709895,-0.525894159321823,0.518936408331149,0.402020663627546,0.331649357947868,0.90956354532237,FALSE
BAZ2B,blue,-0.563152680202908,0.0022250819670082,-0.79169722151564,0.640837408226917,0.619707144608588,0.397757147530479,0.91766883146303,FALSE
MANF,red,0.606926412163813,0.000788857973889251,0.823049651483629,-0.769687225306921,-0.602140108976688,-0.479538132657369,0.823049651483629,TRUE
COL6A2,pink,0.23289769378961,0.242375171157484,0.358407607158493,-0.4292312329864,-0.372546197614512,-0.171097390168425,0.841050481988632,FALSE
NAT8,yellow,-0.278906096576935,0.158894509826802,-0.156519749302257,0.270297159139064,0.123703903856805,0.160930330251565,0.270297159139064,FALSE
DUSP6,grey,0.0745326519898995,0.711776032794177,0.17078534364558,0.132754642629379,-0.137425789569558,0.0275931119132552,,FALSE
FOS,salmon,-0.0328128356080114,0.8709309943436,0.0297287462270514,0.045444083464406,-0.0319626863949691,-0.139008099969154,0.614840169116864,FALSE
ALDH1A1,blue,-0.316472543847924,0.107774831839135,-0.479776525936551,0.66386852007181,0.496359052817618,0.115067140657388,0.681032825616959,FALSE
SINHCAF,blue,-0.40082015758173,0.038269783471201,-0.387054664222262,0.533216231343009,0.225203924062567,0.390442831322819,0.832775490816171,FALSE
NQO2,blue,-0.112919233605369,0.57494737921795,-0.105854829481678,-0.0349407756537785,0.26037891420201,-0.00908872243655825,0.258913579137234,FALSE
GPI,turquoise,0.444774624313238,0.0200949553864958,0.801576058619428,-0.592321445783664,-0.546400414385789,-0.426693219761962,0.895107593167747,FALSE
TMEM259,turquoise,0.461390694799323,0.0154157298891724,0.586818484179724,-0.424468854532765,-0.368607704610979,-0.331920310853774,0.900691949140912,FALSE
KCNN2,tan,-0.378779217679879,0.0513718430705028,-0.451967758398137,0.591367484978823,0.717213568342295,0.112974109860381,0.717213568342295,TRUE
COL6A3,brown,-0.146437099229813,0.46609498337475,-0.237554966291603,0.0945071635373617,-0.0314228268674416,0.369103632720706,0.770440485731493,FALSE
THNSL2,turquoise,0.242626059084813,0.222696840043349,0.512104779336624,-0.293868701024909,-0.310511000197316,-0.571824696348198,0.603782153100064,FALSE
MUC6,pink,0.316214432963065,0.108078051428247,0.173460806501103,-0.398343133094477,-0.250345204910601,0.130417581322079,0.627051369046665,FALSE
SLC23A2,turquoise,-0.0398729108959819,0.84346745881184,-0.107415728033077,0.245544442569423,0.246354115712088,0.0161659673491913,0.365532730921683,FALSE
NUCB2,blue,-0.177201982045814,0.376574209375683,-0.118641990440206,0.174470653709765,-0.0157816350076828,-0.00747114546789189,0.346385774074709,FALSE
