gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,consistent_both_datasets
SERTAD3,0.322425919778561,5.76082243565056,4.00279346509479,0.000384598855117663,0.0510230243067918,0.130855167643364,NS,NS,0.321842829923271,0.000157686239581688,0.0281764128398801,NS,0.310487662657214,0.000970681910101454,0.131438668234586,0.261276487635059,0.0266492726884752,0.383263365023371,0.00750669644010446,TRUE
MRPS33,-0.45335477850496,6.88780134111596,-3.99607413762899,0.000391739388550197,0.0510230243067918,0.1145559467776,NS,NS,-0.427890631222163,0.000399647202547301,0.0385852928136798,NS,-0.392922914411731,0.00155496728087285,0.144488191386327,-0.640258028772681,0.00193236388696653,-0.267405116248804,0.0451598673275513,TRUE
INHBE,1.15816638681207,8.5969759314566,3.99562172229171,0.000392224810403814,0.0510230243067918,0.113458741178902,NS,Up,1.16983884936704,0.00014949223773521,0.0276925522247781,Up,1.14140114509837,0.000836436775522155,0.12540971917765,1.10047199125379,0.0365807626148203,1.21556642320933,0.000381547195958725,TRUE
EXTL2,-0.466098162885876,6.02109405318516,-3.99348926873353,0.00039452079761464,0.0510230243067918,0.10828746683796,NS,NS,-0.423050740996831,0.000519379444360848,0.0423889771870054,NS,-0.421786815003816,0.00141594464295037,0.144488191386327,-0.674997552514169,0.00247794134150076,-0.25826458646997,0.024600186344598,TRUE
BAZ2B,-0.682341474432978,6.29854123216823,-3.98591353947462,0.000402784618470063,0.0510230243067918,0.08992127722584,NS,Down,-0.571710840230451,0.00085690007878871,0.0490985444226772,Down,-0.575748825933163,0.00164115843390951,0.144488191386327,-1.09372166344539,0.00108832184468731,-0.273060163935934,0.00504654581428149,TRUE
STK3,-0.355160062414161,6.69223221920883,-3.98428832223507,0.000404579447827574,0.0510230243067918,0.0859822544118174,NS,NS,-0.340212104481337,0.000334317630148227,0.0355794356747606,NS,-0.309769243437727,0.00157081687058872,0.144488191386327,-0.454051597934868,0.00484279953082705,-0.256773075544068,0.0150072406274991,TRUE
STK10,0.421404788865226,5.87783219730871,3.98108579598597,0.000408139187383481,0.0510230243067918,0.0782214318542476,NS,NS,0.386538421347056,0.000535905499653445,0.0423889771870054,NS,0.351602379802697,0.00163508277442847,0.144488191386327,0.632716466928638,0.00117905791517574,0.211171231608257,0.0584136185906772,TRUE
SLC6A7,0.260201484746906,4.36987719655293,3.98077912009151,0.000408481677580403,0.0510230243067918,0.0774783280073699,NS,NS,0.250208864015682,0.000327723117934562,0.0355794356747606,NS,0.237155164379051,0.00140189375779211,0.144488191386327,0.474290856769629,3.80111841218678e-05,0.0472044054385852,0.504619884212173,TRUE
PLPPR1,-0.670168438538856,6.0847105248356,-3.97778188884824,0.000411843806022962,0.0510230243067918,0.0702164750184995,NS,Down,-0.662166493441219,0.000255612262378592,0.0335783492422005,Down,-0.580136595890702,0.00165586098129293,0.144488191386327,-0.82343675127709,0.00231744794511664,-0.517682106988062,0.0380803668135898,TRUE
AGPAT2,0.650434117429082,8.48178009262626,3.97653746817955,0.000413247687991406,0.0510230243067918,0.0672018067742517,NS,Up,0.61704388035083,0.000340924465791492,0.0355794356747606,Up,0.582917879627223,0.00152919608799701,0.144488191386327,0.816279652556185,0.00791220439299128,0.485434732991399,0.0057488379120283,TRUE
MAN2A1,-0.613709121609456,8.42642457247355,-3.97479694980228,0.000415219113271392,0.0510230243067918,0.0629856942634932,NS,Down,-0.507466778265549,0.000915987659806808,0.0498463830145778,Down,-0.52047654513944,0.00167954239577971,0.144488191386327,-0.985206775589573,0.00128811246803826,-0.244106863823113,0.00127634739505325,TRUE
DARS1,-0.445758618814549,7.74569790858604,-3.97265089270489,0.000417662577853792,0.0510230243067918,0.0577878375460124,NS,NS,-0.386624169271067,0.00084966597600081,0.0490985444226772,NS,-0.407366226592034,0.00141839475718464,0.144488191386327,-0.739323451930487,0.000524495469341099,-0.153691565459407,0.0636102068321013,TRUE
RBL2,-0.438055560325673,8.42176437298566,-3.9664832694024,0.000424763686376901,0.0513663722555985,0.0428532834600492,NS,NS,-0.425210460380509,0.000257780104626458,0.0335783492422005,NS,-0.406585570245943,0.00133512179946996,0.144488191386327,-0.498836991592177,0.0161292178988412,-0.377584238402363,0.00196777245608362,TRUE
SAFB2,0.4267293670499,6.92273013405366,3.94846566958489,0.000446193109030066,0.0532228199633379,-0.000743221099376967,NS,NS,0.372726971805416,0.000911692273467786,0.049839177616239,NS,0.390378222344668,0.00150170566837911,0.144488191386327,0.732840750313381,0.000271023594399313,0.122179776558168,0.150182147653483,TRUE
ARMC7,0.262795803610834,5.91840826637659,3.93335079088242,0.000464984476216605,0.0532228199633379,-0.0372786094227182,NS,NS,0.262948270366314,0.000211574842230431,0.0326361937340416,NS,0.248909480473975,0.00127038818768504,0.144488191386327,0.311379096672315,0.0049882844074981,0.214460384493544,0.0453291576030105,TRUE
ALDH18A1,0.634271148397497,6.37282760113043,3.92872648650822,0.000470886922125857,0.0532228199633379,-0.0484494414051095,NS,Up,0.628923312373131,0.0002803482063931,0.0349617575722728,Up,0.548573617891723,0.00187843492215811,0.147129006437838,0.667630964581458,0.0175376273795073,0.601081535357328,0.00467118100621446,TRUE
SERPINE1,0.940729889973464,6.97163285040244,3.9284484028517,0.000471244197152316,0.0532228199633379,-0.049121097475596,NS,Up,0.956933198036619,0.000198591510140976,0.0317005007921036,Up,0.899701180365643,0.00125052317611572,0.144488191386327,0.396951712396008,0.181339744884489,1.48173368909389,0.000288763698247014,TRUE
PXDC1,0.548343430867916,8.64153462999255,3.92030164252465,0.000481829591393383,0.0532228199633379,-0.06879269117404,NS,Up,0.530368961063232,0.000369207977966311,0.0370246671489572,Up,0.493292163350603,0.00172694824559492,0.146631378696897,0.665225614200802,0.00814234212754074,0.432057585205096,0.0110037547226839,TRUE
ELF2,-0.40823634310209,6.39947727982553,-3.91794246291793,0.000484938205788973,0.0532228199633379,-0.0744873692416714,NS,NS,-0.348993445011539,0.000840720116725303,0.0488597147448317,NS,-0.327299090051776,0.00180416519063081,0.147129006437838,-0.623457382476213,0.00222573919972731,-0.194113370255387,0.00902182646939064,TRUE
TRANK1,-0.283521127525448,6.8402443252773,-3.91459765782679,0.000489379233265666,0.0532228199633379,-0.0825597011762032,NS,NS,-0.275466154440895,0.000317763526495744,0.0355794356747606,NS,-0.284654257495986,0.000819595057288162,0.12540971917765,-0.326289445158877,0.0154888522143907,-0.240971015594231,0.00529115064503785,TRUE
ABCA2,0.372082435569852,6.9463219759537,3.90933769878076,0.000496443759312364,0.0532228199633379,-0.0952505111857214,NS,NS,0.37322493246109,0.000260921842626862,0.0335783492422005,NS,0.324630548124823,0.00190470035304676,0.147129006437838,0.35778723022479,0.0262023450673099,0.386304706193766,0.00371085635290601,TRUE
SEPTIN10,-0.447231867109542,6.79351125163948,-3.90865475945981,0.000497368291287807,0.0532228199633379,-0.0968979338752476,NS,NS,-0.391435118294552,0.000881210519724137,0.0491806673209922,NS,-0.392029451908893,0.00190880789343807,0.147129006437838,-0.704711045159307,0.00124116952537237,-0.191066358335543,0.0398887896984257,TRUE
HEY2,-0.358946089975514,5.50008015759157,-3.90365997483523,0.000504181438813119,0.0532228199633379,-0.108944381985892,NS,NS,-0.354597374770324,0.000207825672374742,0.0326361937340416,NS,-0.363581443701454,0.00079186295571982,0.12540971917765,-0.247523318936719,0.0244050530250894,-0.469800377488603,0.00606709142215656,TRUE
POT1,-0.389005849281882,5.58990838352178,-3.89853031202192,0.000511273647521025,0.0532228199633379,-0.121312013519314,NS,NS,-0.379135417446307,0.00037517451337489,0.037120572513423,NS,-0.343893971890152,0.00192365977516308,0.147129006437838,-0.538755276632404,0.001120182680151,-0.240020449621926,0.0805578179464698,TRUE
GPD1,0.564840114639601,8.10997003892102,3.89768105394529,0.000512457205400181,0.0532228199633379,-0.123359172889494,NS,Up,0.533768751071384,0.000434272377051878,0.0404646712157752,Up,0.484824049045113,0.00203948525141905,0.147129006437838,0.709509115179638,0.00866117567640043,0.420909221245174,0.00579664961060389,TRUE
ABR,0.46304445511314,6.00898039191346,3.89717156076173,0.000513168540758922,0.0532228199633379,-0.124587264614016,NS,NS,0.462414767560175,0.000260557940288101,0.0335783492422005,NS,0.418474156887428,0.00180386236194804,0.147129006437838,0.488114976653642,0.00675750977119543,0.438101844396823,0.0235081888168937,TRUE
RDH16,0.506489897042664,10.0680545589622,3.89558354734273,0.000515391871815529,0.0532228199633379,-0.128414775126041,NS,Up,0.509131232651133,0.000237754320532605,0.0335783492422005,Up,0.444222651217195,0.00197078136370025,0.147129006437838,0.492576205296263,0.0365791358482137,0.52033260056587,0.00124654537704183,TRUE
SLC6A16,-0.457433678287468,6.71433813772585,-3.89100234697059,0.000521858837981596,0.0532228199633379,-0.139454352009129,NS,NS,-0.460188763224408,0.000233319479280249,0.0335783492422005,NS,-0.435588793159622,0.00139234110699421,0.144488191386327,-0.257172858238353,0.0921782026829421,-0.656672759458782,0.00121461826890467,TRUE
SLC4A2,0.499695599920117,7.03237521692001,3.89070769448882,0.000522277485918118,0.0532228199633379,-0.140164277290184,NS,NS,0.459564823715785,0.000444595136604935,0.0404646712157752,NS,0.424694455293328,0.00209276649916815,0.147129006437838,0.64594897326495,0.00973917129532943,0.354188417255616,0.00220986124526654,TRUE
FANCL,-0.520161371226315,6.06812943082732,-3.8890602000517,0.000524624341125871,0.0532228199633379,-0.144133434462487,NS,Down,-0.463470972481806,0.000728936285195713,0.047687569433678,NS,-0.448245690713421,0.00208466244171175,0.147129006437838,-0.762809417384747,0.00276564205213374,-0.278751325303386,0.0153218718282919,TRUE
RPRD2,-0.371163173748199,7.54188736905411,-3.88415603821913,0.000531671563773544,0.0532228199633379,-0.155945986445994,NS,NS,-0.335386937427995,0.000805435422981542,0.0484100639365237,NS,-0.329520722191445,0.00193867686560785,0.147129006437838,-0.610166581526837,0.000514659399521127,-0.133379171111289,0.131350830395653,TRUE
MET,-0.594530156292599,8.17840975099642,-3.88164069244351,0.000535321938461894,0.0532228199633379,-0.162003134386524,NS,Down,-0.576408421122159,0.000264464971125976,0.0335783492422005,Down,-0.551489584930464,0.00166732285803687,0.144488191386327,-0.664928021735682,0.0225979302161392,-0.524491463632389,0.000553006189367424,TRUE
PIBF1,-0.257351780415589,5.20933466704939,-3.88117012526465,0.000536007562786583,0.0532228199633379,-0.163136182439486,NS,NS,-0.261325190892916,0.000239897888888434,0.0335783492422005,NS,-0.270496389280996,0.000523300583604281,0.12079200935577,-0.234069101814841,0.0296683880728882,-0.280515669839803,0.00357907735029328,TRUE
PLCH2,0.37922391229408,5.90658858841902,3.87879799141771,0.000539476904458557,0.0532228199633379,-0.168847339497131,NS,NS,0.3447135241689,0.000426574588958455,0.0402122124331545,NS,0.327386076971864,0.00211650832329412,0.147129006437838,0.490262907948684,0.0113695710228181,0.268751442127509,0.00193720741587662,TRUE
GAS2,-0.734175858352366,7.68231864375901,-3.87135784723131,0.000550501529162503,0.0532228199633379,-0.1867542813014,NS,Down,-0.63917231376952,0.00105716301035866,0.05156938035111,NS,-0.645511536642039,0.00210346655784463,0.147129006437838,-1.19633432566634,0.000814794318779068,-0.274375342402244,0.0586348148702516,TRUE
ARPP21,-0.26626282242094,3.45365061468721,-3.8701001288103,0.000552386835321427,0.0532228199633379,-0.189780459491506,NS,NS,-0.2646454366712,0.000235202145367779,0.0335783492422005,NS,-0.251915446666269,0.00152145325964445,0.144488191386327,-0.204080517238336,0.019267335912561,-0.32812787094445,0.00900203329327186,TRUE
ARHGAP29,-0.38130610678754,7.55602734378154,-3.86920590600059,0.00055373110525412,0.0532228199633379,-0.191931877390741,NS,NS,-0.364079486292159,0.000340256997152582,0.0355794356747606,NS,-0.369214190003046,0.00128734903526966,0.144488191386327,-0.447864472835655,0.0177692492693701,-0.315087324239673,0.00141389601136785,TRUE
RIGI,-0.29713429833567,5.63575618281511,-3.86840911110781,0.000554931608815853,0.0532228199633379,-0.193848781403418,NS,NS,-0.298580848065364,0.000229770727463649,0.0335783492422005,NS,-0.295298709332024,0.0010383145387859,0.136601117124669,-0.348033633898104,0.00180099701895806,-0.246494653260799,0.0513349513626678,TRUE
VPS13A,-0.359483776546909,6.07540389215746,-3.86789933209799,0.000555701010308824,0.0532228199633379,-0.195075136607507,NS,NS,-0.32778158502021,0.000684769791054955,0.0468670951054613,NS,-0.287185244989993,0.002072364366901,0.147129006437838,-0.515706429745136,0.00286478516422173,-0.204058177701733,0.0262404527522929,TRUE
MMP9,0.477692902862292,4.89506584950652,3.86106071510331,0.000566123851845258,0.0534519239610942,-0.211522360160659,NS,NS,0.468857935999829,0.000371112600891652,0.0370246671489572,NS,0.436341462156145,0.00189478784240456,0.147129006437838,0.711761519590001,0.000362365829936747,0.244818513770949,0.158578478982822,TRUE
RASSF1,0.341103370014211,5.63642478115022,3.85682003021207,0.000572682918479658,0.0534519239610942,-0.221717510636078,NS,NS,0.340538115668769,0.000324523355208017,0.0355794356747606,NS,0.324273935970882,0.00152378033088603,0.144488191386327,0.348102200882869,0.0177645915423387,0.334140247466312,0.0118276285347922,TRUE
LMO7,-0.211101307302597,5.86025616658001,-3.85406538488292,0.000576983275842516,0.0534519239610942,-0.228338417635314,NS,NS,-0.214210900914467,0.000251700363108164,0.0335783492422005,NS,-0.212069111680965,0.000938917983525845,0.131438668234586,-0.182974901835339,0.0226863218010828,-0.239084210701144,0.00393799946462729,TRUE
KCND3,-0.369244262669717,7.13637041478661,-3.85285188243405,0.000578887712754445,0.0534519239610942,-0.231254717741527,NS,NS,-0.370488259079826,0.000304043206460455,0.0355794356747606,NS,-0.351194156105479,0.00152103699807486,0.144488191386327,-0.353605898726884,0.0232895515238336,-0.384802839041413,0.00733416977483755,TRUE
SLC35A2,0.273969841155061,5.89253885939666,3.84644762979634,0.000589040614234671,0.0534519239610942,-0.2466413607096,NS,NS,0.262190538241747,0.000486022910264607,0.042164248418028,NS,0.27057941829683,0.00115164640682572,0.143377625941476,0.344524274497608,0.00878055601841034,0.2037753794112,0.0214232741933124,TRUE
ALG12,0.316423657497578,6.739807267068,3.84281307279539,0.000594879822550714,0.0534519239610942,-0.255370534594712,NS,NS,0.286779603768099,0.00079360864284634,0.0484100639365237,NS,0.279846590713403,0.00216319267536025,0.147129006437838,0.464472598503887,0.00269752063715789,0.169130068231097,0.0368324887673108,TRUE
GNA12,0.295009263531505,6.51664043015388,3.84169401604616,0.000596689041783474,0.0534519239610942,-0.258057738546935,NS,NS,0.314002055541021,0.000154094745293067,0.0279518528886152,NS,0.282692475717205,0.00147317083971516,0.144488191386327,0.130028191023569,0.269822508707425,0.459148595873581,5.02994289682932e-05,TRUE
USP29,-0.266619104381145,4.15913918200956,-3.84145626960173,0.000597074107080151,0.0534519239610942,-0.258628614343325,NS,NS,-0.259458388189536,0.000436692230246042,0.0404646712157752,NS,-0.245976320050918,0.00187069972763358,0.147129006437838,-0.367549719718803,0.00252071271397115,-0.166203441162557,0.078988607567254,TRUE
GNAI1,-0.32694715903727,5.46296647470585,-3.84071528798515,0.000598275794419197,0.0534519239610942,-0.260407794518441,NS,NS,-0.304290543255332,0.000685084826819941,0.0468670951054613,NS,-0.317066378338028,0.00137631498823475,0.144488191386327,-0.482139139133059,0.0014086991061846,-0.172546974758298,0.0715826163986336,TRUE
PPARGC1A,-0.612471761557638,6.85348870007304,-3.83751849875562,0.000603487342297342,0.0535181515702502,-0.268082569211015,NS,Down,-0.603309100747094,0.000299382751450274,0.0355794356747606,Down,-0.652172192967878,0.000501419408201988,0.12079200935577,-0.139428043637314,0.352677915943961,-1.08310199112123,0.000180992075129336,TRUE
ATG14,-0.356516090411645,6.1632016416697,-3.83195156347993,0.000612668902032726,0.0539328830524691,-0.281443349381939,NS,NS,-0.303844553877881,0.00129972893040291,0.0565565083452253,NS,-0.279246147831267,0.00216562710988049,0.147129006437838,-0.583785305893577,0.00105548670354552,-0.130406411743395,0.0642232208929071,TRUE
LMNB2,0.178841749460033,5.75636116173798,3.82351384369032,0.000626846032547118,0.0539381129075716,-0.301683881085422,NS,NS,0.180378345186172,0.000287651704420115,0.0355027443847177,NS,0.169940526819435,0.00156595840428044,0.144488191386327,0.163942287944465,0.054245045983432,0.193665193314808,0.00764128167738878,TRUE
MANF,0.509904237725971,7.63934293554416,3.8228106575213,0.00062804189628524,0.0539381129075716,-0.303370136850488,NS,Up,0.510570331404328,0.000327787280849226,0.0355794356747606,Up,0.500403200554976,0.00131361201102385,0.144488191386327,0.507868385884483,0.0315040392440295,0.511929702568266,0.00279236438316162,TRUE
HMOX1,0.52609759432192,7.81482125502386,3.8225703977801,0.000628451001269195,0.0539381129075716,-0.303946265200405,NS,Up,0.521877526436513,0.000355530259616752,0.0366127176436382,Up,0.468656385085014,0.00226893718753612,0.151752603403254,0.674051731809264,0.00187657110522954,0.378898324882978,0.0667978976329409,TRUE
