gene,module,GS_T2D,GS_p,MM_green,MM_blue,MM_turquoise,MM_grey60,MM_brown,MM_yellow,kME_own,hub
ACTR10,cyan,-0.0799973331826512,0.628310551234439,0.380349853798655,-0.447106324348965,0.0328568888111747,0.16187473339345,0.758999238563868,0.342576108409381,0.72953792718956,FALSE
ACTR1A,turquoise,0.253736613937789,0.119076573163141,-0.531125712260241,0.239922605596219,0.618632148603186,-0.380379617146168,-0.0882054694515788,-0.0302641538332789,0.618632148603186,FALSE
ACTR1B,turquoise,0.206919133149048,0.206266612838042,-0.694660536924444,0.672009715388117,0.751962521537494,-0.0806546233640078,-0.482037645924046,-0.501968266152439,0.751962521537494,TRUE
ACTR2,midnightblue,-0.114943586189744,0.485938881282245,0.369615337580731,-0.63857003595375,-0.287048255309708,-0.259895642869396,0.544186901195487,0.757335315539675,0.636605024308462,FALSE
ACTR3,brown,-0.0395161723983851,0.811227671609477,0.323392764009219,-0.489079617160485,-0.0749557803667943,0.0551048484668742,0.697820551113723,0.368183660341978,0.697820551113723,FALSE
ACTR3B,grey,0.229420686830184,0.160040011592138,0.10938536817585,-0.0749528239337779,0.0418184673518896,0.0770439291336589,0.129317713144992,0.21475949168434,,FALSE
ACTR5,grey,0.155172383992162,0.345551539659442,0.0743616988360432,-0.0635447815013066,-0.0442109885050963,0.122273981578508,0.00079429004439069,0.202278332523231,,FALSE
ACTR6,green,-0.419612325935572,0.00783254230419449,0.345826477891523,-0.258517422748527,-0.279152924006034,0.305170732936266,0.316018282720448,-0.0249314782621336,0.345826477891523,FALSE
ACTR8,yellow,-0.0341879872540919,0.836308412963951,0.477074419290199,-0.552207099343747,-0.347914086476136,-0.118181372253441,0.495615310628721,0.646107554840147,0.646107554840147,FALSE
ACVR1,green,-0.146922848696898,0.372104754023749,0.589262538226641,-0.413427151622997,-0.403098424868736,0.104473657382977,0.495742738240091,0.29193856629605,0.589262538226641,FALSE
ACVR1B,cyan,0.197794615863752,0.227429481693689,0.10455701009063,-0.122327918970494,-0.0407129628471846,-0.128716431942642,0.266247670197344,0.0693793500649858,0.477732898921096,FALSE
ACVR2A,yellow,-0.15193338911765,0.355835707638176,0.576234854397719,-0.555450654979963,-0.393042230373565,0.201851379164374,0.539901278790384,0.561976541954391,0.561976541954391,FALSE
ACVR2B,lightgreen,-0.260620176477957,0.109056100431304,0.154769886940122,0.1471756151766,-0.254864441503236,0.251119453823913,-0.289328673315926,-0.116106049139047,0.411988412893101,FALSE
ACVRL1,tan,0.343439134191543,0.0323077439421617,-0.450353851453963,0.223508947113865,0.271752047097213,-0.236597673199727,-0.334066354323897,-0.0346132930491515,0.519996971035028,FALSE
ACYP1,turquoise,0.146199397119127,0.374489734538617,-0.0510417253724381,0.0823939537380556,0.304693633346313,-0.00587033904835055,0.163863377078951,0.0130907230267883,0.304693633346313,FALSE
ACYP2,salmon,-0.112934317426417,0.49364492639873,-0.313454023729504,0.2277051560867,0.558670356953967,0.136263373733178,-0.00177211905162984,-0.24978640323933,0.723032193814141,FALSE
ADA,midnightblue,0.108257468542319,0.511821741576522,0.046614537895208,-0.433490962004192,-0.189768515114221,-0.284870237461437,0.210710577162045,0.549107131361788,0.670747288612359,FALSE
ADA2,tan,0.207586349795639,0.204774847600567,-0.312760389598384,0.0791507636088665,0.371633967010519,-0.154199992404787,0.047505553528588,0.0442492036149855,0.849017065249458,FALSE
ADAM10,brown,-0.176985710086609,0.281099867702491,0.720096715364491,-0.78080258019581,-0.472916387112437,0.204133843502686,0.8739576962447,0.619649477463855,0.8739576962447,FALSE
ADAM11,grey,0.313611726735005,0.0518780261649547,-0.125695069889579,0.217570758557944,0.013127045590366,-0.0503768011543554,-0.300780548968922,-0.164360158359368,,FALSE
ADAM12,black,-0.215692809030318,0.187248899161503,0.14274839459285,-0.205619095465636,-0.25107860022735,-0.0645785512996126,0.0187705227021796,0.264852978561421,0.381923855451848,FALSE
ADAM15,blue,0.138043704030299,0.40199845961833,-0.591471648315456,0.576189646809536,0.440111261409991,-0.273165593674177,-0.584552694103574,-0.37134469526754,0.576189646809536,FALSE
ADAM17,brown,-0.212090816973367,0.194900369530955,0.570947747711278,-0.616670632334679,-0.363431467184546,0.0267278418423561,0.750981239380098,0.525948124049647,0.750981239380098,TRUE
ADAM18,black,-0.0802347102046586,0.627288185916265,0.1492963248263,-0.304925830593543,-0.286974703032123,-0.114134756506186,0.0690920024795023,0.434576906491224,0.466863764156535,FALSE
ADAM19,tan,-0.137255408935552,0.404717468729142,-0.0509330342625887,0.140796060534201,0.1441337133442,-0.105635241154815,-0.12935345527906,0.145130760384414,0.531515847729065,FALSE
ADAM2,grey,-0.245544986973108,0.131884629658609,0.175161715621704,-0.146154797099222,-0.168833432436819,0.105509559388338,0.0260575451634146,0.213560294649256,,FALSE
ADAM20,green,-0.421833096550642,0.00747849553394427,0.386740167781698,-0.174402592259308,-0.277819573266054,0.159952502907902,0.00297488106097711,0.269375916070357,0.386740167781698,FALSE
ADAM21,red,-0.280788750402598,0.0833627408755109,0.402592520424363,-0.465985515633295,-0.436094544460033,0.076392939572351,0.234685598864796,0.454905355680326,0.534330872593042,FALSE
ADAM22,black,-0.043048221510423,0.794701862117507,0.183851670055368,-0.375110214102736,-0.475582622529322,-0.215140376852096,0.0447784183627635,0.357036404108493,0.655278690026611,FALSE
ADAM23,lightgreen,-0.219119011281077,0.180170512318144,-0.0259645766047456,0.0427835796238809,-0.13825441905551,-0.0337358156052804,-0.229709540074277,-0.00754617118059739,0.694051067184751,FALSE
ADAM28,black,0.0430936548344901,0.794489845848498,-0.119440372854872,-0.0628770269089176,0.0579403090181553,-0.17304892041104,-0.00847062934321623,0.19197052829582,0.454948083148753,FALSE
ADAM29,red,-0.238437546388576,0.143803333097691,0.412553218497713,-0.404969487885455,-0.594412837882693,0.18826385127846,0.159328784961371,0.180759399946962,0.710749952325635,FALSE
ADAM30,grey,-0.232317788827899,0.154684669675293,-0.0622114349830579,0.10334048074403,0.134431606348943,0.0371682213090082,-0.118043074999106,0.0398483531786303,,FALSE
ADAM3A,red,-0.270203841530794,0.0961866957616063,0.0484320505469596,-0.217355911972851,-0.211892546948147,0.116383929408728,0.0323959206015048,0.115814597607326,0.373740748981298,FALSE
ADAM5,red,-0.18234201669443,0.2665586338021,0.464261245082367,-0.588908701810883,-0.648438472715576,0.0507964753138294,0.282013422869219,0.505983747287443,0.716821538773824,FALSE
ADAM7,lightgreen,-0.17641670546686,0.282674347240126,-0.197641120472863,0.105518069148938,0.0519987996751846,-0.320001309672925,-0.228427288839516,0.105492982550891,0.379793611266299,FALSE
ADAM8,blue,0.141945097389194,0.388697186809541,-0.556987072010239,0.706931426398898,0.47878455459948,-0.107927674040594,-0.609227785574625,-0.593742496958124,0.706931426398898,FALSE
ADAM9,brown,-0.208276167476249,0.203240476229853,0.433523377372533,-0.506525859731975,-0.237428060626579,0.358357575070077,0.582999554687651,0.283884756258283,0.582999554687651,FALSE
ADAMDEC1,red,0.027888806288858,0.866165071995564,0.0543376639265821,-0.244968128312511,-0.302288997007491,-0.40392545135782,-0.00820801673135149,0.293569406777511,0.570019777592959,FALSE
ADAMTS1,magenta,0.082747960863364,0.616506174016493,0.0419907202667275,-0.0449014011263115,-0.0502014531349109,0.0366884289006117,0.0309585857162973,-0.031094709778102,0.454659479568544,FALSE
ADAMTS12,black,-0.179195442778828,0.275039582100817,-0.0143174244365792,-0.0152706681662653,-0.190487769109741,-0.344446974886035,-0.185801937285869,0.141646507240069,0.608338023516752,FALSE
ADAMTS13,blue,0.281155109592697,0.0829439380186339,-0.626671663166632,0.79483101090502,0.476053335567989,-0.306165602201037,-0.742138194958839,-0.608917009584575,0.79483101090502,TRUE
ADAMTS2,magenta,-0.0439189981310622,0.79064089933617,0.330069849912573,-0.378870305241737,-0.406144383332407,-0.234173647691588,0.297531621754672,0.275572675792242,0.675596540963467,FALSE
ADAMTS20,blue,0.0536199357656767,0.745790395160259,-0.248489599451139,0.148070905094226,0.0481356756054293,-0.325878168942687,-0.334071473269149,0.0522112912403746,0.148070905094226,FALSE
ADAMTS3,black,0.00124044695518719,0.994020275746635,-0.0939299371525736,0.116535381539674,-0.115552735311376,-0.269154917822429,-0.21935183506766,-0.187591686268513,0.382491596399686,FALSE
ADAMTS5,magenta,-0.0868346256136954,0.599143020492657,0.482156113051898,-0.422054749588319,-0.45775373910095,-0.141735087375511,0.434023053300974,0.282499564351173,0.633965387558764,FALSE
ADAMTS6,grey,0.0264464554106556,0.873028876438155,-0.00288200789681247,-0.124687684938767,-0.190284871806724,-0.223484712729638,-0.128923866242875,0.192288402834072,,FALSE
ADAMTS7,pink,0.17906195271462,0.275403238088221,-0.603550461860884,0.718707474954845,0.31454675195241,-0.0450911784304264,-0.826514729318347,-0.647788129146936,0.844522170123297,FALSE
ADAMTS8,grey,0.271142124488244,0.0949922309335567,-0.470298489253547,0.287609634613055,0.242550112676871,-0.205794575669171,-0.355478062922754,-0.248190161004281,,FALSE
ADAMTS9,black,-0.0695058813060481,0.674156197036606,0.493818646053585,-0.438837499676998,-0.513719961947035,-0.149528379281632,0.308358205389488,0.479474725139673,0.500734054915174,FALSE
ADAMTSL2,greenyellow,0.242110734742976,0.137548513501341,-0.572378491545386,0.670008899930298,0.423996693319786,-0.303159683373677,-0.586077293575524,-0.647859508896565,0.711013721088249,FALSE
ADAMTSL3,green,-0.320666841099827,0.0465560582483463,0.737457586869013,-0.608971503307173,-0.801547042589915,0.208254305257129,0.461917568841394,0.255788220145492,0.737457586869013,TRUE
ADAMTSL4,grey,0.0869892856063604,0.598490103877595,-0.138154481487707,0.192106590303576,0.122598321135568,-0.144498279960035,-0.252372489186272,-0.0161179629736789,,FALSE
ADAP1,black,0.201305840863559,0.219116866732967,-0.0765400494262109,-0.0900521674101118,-0.20109416617783,-0.344415546326808,-0.176433437794337,0.213854890057379,0.590000422542678,FALSE
ADAP2,tan,0.0861559411591614,0.602011823505209,-0.205977868997445,0.0502733743690534,0.246861826860733,-0.0383895157942014,0.0503299732194027,-0.0165275514678677,0.643843679528023,FALSE
ADAR,turquoise,-0.0047292948649927,0.977204632869728,-0.179342900942023,0.226847943908635,0.363620296308609,0.278679924639088,0.0426783360331109,-0.385401688942041,0.363620296308609,FALSE
ADARB1,blue,0.067960924402409,0.681011578208503,-0.547970781065096,0.705264384653147,0.453909564574171,-0.054615676450061,-0.653713644819993,-0.579953176213492,0.705264384653147,FALSE
ADARB2,purple,0.190847366577624,0.244505381884616,0.095008494889126,-0.0992352856116088,-0.176129101634251,-0.085354091914411,0.0398839276222001,0.0422090634961182,0.31867389364041,FALSE
ADAT1,cyan,0.00954938040386825,0.953990122804469,0.0119423379678854,-0.136592536838129,0.215975370554868,-0.0205143608393408,0.325904716654999,0.244557148837948,0.539991997403428,FALSE
ADCK2,turquoise,0.165934807848588,0.312702290270857,-0.478016100837991,0.434550261955922,0.504047756842766,-0.386547812595436,-0.368823908389062,-0.158953547393764,0.504047756842766,FALSE
ADCY1,grey,-0.0724021190333381,0.661374832234936,-0.0633157210581198,0.216593666814203,0.0493508413819627,-0.0552662491164336,-0.169347449974758,-0.399355270935741,,FALSE
ADCY10,lightyellow,-0.383370885708056,0.0159916207247631,0.178225247116919,0.109228099955835,-0.0474821144068104,0.46440291945551,-0.137725601836805,-0.0433593614856887,0.488396691647053,FALSE
ADCY2,green,-0.36853949484366,0.0209673684378921,0.469688496090474,-0.422839103975619,-0.561792922686464,0.205966410102261,0.154873785243292,0.418690773209341,0.469688496090474,FALSE
ADCY3,greenyellow,0.212491490429216,0.19403854466697,-0.358961403108705,0.264818849625813,0.318936384241259,-0.23047526746876,-0.288085531891021,-0.0388991570911998,0.647905499604182,FALSE
ADCY6,blue,0.0308342535294068,0.852178932693048,-0.036541902712355,0.0344915099949843,-0.0313468434083658,-0.284206055968201,0.0294194297145902,-0.0374491417115321,0.0344915099949843,FALSE
ADCY7,magenta,0.0369711165763781,0.823186160914369,0.236773498278863,-0.268233024385744,-0.36983687823014,-0.151500852598469,0.190429413328918,0.128258921863238,0.57419568212375,FALSE
ADCY8,pink,0.0672608383422632,0.684126422309807,-0.254298034347673,0.238562240525502,0.0447240264088168,-0.0745432628772244,-0.331438895345215,-0.213969387416062,0.425942731818659,FALSE
ADCY9,grey,0.0962556401048048,0.559950599649356,-0.0212096618463033,0.230900631184694,0.169344344544193,-0.0209856299003653,-0.0639425335787354,-0.29839734648353,,FALSE
ADCYAP1,black,-0.172266758962618,0.294330607762514,0.183547097505128,-0.203451150697747,-0.411272457505607,0.0568638722018042,-0.0748288777770781,0.148522868901627,0.393237434498317,FALSE
ADCYAP1R1,black,-0.29557045006278,0.0677240279847458,0.164179514953938,-0.0308376260202874,-0.375658262849424,0.139284407252638,-0.226940245268816,-0.0597068503759046,0.311206761977649,FALSE
ADD1,blue,0.260606119859292,0.109075889481529,-0.718402585197277,0.852022056912043,0.77141522879808,0.020043362866034,-0.621390743128178,-0.756338673879818,0.852022056912043,TRUE
ADD2,grey,-0.0242686855435353,0.88340959416364,-0.117266569147294,-0.0857069186727511,0.135329920828393,-0.169806064003154,0.00639167901753294,0.24734112667738,,FALSE
ADD3,magenta,-0.114400908621584,0.488014013585649,0.542328499481116,-0.478327818894037,-0.504535115143294,0.254863642102508,0.49334974166837,0.207490749283352,0.720505561086772,FALSE
ADGB,pink,0.0957466488053278,0.5620372402221,-0.316342281502958,0.0810219829888907,0.0581006393108094,-0.095347242379528,-0.294979470813405,-0.10227210310778,0.392806335445229,FALSE
ADGRA2,magenta,0.00470902002823807,0.97730233295965,0.230836314432513,-0.315132360906392,-0.360445863814724,-0.300869655465853,0.179295109151424,0.241723767607811,0.786707408594241,FALSE
ADGRA3,green,-0.379515235008638,0.0171780099809162,0.64121315086663,-0.471328112426366,-0.431676566397129,0.60321464864189,0.502859303253251,0.227228485677393,0.64121315086663,FALSE
ADGRB1,blue,0.127382602865841,0.439653776864723,-0.48954787126372,0.496800027992496,0.314568226703631,-0.209202463877051,-0.585782462035789,-0.3130155689797,0.496800027992496,FALSE
ADGRB2,pink,0.252598962071291,0.120797181307666,-0.342246251685536,0.245368416578893,-0.036642638170586,-0.0386054926126671,-0.46099565711769,-0.320596018424635,0.559927682372234,FALSE
ADGRB3,black,-0.259075905805297,0.111246463188037,0.145930561560081,-0.104457637634968,-0.230453344634666,-0.31308913901845,-0.0699176336839296,0.258839700249151,0.59160695190629,FALSE
ADGRD2,blue,0.200411305402154,0.221214482836508,-0.639962733801093,0.782586593818753,0.5280132924029,0.0608610877791018,-0.69026650191242,-0.6880357990252,0.782586593818753,TRUE
ADGRE1,yellow,-0.0830796670642426,0.615088973863037,0.227873184006353,-0.472579792393153,-0.218668534891399,-0.025505646910244,0.375299891984954,0.546795135504758,0.546795135504758,FALSE
ADGRE2,magenta,-0.0822167356212087,0.61877866579821,0.229067140143981,-0.318609905526171,-0.298273819750281,-0.224999749915183,0.172328475577847,0.365286805154292,0.597201139287716,FALSE
ADGRE3,red,-0.219280115399358,0.179842437182599,0.454873002672055,-0.652841007753577,-0.57172933882925,0.0683700808676145,0.398225763025172,0.546208347726566,0.718378655883093,FALSE
ADGRE5,greenyellow,0.379030196764927,0.0173323667897102,-0.610622839828504,0.582559209241633,0.551720302589703,-0.245640563258863,-0.47170021521639,-0.466254847262096,0.771594566990706,FALSE
ADGRF1,pink,0.0293684646876065,0.859133776640634,-0.370619306513463,0.27684886729878,0.126513331897524,-0.19440368955996,-0.466757642630652,-0.143953521220276,0.56828045527729,FALSE
ADGRF5,magenta,-0.261244406171441,0.108180045063523,0.489585611915363,-0.507832143314029,-0.3904267876204,0.23556555990799,0.514560129428104,0.385004074030606,0.650666595494421,FALSE
ADGRG1,pink,0.118372057676726,0.472935323499541,-0.286631736283078,0.185458215384745,0.0980045260179817,-0.197745521286339,-0.349911705407694,-0.0461396174942885,0.27668359196693,FALSE
ADGRG2,black,-0.0228071922352069,0.890386943157287,0.261474587703248,-0.262248740263505,-0.432360604539218,-0.373718651393387,0.0475938769467962,0.3224496271667,0.590593723276194,FALSE
ADGRG3,turquoise,0.173291292708033,0.291424622732977,-0.612469134297334,0.471378788531036,0.516623496369198,-0.12107123493154,-0.447613606390083,-0.36376586785937,0.516623496369198,FALSE
ADGRG6,green,-0.42212792620841,0.00743254287573652,0.829511945663414,-0.722805868694644,-0.730032561509351,0.470075118647924,0.621481472680027,0.416365528093146,0.829511945663414,TRUE
ADGRL1,blue,-0.00972974648649278,0.953122051375149,-0.325351207225793,0.532945553436437,0.0805953028726933,-0.126393727914293,-0.635076989950143,-0.486470353336756,0.532945553436437,FALSE
ADGRL2,brown,-0.232119320967728,0.155047322285719,0.401821739726945,-0.419655916512402,-0.345221921111245,0.318197390474265,0.376434743035336,0.305283436453679,0.376434743035336,FALSE
ADGRL3,magenta,-0.0441827338232329,0.789412008060485,0.0582036527047914,-0.128227574118937,-0.160688150968968,-0.42412092076045,-0.0124836374351607,0.283713213805525,0.467965752516473,FALSE
