gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,deg_call,logFC_paper,P_paper,adjP_paper,sig_paper,logFC_sex,P_sex,adjP_sex,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_T2DvsLean,P_T2DvsLean,adjP_T2DvsLean,consistent_both_datasets
JMJD6,0.222042875276372,5.7920530385201,3.23347161323862,0.00238251630875494,0.346776606514358,-1.60982849848657,NS,NS,0.225963890841862,0.00129283168481722,0.276726689195032,NS,0.218969649601704,0.00346379727658641,0.574315011351377,0.19645543398398,0.101905365475215,0.246716479379749,0.00488762101585274,0.284916249042817,0.000720858358378519,0.0493149500943293,TRUE
TRIT1,-0.188540557433088,6.62588335680371,-3.2276532207465,0.00242157917113338,0.346776606514358,-1.62197079828656,NS,NS,-0.192341576007124,0.00105959021831577,0.276726689195032,NS,-0.164562215157544,0.0058579471449339,0.574315011351377,-0.175097862166214,0.113754842193798,-0.201503156440433,0.00166683843655693,-0.25690213226493,0.000297433986419122,0.0473983474317907,TRUE
ZFHX4,-0.253476885157368,7.03314561493659,-3.22695860009977,0.00242628299306906,0.346776606514358,-1.62341963270197,NS,NS,-0.23773202764105,0.0025248931771558,0.294991505048041,NS,-0.228151257085042,0.00555000889944892,0.574315011351377,-0.326308816821369,0.0261912754305317,-0.183246093909941,0.023127313737937,-0.370912326075679,0.000708198236634366,0.0493149500943293,TRUE
KMO,-0.405216211514949,8.53938914442103,-3.22472831783948,0.00244144459583345,0.346776606514358,-1.62807044471727,NS,NS,-0.435198397400564,0.000767903398509423,0.276726689195032,NS,-0.37682057333515,0.00499852382903306,0.574315011351377,-0.191958830762157,0.344698131126499,-0.610857257240856,0.00020008401568749,-0.677481425987061,1.26779105291604e-05,0.0243578272379368,TRUE
USP33,-0.242464105351184,6.65933124216217,-3.22402928953278,0.00244621508770926,0.346776606514358,-1.62952778628773,NS,NS,-0.208512990216195,0.00533282999671591,0.313208037825781,NS,-0.220864753995599,0.00540480485366948,0.574315011351377,-0.40035836807685,0.00502712012879554,-0.0902089234371501,0.212931630674397,-0.251545283622889,0.0130734933112964,0.111399016154825,TRUE
ADGRG6,-0.416216232999267,8.64063520289552,-3.22004197767571,0.00247359568791644,0.346776606514358,-1.63783743651446,NS,NS,-0.339872907109755,0.0049485532504804,0.313208037825781,NS,-0.370892577819451,0.00580428732923114,0.574315011351377,-0.625674440578457,0.0170704850207369,-0.214238675690765,0.0112509658103717,-0.608560800167587,0.000993786972194757,0.0539016106322018,TRUE
MAP4K2,0.237120448890954,4.91722276192842,3.2196667917845,0.00247618695886521,0.346776606514358,-1.63861905731156,NS,NS,0.227303052098738,0.00201559843770758,0.276726689195032,NS,0.201441004222981,0.00612968196793834,0.574315011351377,0.274457525902075,0.0464881874374525,0.201116838915944,0.0118363072159524,0.316421816964611,0.00201183876173451,0.0649211149743545,TRUE
IRF6,-0.298417574448576,7.51268308328891,-3.21676206596784,0.00249633604968963,0.346776606514358,-1.64466883704572,NS,NS,-0.296586962294541,0.0017239358442748,0.276726689195032,NS,-0.280184107898772,0.00487453116309842,0.574315011351377,-0.317116447773616,0.0362317375467854,-0.280386518028,0.0293978232841685,-0.340889255973137,0.0032700836863611,0.0733880321795596,TRUE
ZSCAN32,0.212135860663792,6.08389174913752,3.21450609226504,0.00251209203430681,0.346776606514358,-1.64936547342371,NS,NS,0.191316592324715,0.00378356229363057,0.301978718528968,NS,0.185585022356587,0.00608408517353607,0.574315011351377,0.313638386573472,0.0144335417841412,0.114258424965171,0.105016142794097,0.300311569517922,0.000994099513900742,0.0539016106322018,TRUE
SIX5,0.2244030782296,5.38298019243256,3.21042375954011,0.00254084328230692,0.346776606514358,-1.65785997377278,NS,NS,0.21039157233236,0.00231706640328854,0.282745388953632,NS,0.21204184394114,0.00482808440219296,0.574315011351377,0.275233763541156,0.0446285624049496,0.175387774536315,0.0135087468547697,0.283874516965473,0.00556805379529814,0.0864601038097397,TRUE
TEAD1,-0.233438014403414,6.13501328822098,-3.20321966311457,0.00259234243171883,0.346776606514358,-1.67283644983656,NS,NS,-0.231769717483878,0.00183864834477255,0.276726689195032,NS,-0.220453081109892,0.00491647876585173,0.574315011351377,-0.276287386345693,0.0158035794206334,-0.19211897717336,0.0497643572894301,-0.352736303568126,0.000242249975277963,0.0473983474317907,TRUE
ABCA11P,-0.190218390347614,4.24160001923286,-3.19912578502606,0.00262204672051121,0.346776606514358,-1.68133928292686,NS,NS,-0.19143087820743,0.00154168792932224,0.276726689195032,NS,-0.174734049617669,0.00563904253740595,0.574315011351377,-0.164944711574619,0.0567104710266046,-0.214589437735859,0.0197847139304207,-0.254513946303594,0.000318396140073099,0.0473983474317907,TRUE
SMC2,-0.2125950953734,4.42178126742119,-3.1934947690336,0.00266343091141362,0.346776606514358,-1.69302535382313,NS,NS,-0.207397134809518,0.00224741254426691,0.280271072707953,NS,-0.195392000061882,0.00570514484950664,0.574315011351377,-0.26618264711596,0.0152862292113713,-0.160921384764502,0.0713695335588664,-0.201574013795836,0.0108824992290512,0.105146184508488,TRUE
GAB1,-0.161431269522815,7.33989868195357,-3.1865584488113,0.00271525819355755,0.346776606514358,-1.7074054081242,NS,NS,-0.161439907296414,0.00167119595231109,0.276726689195032,NS,-0.154490902245508,0.0046965863475948,0.574315011351377,-0.196830899931675,0.0159920391395762,-0.12729591162856,0.0619407818742377,-0.195177791895044,0.0034561879406154,0.0737009325614664,TRUE
DNAJB1,0.33283290932633,8.07416123933879,3.18146321593171,0.00275393550595108,0.346776606514358,-1.71795807580076,NS,NS,0.33626077480971,0.0014496372383364,0.276726689195032,NS,0.34242320504298,0.00270193098207625,0.574315011351377,0.316276084510989,0.101025360552369,0.348798418969693,0.00234200185155317,0.404033316737205,0.00166090705743609,0.0618961691497148,TRUE
ODF2,0.181372089450655,5.54393825429168,3.17878682200766,0.00277445991190641,0.346776606514358,-1.7234975352274,NS,NS,0.186559684320664,0.00111512854353134,0.276726689195032,NS,0.159006091823447,0.00668213475076792,0.574315011351377,0.158302929097241,0.126219254780342,0.203617351220017,0.00145428584211542,0.23746932021379,0.00194236059145683,0.0649155273789156,TRUE
PREB,0.290481530775697,7.45203556843366,3.16978120721058,0.00284458863716492,0.346776606514358,-1.74211869512709,NS,NS,0.28122356945088,0.00195131194368204,0.276726689195032,NS,0.26363868600024,0.00627511642377896,0.574315011351377,0.322840764996454,0.0671741716324202,0.259277983491394,0.00375382187942535,0.403663437380046,0.000180095291781417,0.0442396002693578,TRUE
PIAS1,-0.227814188518383,8.16128439894142,-3.16751712894971,0.00286248137575996,0.346776606514358,-1.74679576887789,NS,NS,-0.211165023183339,0.00346226978658439,0.300847800218489,NS,-0.202766635835975,0.00661072370998053,0.574315011351377,-0.320130725377487,0.0154841788940277,-0.138794670832821,0.0629952764379714,-0.319982157948257,0.00114523541701311,0.0559900576090581,TRUE
SCCPDH,-0.26608231454645,8.78938769548324,-3.16531109388901,0.00288001771596803,0.346776606514358,-1.75135122412045,NS,NS,-0.229978300476444,0.00541815620722536,0.313208037825781,NS,-0.259946858485493,0.0043913274419401,0.574315011351377,-0.410592804519022,0.0117348475869043,-0.126732913501471,0.0857393906061344,-0.2900250711141,0.0084324935865802,0.0975430562227544,TRUE
TRIM2,-0.343973960911166,6.59918519428655,-3.15863396712379,0.00293371686539982,0.346776606514358,-1.76512913413789,NS,NS,-0.328438613806023,0.00272993095931933,0.300252115631718,NS,-0.316566687333642,0.0061711774663844,0.574315011351377,-0.42113859261782,0.0352090726720054,-0.269565208908321,0.0229778568006372,-0.418383842400355,0.00360692451459676,0.0746577059383713,TRUE
FBXO38,-0.31039900688524,7.09623715097226,-3.15371254609178,0.00297390045628747,0.346776606514358,-1.77527426120104,NS,NS,-0.264557776971519,0.00459427610008361,0.313208037825781,NS,-0.274166849088191,0.00701642805605133,0.574315011351377,-0.442694190117743,0.0244852899824943,-0.182828651625326,0.0127990256940073,-0.475929109487154,0.000337797355357216,0.0473983474317907,TRUE
PIGN,-0.278374484250473,6.19562856478007,-3.15127640294789,0.00299398356183691,0.346776606514358,-1.78029304024232,NS,NS,-0.247499920896776,0.0047915901594963,0.313208037825781,NS,-0.267535216710603,0.00509452532133221,0.574315011351377,-0.413423797821755,0.013013028745265,-0.148148360449597,0.0879314781990543,-0.389913022833423,0.000742173485908822,0.0493844708663525,TRUE
IL18BP,0.16996353000794,6.64978091763091,3.15117623267593,0.00299481208318988,0.346776606514358,-1.78049935974635,NS,NS,0.169087691116728,0.00209005072703231,0.276726689195032,NS,0.168693622892707,0.00405023228188424,0.574315011351377,0.183824651795865,0.0619824293299389,0.156597448283871,0.0286122303629418,0.170158062972465,0.0210461044363634,0.134026580539186,TRUE
ATF4,0.279105464204078,8.88701155933745,3.14426616223148,0.0030524919128861,0.346776606514358,-1.79472343163382,NS,NS,0.258961021980857,0.00297182222372518,0.300252115631718,NS,0.253591584048364,0.006651221836159,0.574315011351377,0.349863235636193,0.0453210983600894,0.210874756037397,0.00931850665528913,0.363810019899224,0.00128935057179737,0.0583545921522874,TRUE
FBXO4,-0.212883271180028,4.43792752078255,-3.14400575842582,0.00305468594281027,0.346776606514358,-1.79525913247712,NS,NS,-0.207995147376503,0.00192738403172657,0.276726689195032,NS,-0.215935049229625,0.00347344861521752,0.574315011351377,-0.0622330028037136,0.375850404119444,-0.358153172828619,0.00202708393616391,-0.19665272002109,0.033667530884973,0.162316028294361,TRUE
CA14,-0.398680910065606,6.04470343763116,-3.13805447444001,0.00310523627081328,0.346776606514358,-1.80749554488339,NS,NS,-0.398837293608685,0.00182520981652165,0.276726689195032,NS,-0.360970590284592,0.00688481970615012,0.574315011351377,-0.290160685404672,0.092400709234201,-0.503325412417221,0.0124636172244865,-0.655391977350724,5.02266926500917e-05,0.0385003476557363,TRUE
RPS6KA6,-0.383145697628072,5.33770193463507,-3.13598513594137,0.00312299760336959,0.346776606514358,-1.8117473688953,NS,NS,-0.376782513644168,0.00207638045685944,0.276726689195032,NS,-0.32395414156865,0.00771682640473183,0.574315011351377,-0.408778845145952,0.0726217595342711,-0.358428019664401,0.00592284702512749,-0.505444945121864,0.00136150476314268,0.0597067217008944,TRUE
ZNF518A,-0.192866178366849,6.70759209768994,-3.12725137686285,0.00319902233505154,0.346776606514358,-1.82967568965703,NS,NS,-0.181732114862377,0.00361597063959717,0.301978718528968,NS,-0.168612087746862,0.00761799882883806,0.574315011351377,-0.299621913844544,0.00574475188436252,-0.0899231477276419,0.231458512732681,-0.192209187845934,0.0124510180028337,0.110091275871436,TRUE
FAM162A,-0.257258026881507,8.3603716847699,-3.12664363536083,0.00320437703059625,0.346776606514358,-1.83092222816664,NS,NS,-0.252829272551143,0.00249414625683083,0.294991505048041,NS,-0.256838430537612,0.00412544427515763,0.574315011351377,-0.285352984781142,0.0503427859010122,-0.230166460335434,0.0257637058837898,-0.435965578430688,3.87842253935667e-05,0.0366284851971794,TRUE
PXDC1,0.379071451938562,8.69492019477256,3.12600755757316,0.0032099904508236,0.346776606514358,-1.83222674625304,NS,NS,0.362094755935234,0.00318521831876794,0.300847800218489,NS,0.353410330059548,0.00633571075940216,0.574315011351377,0.48757470029389,0.0231362534516689,0.274443319595923,0.0526227793154684,0.528589210223809,0.000695973208573838,0.0493149500943293,TRUE
KDM8,0.411867312005441,8.12847275615646,3.12465473333214,0.00322196006890787,0.346776606514358,-1.83500074435492,NS,NS,0.413600165508787,0.00207798524728402,0.276726689195032,NS,0.394058552106113,0.00558542634915666,0.574315011351377,0.395705952579471,0.0772965668019612,0.427451480023338,0.0100940043214341,0.628737355463272,0.00017354416899057,0.0442396002693578,TRUE
SERPINE1,0.664755010043237,7.11702213293803,3.12236145530402,0.00324234697250488,0.346776606514358,-1.83970167324502,NS,Up,0.652447730139964,0.00203165059415324,0.276726689195032,NS,0.628006381755365,0.00602776856921896,0.574315011351377,0.228670622353567,0.331720407435013,1.08526495531542,0.00225278213353207,0.988744006145533,0.000343520456666568,0.0473983474317907,TRUE
CNOT4,-0.164431240771547,6.89308192091319,-3.12235659413314,0.00324239031659595,0.346776606514358,-1.83971163603354,NS,NS,-0.157609443854421,0.00312603153191658,0.300847800218489,NS,-0.172002905082506,0.00263311071206278,0.574315011351377,-0.219375981592867,0.0190983073095641,-0.111448812122421,0.0735754116678993,-0.180517852581695,0.00797763308263699,0.0964829128498005,TRUE
HMOX1,0.364423144101354,7.79355537753232,3.11801891543794,0.00328128540808971,0.346776606514358,-1.84859817896432,NS,NS,0.361911366936584,0.00236172225988667,0.282745388953632,NS,0.323493677214939,0.00760929950802215,0.574315011351377,0.385640741719792,0.0518092467064369,0.34396331782643,0.0214790842898132,0.53282361486487,0.000489659841779935,0.0477088054484201,TRUE
SH3GLB1,0.208523424924254,7.57462759123577,3.10928230953589,0.00336096467826924,0.346776606514358,-1.86647626810069,NS,NS,0.19654159853056,0.00375547445102002,0.301978718528968,NS,0.192151606212044,0.00688463548359784,0.574315011351377,0.328240081483603,0.00542691295716488,0.0930823632420235,0.246725652733364,0.257795624253586,0.000572696038288702,0.0489074677339726,TRUE
SLC16A10,-0.219529887272898,6.80209224082059,-3.10639765709512,0.00338767144421451,0.346776606514358,-1.87237322708484,NS,NS,-0.221062612989603,0.00178615340952844,0.276726689195032,NS,-0.203497959163651,0.00680268785054409,0.574315011351377,-0.21528438079017,0.0242683401761581,-0.223623768524101,0.0404065837850122,-0.313437969159048,0.00118306287759644,0.0564287998828073,TRUE
PPP2R3B,0.207139773025638,4.6800841509339,3.1040387784364,0.00340965906395153,0.346776606514358,-1.87719314116233,NS,NS,0.199887749667492,0.00318370369474347,0.300847800218489,NS,0.18129555041276,0.00815494126182045,0.574315011351377,0.278737647797693,0.0123648117310087,0.138098965209726,0.120791050920648,0.25667238719229,0.00198350594654259,0.0649211149743545,TRUE
HTR5A,0.17505084181535,4.28896144156773,3.10164318844122,0.00343212653586287,0.346776606514358,-1.8820860108924,NS,NS,0.18187575412546,0.00162884389812001,0.276726689195032,NS,0.167648972730759,0.00591977518208703,0.574315011351377,0.122403839908534,0.194226626536264,0.225817593654064,0.00362308737295698,0.168576250084749,0.0167254094140956,0.121576564362813,TRUE
PIBF1,-0.168355635976973,5.31980597328667,-3.10015632601941,0.00344614145846557,0.346776606514358,-1.88512180737567,NS,NS,-0.169711484215995,0.0021587298595361,0.277257372320251,NS,-0.168861758143455,0.0042998415870776,0.574315011351377,-0.167589515379865,0.0615306712670513,-0.169094395124188,0.0168280893385719,-0.250539869369983,0.00101527417685809,0.0539016106322018,TRUE
HSPA5,0.486016758794984,9.71685841438189,3.09942060607608,0.00345309616891199,0.346776606514358,-1.88662366522883,NS,NS,0.465045998257955,0.00341501017797517,0.300847800218489,NS,0.467683162608713,0.00575991891671213,0.574315011351377,0.627902496130899,0.0211465727275581,0.349198369221063,0.0624664983071239,0.678307210760108,0.000237551315799284,0.0473983474317907,TRUE
DNASE1L2,0.207386977143689,4.98080097134176,3.09569891904664,0.00348848021227394,0.346776606514358,-1.89421790480033,NS,NS,0.194825168706501,0.00407903705833982,0.305553168396916,NS,0.191821102161406,0.00710266657176056,0.574315011351377,0.32073935421623,0.00790017248116335,0.0980828992523118,0.225357246461465,0.316117763914199,0.000178219984818566,0.0442396002693578,TRUE
TRIM8,0.220199407863008,7.74328668884495,3.09386040128269,0.00350608580780801,0.346776606514358,-1.89796761357985,NS,NS,0.21020410163805,0.00349297061730454,0.300847800218489,NS,0.194660869679719,0.00810885805645867,0.574315011351377,0.341081459541204,0.00447312755849062,0.103634572316174,0.242247093505211,0.223559515427182,0.0216185998784723,0.135885717301203,TRUE
EGFL7,0.22511443618383,6.58570853230454,3.09227665922514,0.00352131877523993,0.346776606514358,-1.90119671550382,NS,NS,0.227407704428065,0.0018593305281943,0.276726689195032,NS,0.206531035318211,0.00734751269145327,0.574315011351377,0.218164388252337,0.114657517180323,0.23181626811777,0.00421694234811058,0.276918443609862,0.00585724001979499,0.0873839769828611,TRUE
HBZ,0.19569680190213,4.5254788904104,3.08823268549384,0.00356049849423398,0.346776606514358,-1.90943785924815,NS,NS,0.196237616828211,0.00223912797107772,0.280271072707953,NS,0.193201301879981,0.0050267315596824,0.574315011351377,0.185283566357994,0.05342540720474,0.205738136176832,0.0319013983874601,0.181227130197729,0.0212151113593423,0.13438940561028,TRUE
RAB40C,0.168569624109707,6.44024021840979,3.08710285306851,0.00357151797107349,0.346776606514358,-1.9117392602109,NS,NS,0.163224758754658,0.00320711776122644,0.300847800218489,NS,0.14315278251948,0.00872062023331936,0.574315011351377,0.216234177709259,0.0229844938784879,0.122607375995855,0.0809065147506572,0.220606641847007,0.00173870118757209,0.0621365093063077,TRUE
SCN3B,-0.241829980620562,4.50399044837448,-3.084584428172,0.00359619639413473,0.346776606514358,-1.9168674645672,NS,NS,-0.21451188760817,0.00652184533719447,0.313208037825781,NS,-0.199651489190848,0.00883862210807051,0.574315011351377,-0.438093438834184,0.00163325886368432,-0.0525759316288544,0.542826013197001,-0.291553379042827,0.00700562160780372,0.0924711156434687,TRUE
