gene,module,GS_T2D,GS_p,MM_green,MM_magenta,kME_own,hub
AIFM1,brown,0.160972861962769,0.327593880085298,0.581085322775611,-0.0741244086150772,0.682699272875897,FALSE
AIMP1,blue,-0.335663575660478,0.0367026910652301,-0.306310990561185,0.372508704369233,0.743828657045121,FALSE
AIMP2,pink,-0.0456574494115984,0.782549819504887,0.482975110307213,-0.0848951207760109,0.555877638741934,FALSE
AIP,brown,0.258712097500272,0.111767292851079,0.447316134383668,-0.218950526822661,0.687127647349977,FALSE
AIPL1,grey,0.144718495046466,0.379399953390996,-0.0971525043485162,-0.0486286710385183,,FALSE
AIRE,turquoise,0.14503215607598,0.378356793232943,-0.0177940277746375,-0.13816141232665,0.268172581550613,FALSE
AJAP1,turquoise,0.0755212716772159,0.647714888252284,0.182471296992355,-0.331444505878542,0.453340458549613,FALSE
AK1,red,0.0603818890753744,0.714999720426694,0.218636010941744,-0.466245433278849,0.399058305711497,FALSE
AK2,grey,-0.0212884326927626,0.897646315309056,0.0441763627062947,0.251037325252618,,FALSE
AK4,darkturquoise,0.00598784581124073,0.971140643650911,0.040270096984057,0.1163172516011,0.448263734364453,FALSE
AKAP1,turquoise,0.108191392149944,0.512080927112371,0.540699626213056,-0.422626022429705,0.714848259750005,FALSE
AKAP10,red,-0.277807209211869,0.0868324179062252,-0.171344633145765,-0.00567884775615164,0.470377404741904,FALSE
AKAP11,yellow,-0.19175902695313,0.242216725134231,-0.411895611022454,0.48392299094787,0.736049213359038,FALSE
AKAP12,blue,0.118733792996986,0.471574125327119,-0.00612466316541917,0.0700356006927417,0.318146984230657,FALSE
AKAP13,darkred,-0.353663404434349,0.027195724953941,-0.162931490527708,0.343123921696391,0.2931709961697,FALSE
AKAP3,blue,-0.503436442012648,0.00108701704001606,-0.4757063847964,0.376186584459622,0.32948300625695,FALSE
AKAP6,yellow,-0.478520827230274,0.00205998599383447,-0.555884234824332,0.467765193670834,0.694888468096431,FALSE
AKAP7,lightgreen,-0.0153274370481255,0.926212717714657,-0.198583576069144,0.0892224683570585,0.430776865938027,FALSE
AKAP8,turquoise,0.00601915811578709,0.970989792731997,-0.0402402878992867,-0.0819508510626911,0.1500392632923,FALSE
AKAP8L,turquoise,0.327786351593738,0.0416411015635248,0.413881770817414,-0.408362264664408,0.806180099005636,FALSE
AKAP9,magenta,-0.179109365977647,0.275274038033048,-0.350995749024881,0.640349517716975,0.640349517716975,FALSE
AKIP1,brown,0.297662231201146,0.0657117145423194,0.637992258294065,-0.410180618594344,0.695130044841642,FALSE
AKIRIN1,cyan,0.111303112368608,0.499946809211353,0.505311141905803,-0.296248769114926,0.640356318070314,FALSE
AKR1A1,green,0.143602179336058,0.383126283887868,0.710591343885878,-0.47236578559133,0.710591343885878,FALSE
AKR1B1,lightyellow,0.0645006520490766,0.69645697584009,0.143066244430048,-0.170685572148711,0.812327780756601,FALSE
AKR1C1,darkgreen,-0.09810500961652,0.552399468551941,0.0351293441508705,0.366282140100247,0.627425932631598,FALSE
AKR1C2,darkgreen,0.0309273003039662,0.851737812395615,0.128140348296501,0.31627942724919,0.612838060639396,FALSE
AKR1C3,darkturquoise,0.0360593706100021,0.827479939833683,0.286273121516776,0.0816959185988159,0.734821836774473,FALSE
AKR1C4,magenta,-0.0534553648643921,0.746544869446647,-0.126812079113081,0.594189721848558,0.594189721848558,FALSE
AKR1D1,grey,-0.165254714490184,0.314717666017031,0.0463751729663544,0.256970691418814,,FALSE
AKR7A2,brown,0.141261585415391,0.391008771218807,0.471708397466701,-0.247018186617171,0.664443623127691,FALSE
AKR7A3,brown,0.130414548310023,0.428752196068326,0.383081849294929,0.00342352430415668,0.640397441096786,FALSE
AKT1,turquoise,0.240628084285002,0.140048550860277,0.683129610895543,-0.429830254834766,0.865161125660978,FALSE
AKT2,turquoise,0.250459687054271,0.124083079655948,0.451527740713511,-0.126478015421687,0.678772191779097,FALSE
AKT3,black,-0.180153439852265,0.272439013403104,-0.50341747653445,0.126042935304375,0.834488207453322,FALSE
AKTIP,green,0.312344319190661,0.0528838399337372,0.58138730437455,-0.332537278495022,0.58138730437455,FALSE
ALAD,turquoise,0.0632818397343999,0.701926566930271,0.295749375822571,-0.0131309983485582,0.338925474863611,FALSE
ALAS1,turquoise,0.0905089254524595,0.583716026220901,0.214972291019339,0.107795912998218,0.32419463348475,FALSE
ALB,grey,-0.153789906676444,0.349918629259443,-0.359021510310979,0.177988219748264,,FALSE
ALCAM,blue,-0.144779512269907,0.379196892212867,-0.306081120777488,0.280795131061556,0.806492825264395,FALSE
ALDH18A1,green,0.324702137478882,0.0437159011056067,0.760974194959714,-0.623380753799564,0.760974194959714,FALSE
ALDH1A1,magenta,-0.101325975418721,0.539363580120484,-0.347870586966041,0.696524097063939,0.696524097063939,FALSE
ALDH1A2,black,0.0889662330633917,0.590171595653732,0.150368597356767,-0.190228122576378,0.356030400948646,FALSE
ALDH1A3,purple,0.0566777527642725,0.731815044439928,-0.252086531752722,0.0203635936524591,0.411129755273843,FALSE
ALDH1B1,turquoise,0.264238189443977,0.104052553987777,0.54659298555994,-0.119589502821422,0.561337642656445,FALSE
ALDH1L1,darkred,-0.0739376081418184,0.654636489005729,0.095295517354108,0.260251642314594,0.745688882797016,FALSE
ALDH2,brown,0.244374092424648,0.133795896178593,0.526565516511278,-0.203439309818235,0.698339404042484,FALSE
ALDH3A1,turquoise,0.297616310332027,0.0657553777344866,0.216375260899317,-0.0334993708354167,0.411361332223262,FALSE
ALDH3A2,magenta,-0.191239845858139,0.243518313679569,-0.500416852871059,0.611150652402505,0.611150652402505,FALSE
ALDH3B1,brown,0.0341649451240906,0.836417242575348,0.247526972202994,-0.335051004687227,0.335646200969115,FALSE
ALDH4A1,turquoise,0.181192039951072,0.269637925350629,0.622628673160742,-0.322264591430719,0.825245619063595,FALSE
ALDH5A1,blue,-0.268308801314246,0.0986342436630619,-0.226459477972371,0.59606953652788,0.615987644565999,FALSE
ALDH6A1,magenta,-0.25921010770512,0.111054803497572,-0.393555221203664,0.712251994763827,0.712251994763827,FALSE
ALDH7A1,magenta,-0.287410609764379,0.0760422235540363,-0.364094333325091,0.768293289855992,0.768293289855992,FALSE
ALDH8A1,brown,-0.0228178440012454,0.890336060211735,0.366897514465891,0.059700610296882,0.488910109171389,FALSE
ALDH9A1,blue,-0.254281606947018,0.118258867858891,-0.335481063531862,0.457393242717286,0.774830763689798,FALSE
ALDOB,cyan,-0.0706348338015956,0.669163050778454,0.141865523341725,0.237783910908026,0.552332869189304,FALSE
ALDOC,green,0.0260650911159802,0.874845252236261,0.432016000878263,-0.201092555526,0.432016000878263,FALSE
ALG12,green,0.338064403408063,0.035296471008849,0.705479988403783,-0.568981059724364,0.705479988403783,FALSE
ALG3,brown,0.288942113990783,0.074422974768365,0.701127573698781,-0.539275023197106,0.718690949645548,FALSE
ALG5,pink,-0.00991145692046538,0.952247563732575,0.313877095083024,-0.091165843556011,0.584312291706778,FALSE
ALG6,blue,-0.310790895884577,0.054137877707649,-0.36164684403913,0.326667103697854,0.698137014723416,FALSE
ALG8,blue,-0.383927508430474,0.0158261911338621,-0.602398758624981,0.646044487039617,0.729463303489008,FALSE
ALG9,blue,-0.403838890595707,0.0107864663958313,-0.140768592189649,0.249812181198246,0.47141793157722,FALSE
ALKBH1,yellow,-0.163588509930394,0.319689773480725,-0.489480570977188,0.243109861459166,0.620452159697546,FALSE
ALKBH4,turquoise,0.483843063407465,0.0018042329435687,0.530967276552522,-0.351143384393999,0.780187853929185,FALSE
ALLC,grey,-0.0241527668194842,0.883962694898573,0.144929600043476,-0.140399187848905,,FALSE
ALMS1,turquoise,0.00823519295525279,0.960316602133564,0.0535517417551044,-0.0650894104801877,0.285585934159047,FALSE
ALOX12P2,yellow,-0.159318456365863,0.332655472856788,-0.170683178130718,0.114420280126918,0.458189197443787,FALSE
ALOX15B,purple,-0.200524675687633,0.220947877522719,-0.527151683976696,0.423983108953339,0.541240608927863,FALSE
ALOX5,greenyellow,0.0816387641779652,0.621255105066172,0.140507319700759,-0.264615141555089,0.713621206639643,FALSE
ALOX5AP,tan,0.0283475462998677,0.863984039937742,-0.107514012221324,0.0177613878438451,0.534195929352887,FALSE
ALPG,turquoise,0.338480401776425,0.0350573515850437,0.310403233021585,-0.309820912571492,0.402368841301596,FALSE
ALPI,turquoise,0.251843472078239,0.121950062338972,0.320333755613312,-0.302890843813721,0.584355252031543,FALSE
ALPK1,grey,-0.141082772171878,0.391614821882591,-0.0755243691973569,0.120224812536624,,FALSE
ALPK3,green,0.0257729991105118,0.876236866913746,0.316048771126535,-0.401748312145093,0.316048771126535,FALSE
ALPL,turquoise,0.0731078457739439,0.658274512232018,0.177705794722608,0.0291315747986609,0.421051152082851,FALSE
ALPP,purple,0.26709850794369,0.100222167682779,-0.281141076106148,0.0717041370423429,0.515196585257724,FALSE
ALS2CL,grey,0.177425170993686,0.279887759546776,0.0331866567111282,-0.238778074711966,,FALSE
ALX3,turquoise,0.0126825664011173,0.938918928381169,0.0224184483319039,-0.28325986815697,0.37809258381858,FALSE
ALX4,turquoise,0.0991199129663963,0.548276003335767,0.165470690088599,-0.254862010685553,0.256697672396876,FALSE
AMBP,turquoise,0.130141471671454,0.429727840672398,0.546155226816325,-0.298591787217276,0.79901799396446,FALSE
AMBRA1,turquoise,0.0665730718880981,0.687191479622147,0.51765843036663,-0.278390482524582,0.568206590659599,FALSE
AMDHD2,turquoise,0.25347968054568,0.119463545258273,0.446137760675574,-0.322112379014519,0.801204500548077,FALSE
AMFR,green,0.0764383906675553,0.643719768628006,0.726034897405006,-0.371053354535158,0.726034897405006,FALSE
AMHR2,purple,0.0542960188744036,0.742693354984586,-0.362213355261813,0.0867688289087387,0.554492043371051,FALSE
AMN,turquoise,-0.117314159212541,0.47692803055338,-0.0520524263044749,0.227881731709714,0.36271749631728,FALSE
AMOT,purple,-0.116303765831962,0.480757900360051,-0.306002369924248,-0.0449858837442401,0.409374613854784,FALSE
AMPD2,turquoise,0.256625470720722,0.114790206238363,0.59819658187989,-0.49057741877169,0.78679516081275,FALSE
AMPD3,grey,0.00255695583426639,0.987674245260688,0.244563688292022,-0.23670866965294,,FALSE
AMZ2,blue,-0.202272906806503,0.216864620718036,-0.323847449158559,0.555609067903595,0.52857513574905,FALSE
ANAPC13,blue,-0.109231990212302,0.508006804474176,-0.264783953973214,0.234174751155667,0.814172518539589,FALSE
ANAPC15,blue,-0.261873701211674,0.107302296230922,0.106754430968613,-0.188551466761418,0.248571127354872,FALSE
ANAPC2,turquoise,0.0917062611834412,0.578727490674049,0.518758573455873,-0.343556056137603,0.817921964050458,FALSE
ANAPC5,brown,0.0925793098388792,0.575102207472348,0.44866644322608,-0.0775079275014496,0.826309357483202,FALSE
ANGEL1,grey,-0.161373083105996,0.326376656898626,-0.152174409506808,0.233065280618763,,FALSE
ANGEL2,blue,-0.326337736370024,0.0426054272110605,-0.363207093882648,0.559111245396557,0.821535967543771,FALSE
ANGPTL2,black,0.0437887447120672,0.791248006811834,0.0681057702422685,-0.327532526036794,0.595670302729774,FALSE
ANGPTL3,blue,-0.123518458147996,0.45376597104497,-0.251003158593938,0.45910107741548,0.568245930853448,FALSE
ANGPTL4,turquoise,-0.0213448348137669,0.89737657366125,0.146256125479234,0.0652472072532298,0.388883010020978,FALSE
ANGPTL8,green,0.443996820848751,0.0046341988743139,0.752327523928398,-0.643611607669958,0.752327523928398,FALSE
ANK2,black,-0.4152679430231,0.00856691040285175,-0.397338684217827,0.129498283434691,0.673361290435695,FALSE
ANK3,tan,-0.178257893520613,0.277600322370646,-0.392131231795422,0.120119732114626,0.780898173622352,FALSE
ANKFY1,brown,0.205178689245745,0.210193464839644,0.557189857257693,-0.326475348268859,0.683829014028061,FALSE
ANKLE2,turquoise,0.332282607195532,0.0387602551621708,0.601045095339335,-0.400181611304397,0.877121400577766,FALSE
ANKMY2,blue,-0.141478153287553,0.390275490748391,-0.179113326973383,0.382462686255983,0.712393883691557,FALSE
ANKRA2,blue,-0.273926136478284,0.0915150861345219,-0.452362666493241,0.570133593548037,0.71563072362193,FALSE
ANKRD11,turquoise,-0.0651845011097752,0.693394700831905,0.105714437401285,-0.223704955975443,0.0633572225819728,FALSE
ANKRD12,blue,-0.147337482682937,0.370741922488303,-0.177946669791199,0.163455121940906,0.656967762336174,FALSE
ANKRD17,yellow,-0.201514809035613,0.218628832368247,-0.372661079042916,0.509249465080154,0.589417756670091,FALSE
ANKRD2,grey,0.161857266882864,0.324907843670357,0.130514904381776,0.0523997206037657,,FALSE
ANKRD28,yellow,-0.402984481088936,0.010970468571222,-0.511864345004176,0.523750298315219,0.814854678393642,FALSE
ANKRD40,red,0.044358940331751,0.788591243538433,0.0941027857886926,-0.3169080044013,0.447403476878163,FALSE
ANKRD46,blue,-0.303025889305315,0.0607673269675061,-0.465859601557081,0.555040179240175,0.870627605865579,FALSE
ANKRD49,yellow,-0.27078499759839,0.0954455149633006,-0.563815911718123,0.615074235316692,0.825531266487018,FALSE
ANKRD55,blue,-0.332888966739191,0.0383844836291931,-0.317719380094358,0.343797253546384,0.527814120711277,FALSE
ANKS1A,turquoise,0.021341314736076,0.897393408007069,-0.0217839044155673,0.0967379631452152,0.310609913596418,FALSE
ANKZF1,turquoise,-0.116221639110646,0.481069903750831,-0.116423802855988,0.212772284066739,0.396130543033542,FALSE
ANO1,pink,-0.0608495426244831,0.712885965829773,0.283040619372257,0.0396345666067538,0.510149203270881,FALSE
ANO10,blue,0.131108229995097,0.426279381216533,0.420038156730047,-0.209347994131688,0.325177453276235,FALSE
ANP32A,blue,-0.012927284287258,0.937742606262243,0.196537578814605,-0.0777769962062638,0.280349313267982,FALSE
ANP32B,tan,-0.13899036100824,0.39874715040045,-0.238060305149456,0.145809196186618,0.467072454186802,FALSE
ANP32CP,blue,0.0474145612421364,0.774394749308719,0.0352627623008084,-0.202629597026587,0.272429649239979,FALSE
ANP32E,yellow,-0.172535225652737,0.293567335126121,-0.400776526658081,0.455806404464161,0.796599003187082,FALSE
ANPEP,turquoise,0.0490230922873976,0.76695011382285,0.405131066609697,-0.0463879173355338,0.648343347951777,FALSE
ANTKMT,turquoise,0.202124088581742,0.21721016683823,0.584352224587438,-0.456863211114089,0.863304219055926,FALSE
ANTXR1,black,0.0680280467872506,0.680713208074953,-0.157781038392261,-0.231247565303886,0.851901281756621,FALSE
ANXA1,tan,-0.0799979594545022,0.628307853027031,-0.303568013501093,0.0723048769982284,0.871683853803703,FALSE
ANXA10,yellow,-0.246590399458695,0.130195394179125,-0.4841395314113,0.595044522262923,0.703516843381673,FALSE
ANXA11,brown,0.176625664313975,0.282095477538286,0.553289366589204,-0.36826533695095,0.687307156662298,FALSE
ANXA13,black,-0.173168444922619,0.291772088685354,-0.274751239208414,0.0996192964830521,0.365303429260198,FALSE
ANXA2,tan,0.0733265736652293,0.657314760720493,0.115125024086268,-0.233346504848238,0.637703514389075,FALSE
ANXA2P2,tan,0.0619359237656801,0.707983790868161,0.0284388632949915,-0.168314789418756,0.702193720014921,FALSE
ANXA4,blue,-0.00999190223227997,0.951860435479253,-0.165130834025486,0.230276516073929,0.602780129434777,FALSE
ANXA5,greenyellow,0.515517954398131,0.000783245620723148,0.558379221140742,-0.455851883999076,0.636589275227083,FALSE
ANXA6,brown,-0.0126403432918052,0.93912190152194,0.63049111373077,-0.325558761092313,0.663695115831241,FALSE
ANXA7,blue,-0.208459148857747,0.202834818597125,-0.302487546151855,0.502587416500026,0.923067977678858,FALSE
ANXA9,grey,0.0504210293477033,0.760496836338879,0.0662840784869684,-0.0759036425691065,,FALSE
AOAH,greenyellow,0.23728566036213,0.145807210208568,0.553625928025136,-0.451293154239638,0.857050952725392,FALSE
AOC1,magenta,-0.206868806498873,0.206379439397754,-0.418979172075264,0.386134896916003,0.386134896916003,FALSE
AOC2,grey,0.153474705265576,0.350918994346104,-0.335036834924613,0.207588996069396,,FALSE
AOC3,greenyellow,0.348060778794365,0.0299069812484232,0.411312527742837,-0.183712358294005,0.667451336605336,FALSE
AOPEP,turquoise,0.0362267327958375,0.826691389433666,0.0596924275487325,0.115675626586529,0.296127818303269,FALSE
AOX1,magenta,-0.085192169776407,0.606095856449693,-0.394456410134071,0.616829413675954,0.616829413675954,FALSE
AP1B1,turquoise,0.196322337162307,0.230978308731564,0.635894960881412,-0.545206218114485,0.763094067784778,FALSE
AP1G1,red,-0.104930881514513,0.524951345931569,-0.239533377818969,0.163774008008492,0.766757804564152,FALSE
AP1G2,turquoise,0.334902105772835,0.0371581389330586,0.53338956279047,-0.500683559382456,0.58242358378229,FALSE
AP1S1,turquoise,0.308578342557555,0.0559649638799798,0.445821258696801,-0.226975115288207,0.604586175539696,FALSE
AP2A2,turquoise,0.214000209568926,0.190817449044836,0.561211668166278,-0.253328483777468,0.717484002291804,FALSE
AP2B1,blue,-0.249267344856776,0.125943278262468,-0.306482208547052,0.295026567595438,0.58636136660166,FALSE
AP2M1,brown,0.249371278529342,0.125780305384706,0.612309997648659,-0.351737073219955,0.874236855360313,FALSE
AP2S1,turquoise,0.167459730541646,0.308213060218542,0.614020927871343,-0.381091194981957,0.872908741862177,FALSE
AP3B1,red,-0.20232035920588,0.21675451914689,-0.272450408124119,0.0734039416699035,0.783658205437852,FALSE
AP3D1,green,0.332283105553138,0.0387599450956606,0.813891172581394,-0.634040067571405,0.813891172581394,TRUE
AP3M2,red,-0.0995065666777299,0.54670890723405,-0.172734839933721,0.0131847271989155,0.534909089977797,FALSE
AP3S1,blue,-0.0744244502341134,0.652505618560903,-0.305458814570637,0.367884391628577,0.730860548170811,FALSE
AP4M1,grey,0.16025743363643,0.329776794872386,0.24360717036063,-0.272939136240386,,FALSE
AP4S1,red,0.0143580359526227,0.930867884262247,-0.135603580296059,0.00313069927777802,0.311933474465885,FALSE
AP5M1,yellow,-0.163085671055961,0.321199913744228,-0.265799898018856,0.41215198419113,0.715276935513663,FALSE
AP5S1,grey,0.0126833294480063,0.938915260329482,0.281160106278406,-0.302678822190359,,FALSE
AP5Z1,turquoise,-0.0997877724454123,0.545570526048445,0.314950211359403,-0.464794851349772,0.424879285297887,FALSE
APAF1,red,-0.029071568658062,0.860543777377612,0.178522061882863,-0.336131347370043,0.483020675837929,FALSE
APBA3,turquoise,0.286204920127584,0.077336268118539,0.450840571788632,-0.309182801222782,0.71305556422963,FALSE
