gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,sig,sig_fallback,logFC_paper,adjP_paper,sig_paper,logFC_GSE15653,P_GSE15653,logFC_GSE64998,P_GSE64998,logFC_C2,P_C2,adjP_C2,hyperglycemia_tag
ANKRD28,-0.394103676524938,7.38247683779023,-3.98872504194638,0.000269996247624339,0.0243471421889874,0.392356257162438,NS,NS,-0.332942830192592,0.0389713606925801,NS,-0.652549982370299,0.000669977973254911,-0.149333947818053,0.0768120889666759,-0.118460368449087,0.232688361897284,0.999792781902493,FALSE
EHD4,0.319292664119888,6.37461641820334,3.98342523070066,0.000274356260724978,0.0243471421889874,0.37801344881329,NS,NS,0.321608304314183,0.0189529419114795,NS,0.256727189904518,0.034804236008639,0.381478397174914,0.00337539436506626,0.10284144321498,0.202114357856019,0.999792781902493,FALSE
BOP1,0.321612004990227,5.87271996811171,3.98222569076589,0.000275352541774168,0.0243471421889874,0.374768193636001,NS,NS,0.295766503704048,0.0268830792895596,NS,0.415515553455514,0.00915574082900083,0.241000214229793,0.00296559099820924,0.0841723414874522,0.29848146135107,0.999792781902493,FALSE
POT1,-0.391817709781759,5.61147232146378,-3.98072177915226,0.000276606585815715,0.0243471421889874,0.370700031633566,NS,NS,-0.379720145921206,0.0226512299750409,NS,-0.536572302878407,0.00154283748946765,-0.261673991249589,0.050472784498208,-0.171926523013807,0.0850658113147685,0.999792781902493,FALSE
VASP,0.293758524967232,6.4841424403976,3.95971048968332,0.000294717909797979,0.0251731841833917,0.313927176856006,NS,NS,0.291950532620352,0.0213856807332573,NS,0.309845162419137,0.02110892863371,0.281710267123301,0.0050408070760219,0.05702888910655,0.441778667886241,0.999792781902493,FALSE
ULK1,0.437061190842832,6.96644282347026,3.95487072213126,0.000299050059350857,0.0251731841833917,0.300867032075794,NS,NS,0.416065617706367,0.0269505498835526,NS,0.617737266114854,0.000914126388754394,0.283504032918756,0.0368343947438468,0.163937313878176,0.141596507598658,0.999792781902493,FALSE
ZSCAN32,0.296584847274714,6.08389174913752,3.95329016959895,0.000300478180549222,0.0251731841833917,0.296603287463563,NS,NS,0.268661352884027,0.0322204565952281,NS,0.469690442912794,0.00127982514129978,0.131796874048533,0.119162933985554,0.130702909288972,0.0858472341705159,0.999792781902493,FALSE
PIGF,-0.424103822111372,5.39118754774979,-3.9489919576891,0.000304395429559578,0.0251731841833917,0.285011767780086,NS,NS,-0.386579014472741,0.0322204565952281,NS,-0.696051741860791,0.000293423870526237,-0.16550842317228,0.180130194649213,-0.080682803065101,0.452138482572413,0.999792781902493,FALSE
GNA12,0.302828179561567,6.59252577028821,3.94647333432984,0.000306713806467188,0.0251731841833917,0.278221841754255,NS,NS,0.309372482287253,0.0189529419114795,NS,0.125756850464831,0.229683729167006,0.479406441442277,0.000127173331834343,0.0318302489246518,0.677299419812396,0.999792781902493,FALSE
MANF,0.514205580096739,7.63272925643504,3.9431874109645,0.000309764256890989,0.0251731841833917,0.269365985783878,Up,Up,0.517466739392219,0.0199833564059494,Up,0.50222451317971,0.0397360350430908,0.528514379738128,0.000939284800199405,0.110963149110846,0.394910802591452,0.999792781902493,FALSE
EXTL2,-0.466633958637189,5.98599156172783,-3.9419177809473,0.000310950773002267,0.0251731841833917,0.265945017152596,NS,NS,-0.414725020115941,0.0336253748750876,NS,-0.668340890306493,0.00430913649853385,-0.266707237042652,0.0229029093056609,-0.124417111135029,0.294478320142288,0.999792781902493,FALSE
PFKFB3,-0.701335085423173,5.97447891735305,-3.93877347754983,0.000313908259836787,0.0251731841833917,0.257474730717562,Down,Down,-0.690005771240173,0.0222317521393431,Down,-0.868012909588383,0.00212001045132227,-0.571913322965171,0.0221507182364711,-0.208746833207879,0.243033304018796,0.999792781902493,FALSE
GPR132,0.294863440342435,4.9384700470884,3.93698062097488,0.000315606795940373,0.0251731841833917,0.252646265501047,NS,NS,0.289631768904969,0.0219429331794336,NS,0.399664707353387,0.00122905016962622,0.200676346127072,0.0648339788887695,0.110657540121944,0.143157418597192,0.999792781902493,FALSE
LGALS3BP,0.785965162637702,8.26597239612795,3.93020191540035,0.000322109852863549,0.0251731841833917,0.234398125661457,Up,Up,0.747373177842423,0.0277909225463509,Up,1.01492894079421,0.00536263243390285,0.553904225784169,0.0223295192421946,0.176971222797947,0.376461091071445,0.999792781902493,FALSE
SLC16A10,-0.314330182179422,6.80209224082059,-3.9272929187033,0.000324940255476707,0.0251731841833917,0.226571083475535,NS,NS,-0.316270774946315,0.0193134273268988,NS,-0.280516604469827,0.0185756067987886,-0.346191367701898,0.00775046244439478,-0.128115317184467,0.113503348007593,0.999792781902493,FALSE
BCHE,-0.58366349807339,8.97002475696864,-3.92577587135953,0.000326425873523429,0.0251731841833917,0.222490202132296,Down,Down,-0.540584859054576,0.0284768915532463,Down,-0.776400519942138,0.00639071471124094,-0.419436675116009,0.00516883930139856,-0.214100969460683,0.153296385209388,0.999792781902493,FALSE
WDR19,-0.368068339439437,6.57551895169091,-3.92446287980015,0.000327716980934241,0.0251731841833917,0.218958752828414,NS,NS,-0.35202684949739,0.0245561027237169,NS,-0.431836138067139,0.0175120887718164,-0.306115336684038,0.00281236155358439,-0.187838391238464,0.0495938426974714,0.999792781902493,TRUE
ALDH18A1,0.601088147895654,6.56377245838318,3.92444738425692,0.000327732247745242,0.0251731841833917,0.218917078570064,Up,Up,0.596704886523177,0.0219429331794336,Up,0.647931905193868,0.00999119031061052,0.573880752599955,0.00802327779827235,0.0279920778191567,0.854401060486448,0.999792781902493,FALSE
TRANK1,-0.27953864625297,6.82881048740964,-3.92147119678355,0.000330677330693074,0.0251731841833917,0.210914060531383,NS,NS,-0.26776616968672,0.0245561027237169,NS,-0.326364429989045,0.0187440689227915,-0.235199446010707,0.00300266137009519,-0.0242363121089761,0.732943542739295,0.999792781902493,FALSE
CD151,0.658899102414964,8.69215038556843,3.91671490993318,0.000335437278808782,0.0252361673100106,0.198129477742494,Up,Up,0.656124048683431,0.0219429331794336,Up,0.678497577234846,0.0271442288128729,0.658464925770023,0.00121546080663941,0.161527161740976,0.337657799766748,0.999792781902493,FALSE
GPATCH2,-0.476830195394362,5.52981868841568,-3.91367484733764,0.000338514423081214,0.0252361673100106,0.189961320388345,NS,NS,-0.377230897095101,0.0542926942186697,NS,-0.917467686092901,8.66003549086848e-05,-0.0567745614146817,0.499882499790472,-0.15436093583951,0.207713717637968,0.999792781902493,FALSE
AGPAT2,0.62774926897723,8.45031589259587,3.9092588763781,0.000343033073756827,0.0252361673100106,0.178100956832185,Up,Up,0.590070012542,0.0277909225463509,Up,0.787563645795201,0.0116456718944362,0.490108511505703,0.00289316683084358,0.130833466030209,0.415135455951671,0.999792781902493,FALSE
BTAF1,-0.479229886333232,6.50810578031851,-3.9054824607974,0.000346943649084194,0.0252361673100106,0.167962672529421,NS,NS,-0.38436896258254,0.0488952564147315,NS,-0.855581234689663,0.000169610528447612,-0.144311766614757,0.0338437123998038,0.015593970900853,0.898451952939162,0.999792781902493,FALSE
GRB14,-0.407403264916725,8.10596662945893,-3.9048964837928,0.00034755430451857,0.0252361673100106,0.166389901906602,NS,NS,-0.369125571938787,0.0333189167717916,NS,-0.596276679264913,0.0025580497294211,-0.232375620268435,0.0287426406757662,-0.0975558023623746,0.350304646572881,0.999792781902493,FALSE
DCTN6,-0.379030928021596,6.87378220304309,-3.90310867400344,0.000349423855061686,0.0252361673100106,0.161591996349402,NS,NS,-0.324401559457516,0.0424214614357934,NS,-0.674413104521634,0.00021848118726615,-0.0924219725905306,0.310248444225569,-0.194630764123598,0.0494381615720027,0.999792781902493,TRUE
RAB33B,-0.486912521702535,6.79346480086756,-3.89416369320898,0.000358925204466415,0.0252790554831807,0.13760018921475,NS,NS,-0.429862016986804,0.0358097741362236,NS,-0.76748464752643,0.000733634177307242,-0.241096998437947,0.0334716209851266,-0.13468285301304,0.282803158645878,0.999792781902493,FALSE
HMOX1,0.521041292747851,7.79355537753232,3.89415118887361,0.000358938660247845,0.0252790554831807,0.137566666626987,Up,Up,0.509071227503354,0.0248763311637296,Up,0.668383375021994,0.00262052935052911,0.39795548613712,0.0295545346660526,0.213398500763661,0.114776881215423,0.999792781902493,FALSE
DCUN1D1,-0.476335092522325,7.91196330620404,-3.89391256451934,0.000359195535083332,0.0252790554831807,0.136926952586391,NS,NS,-0.425334923955166,0.0345086206665062,NS,-0.732019327532169,0.000928884421092769,-0.257796256012433,0.0195485572023124,-0.107363223024652,0.380359496564601,0.999792781902493,FALSE
LAMA5,0.549026133915007,6.61819152011537,3.89043424068619,0.000362960178919011,0.0252790554831807,0.127603965067977,Up,Up,0.564277758405823,0.0189529419114795,Up,0.491182482219955,0.060086445499469,0.619279411874349,0.000205681634162615,0.321509524843497,0.026522625498947,0.999792781902493,TRUE
FAM110B,-0.263573993045092,5.98520490115536,-3.88858634463546,0.000364975712301544,0.0252790554831807,0.122652437882367,NS,NS,-0.273417700915757,0.0189529419114795,NS,-0.145164945788411,0.165985114516989,-0.384918006482077,0.000252424381430124,-0.0824489600245295,0.226076114804091,0.999792781902493,FALSE
CMC2,-0.440350148386676,8.34550008166688,-3.88166122333488,0.000372626007576151,0.025599103772508,0.104104953692999,NS,NS,-0.39960788754699,0.0336253748750876,NS,-0.641936782066938,0.00267525543919349,-0.258225128915241,0.0236186963983006,-0.103370280336179,0.36260195168516,0.999792781902493,FALSE
NDUFS5,-0.429403970726215,9.56576365591434,-3.8705112907364,0.000385271111350702,0.0257341122860798,0.0742712396446095,NS,NS,-0.363850348709294,0.0383461210855382,NS,-0.627927492191885,0.00651426616493054,-0.234688696081575,0.00593222949837108,-0.111642546479439,0.315225640965733,0.999792781902493,FALSE
CAST,-0.509629141382536,8.29432719081181,-3.86998485443859,0.00038587830623054,0.0257341122860798,0.0728635511453089,Down,Down,-0.395354254951332,0.0570112701385748,NS,-0.985424502887516,7.23704481502457e-05,-0.067267199155312,0.337735561028216,-0.0853520640203813,0.516191692278786,0.999792781902493,FALSE
CCND1,0.796844018208089,7.60117983407139,3.86935953202967,0.000386600761616831,0.0257341122860798,0.0711915461077153,Up,Up,0.765150995546851,0.0269505498835526,Up,0.928139174193464,0.0180131772838919,0.677788411314633,0.00250744996455806,0.419594613950891,0.0459502428506571,0.999792781902493,TRUE
GTF2B,-0.331625553903756,6.82719876734304,-3.86921057596583,0.000386773048560015,0.0257341122860798,0.070793279843044,NS,NS,-0.317122321065473,0.0284577178362219,NS,-0.542544562819855,0.000158864365001868,-0.124776826951885,0.259642295168911,-0.0867064586828601,0.312701662890017,0.999792781902493,FALSE
IL32,1.26008090264891,7.96745732410548,3.86218520817961,0.000394983812601741,0.0260751032537868,0.052016768519314,Up,Up,1.33883061678692,0.0185710163981237,Up,0.938874010810961,0.109848287666548,1.61193253823234,3.6720044592091e-05,0.13648653751479,0.674721773051711,0.999792781902493,FALSE
IDH2,0.75215801691621,9.40580282254049,3.85444072919181,0.000404230653825574,0.0264300926850632,0.0313349983325253,Up,Up,0.671502025374103,0.0377513763042006,Up,1.19161029512943,0.00112288825377364,0.325439734160515,0.109655227087052,0.117424190873168,0.546530341572733,0.999792781902493,FALSE
SLC35A2,0.291829341729706,5.92021629350272,3.85058151175545,0.000408916444145759,0.0264300926850632,0.0210354507312349,NS,NS,0.289801976967667,0.0227603419136342,NS,0.337086685555832,0.00572836863009362,0.250478838342121,0.0304771380188247,0.0548431807030001,0.468830397282515,0.999792781902493,FALSE
CEPT1,-0.363325821362426,7.78772981904031,-3.84990387188111,0.000409744632158967,0.0264300926850632,0.0192274052194055,NS,NS,-0.325503509428372,0.0345086206665062,NS,-0.525131522233933,0.00325650012733978,-0.221205902121623,0.01128046757866,-0.0540699139927146,0.565813222609017,0.999792781902493,FALSE
ZNF451,-0.484263873822225,6.80376067776682,-3.8464265753697,0.00041402007789621,0.0264836427534724,0.0099515798578107,NS,NS,-0.361836556219213,0.0637925405991688,NS,-0.907311983763435,0.000275712763716594,-0.0779079109504126,0.256529087397693,-0.167176398165076,0.187108288571391,0.999792781902493,FALSE
DMTN,0.324556444769217,6.85383951066712,3.84253513121329,0.000418855947361808,0.0264836427534724,-0.000424771848389405,NS,NS,0.324610711299572,0.0213856807332573,NS,0.299629091600773,0.0127910200250389,0.363036214145152,0.00931773364892456,0.111383079267053,0.190100459933351,0.999792781902493,FALSE
SLC35C1,0.591066476925868,7.04960354109775,3.84163899299503,0.000419977293368675,0.0264836427534724,-0.00281364811320017,Up,Up,0.59770071156049,0.0219429331794336,Up,0.494379548221938,0.0344884919890378,0.697615586192128,0.00325925519686349,0.228328788473602,0.141442086538549,0.999792781902493,FALSE
CYB561,0.293051346507284,6.33030380956393,3.83579123757539,0.000427366319493514,0.0265178335893254,-0.0183964341061662,NS,NS,0.293423948895337,0.0199833564059494,NS,0.267878681651833,0.0197853743422475,0.323854071645304,0.0154207657129303,-0.0219273831606497,0.77327205256398,0.999792781902493,FALSE
PREB,0.404258465268292,7.45203556843366,3.83216300092668,0.00043201392480543,0.0265178335893254,-0.0280596613182134,NS,NS,0.397907352441209,0.0213856807332573,NS,0.421987354043915,0.0456046721822881,0.38543301008691,0.000196096015941607,0.180768058229265,0.0909304282546438,0.999792781902493,FALSE
RBM41,-0.258137949302944,5.65614119984246,-3.82902013224971,0.000436079301431648,0.0265178335893254,-0.0364270206302297,NS,NS,-0.260355280726357,0.0189529419114795,NS,-0.292974331091648,0.00249635910588519,-0.220157458419196,0.055863085869222,-0.0507890241600952,0.450886050631198,0.999792781902493,FALSE
GRAMD1C,-0.381665789156935,6.77153996751682,-3.82800893302948,0.000437395166085935,0.0265178335893254,-0.03911854206856,NS,NS,-0.388654912255533,0.0219429331794336,NS,-0.339680766897415,0.0384268401287496,-0.436546238212104,0.00210338563092762,-0.0433035492165796,0.663069772570616,0.999792781902493,FALSE
PIAS1,-0.317198367616863,8.16128439894142,-3.82766798537717,0.00043783970381029,0.0265178335893254,-0.0400259778210828,NS,NS,-0.293741084327253,0.0336253748750876,NS,-0.464923483319685,0.00203109821465225,-0.175780329134851,0.0537074224086417,-0.141622301530565,0.0917740332866244,0.999792781902493,FALSE
HRK,-0.340464813013822,5.65959967446309,-3.82512271345717,0.000441172147274985,0.0265178335893254,-0.0467991481362029,NS,NS,-0.3225379510803,0.0305041876518182,NS,-0.541133557110872,0.000397842468143874,-0.137941876058831,0.231640126161341,-0.135947434347634,0.130480513891005,0.999792781902493,FALSE
PIGN,-0.387584126195862,6.19562856478007,-3.82412361804077,0.000442486927348507,0.0265178335893254,-0.0494572906832591,NS,NS,-0.345787867450186,0.0383461210855382,NS,-0.585993862537216,0.00250853686726099,-0.1948325955771,0.0643302178912898,-0.173065186660282,0.0920336005688293,0.999792781902493,FALSE
SAFB2,0.394468009300145,7.02949313635863,3.81617806514484,0.000453078861670728,0.0269613829656173,-0.0705861702613264,NS,NS,0.344670311225273,0.0431052795608467,NS,0.708509067102214,0.000126894272252111,0.101369277974968,0.312790173563241,0.0683027392498667,0.508088564962509,0.999792781902493,FALSE
RHOD,0.277211954837624,8.53261361047388,3.80692041222906,0.000465729414085579,0.0271655552460293,-0.0951802228593532,NS,NS,0.277511211863651,0.0219429331794336,NS,0.240975180986231,0.0428169101795721,0.31789213686398,0.0057656609494448,0.101108864658253,0.168179288283015,0.999792781902493,FALSE
UPF1,0.457202112908345,7.60756097138241,3.80535011851455,0.000467908832097379,0.0271655552460293,-0.0993493240640264,NS,NS,0.352199081320053,0.0548678666322633,NS,0.748393086516576,0.0024834735994681,0.183339035813542,0.00795889612389203,0.0924625508816597,0.441273051463232,0.999792781902493,FALSE
PRMT1,0.431634262031029,7.29036589092907,3.80464466745854,0.000468891138708778,0.0271655552460293,-0.101222040463806,NS,NS,0.393770104483582,0.0358097741362236,NS,0.621315814143326,0.00388303402807625,0.250283380660761,0.0410168428037813,0.236581798086436,0.0413090428202329,0.999792781902493,TRUE
HSPA5,0.686467992186797,9.71685841438189,3.80227385806971,0.000472207011288733,0.0271655552460293,-0.107514572108999,Up,Up,0.67259526594585,0.0277909225463509,Up,0.748708074752805,0.0225987612852568,0.608265534849,0.00531047010427341,0.292724498024301,0.109056279672427,0.999792781902493,FALSE
BLMH,-0.344339830001034,6.03622700231254,-3.80200518210632,0.000472584215522639,0.0271655552460293,-0.108227576181831,NS,NS,-0.354561267068175,0.0219429331794336,NS,-0.24459895613881,0.0902146311130805,-0.444234433126108,0.00105070719420421,-0.0435081287913635,0.629973132707639,0.999792781902493,FALSE
SLC16A7,-0.670874040583479,5.71043097872465,-3.79932167027905,0.000476367721802854,0.0271980219542846,-0.115347793823086,Down,Down,-0.671858116696595,0.0219429331794336,Down,-0.719268542986074,0.00349914832759257,-0.626391216135871,0.0323353308742776,-0.336792355221845,0.0609409483078265,0.999792781902493,FALSE
SLC36A1,0.255756713077852,6.25432028413217,3.793565314793,0.000484582709186978,0.0273355368322028,-0.130613852646907,NS,NS,0.256151195426979,0.0222317521393431,NS,0.251512907130153,0.0148418158322727,0.264203131462066,0.0165881636552757,0.0769974698760434,0.255209322611833,0.999792781902493,FALSE
